ANALYSIS_ID,CUSTOMER_ID,IMAGE_STAGE_PATH,SKIN_HEX,SKIN_LAB,SKIN_RGB,LIP_HEX,LIP_LAB,LIP_RGB,LIP_IS_NATURAL,ESTIMATED_NATURAL_LIP_HEX,FITZPATRICK_TYPE,MONK_SHADE,UNDERTONE,ITA_ANGLE,MAKEUP_DETECTED,DETECTED_MAKEUP_TYPES,CONFIDENCE_SCORE,FACE_QUALITY_SCORE,LIGHTING_QUALITY,ANALYZED_AT,ANALYSIS_DURATION_MS,MODEL_VERSION
12ad13dd-50c9-43a9-b7b0-7a496d399fe2,f0d1660c-a5de-4ee5-bf9b-ce03b754ca60,@CUSTOMERS.FACE_IMAGES/f0d1660c-a5de-4ee5-bf9b-ce03b754ca60/analysis_3.jpg,#fecd9b,"[
  71.45888178718951,
  11.831906415059287,
  16.52687379653084
]","[
  203,
  183,
  125
]",#a6346c,,,True,,4,3,Warm,39.5,False,[],0.85,0.85,acceptable,2025-10-05 00:34:47,817,1.0.0
46ed6f7e-b538-4ced-a403-da6d8dc2e144,aca59d40-d306-418b-9662-e420ace78360,@CUSTOMERS.FACE_IMAGES/aca59d40-d306-418b-9662-e420ace78360/analysis_1.jpg,#adb671,"[
  63.56072805738397,
  -4.148121996949716,
  25.20966586406132
]","[
  242,
  173,
  166
]",#da5376,,,True,,2,6,Warm,44.6,True,"[
  ""foundation"",
  ""lipstick""
]",0.93,0.74,good,2025-09-22 13:49:47,1159,1.0.0
b6f9c9ac-9bf6-4b53-92da-342dd04b4a52,aca59d40-d306-418b-9662-e420ace78360,@CUSTOMERS.FACE_IMAGES/aca59d40-d306-418b-9662-e420ace78360/analysis_2.jpg,#37a993,"[
  50.99136771617996,
  10.965034104000441,
  18.540617223459574
]","[
  191,
  154,
  151
]",#9a615b,,,True,,2,6,Warm,38.8,True,[],0.84,0.71,good,2025-09-11 13:58:47,1716,1.0.0
6eecabc3-3bf6-4c9a-866b-a2933dc6684e,aca59d40-d306-418b-9662-e420ace78360,@CUSTOMERS.FACE_IMAGES/aca59d40-d306-418b-9662-e420ace78360/analysis_3.jpg,#ecc365,"[
  78.64179836529865,
  6.648689935757817,
  22.751803689082898
]","[
  229,
  166,
  154
]",#c75c87,,,True,,2,6,Warm,54.4,False,"[
  ""mascara"",
  ""foundation"",
  ""eyeshadow""
]",0.81,0.77,poor,2025-08-21 01:20:47,1617,1.0.0
8584109a-6781-4c2e-86b3-f1c1e6c91d19,aca59d40-d306-418b-9662-e420ace78360,@CUSTOMERS.FACE_IMAGES/aca59d40-d306-418b-9662-e420ace78360/analysis_4.jpg,#8fc790,"[
  74.71643837140374,
  -3.8734709612763685,
  13.676088780008994
]","[
  255,
  170,
  151
]",#a65663,,,True,,2,6,Warm,51.8,True,[],0.87,0.78,acceptable,2025-07-30 20:35:47,1523,1.0.0
5fed2602-36c3-44cd-9037-833de46ccdc7,aca59d40-d306-418b-9662-e420ace78360,@CUSTOMERS.FACE_IMAGES/aca59d40-d306-418b-9662-e420ace78360/analysis_5.jpg,#6fb36d,"[
  50.03197175232558,
  4.810768132074365,
  26.138593630850124
]","[
  227,
  186,
  142
]",#d93f70,,,True,,2,6,Warm,39.2,False,"[
  ""foundation"",
  ""mascara""
]",0.81,0.87,poor,2025-11-27 11:20:47,1221,1.0.0
6555e2bd-74ce-4212-9057-e0cd498b9def,807fb559-85cd-4fc7-a598-396f2852886c,@CUSTOMERS.FACE_IMAGES/807fb559-85cd-4fc7-a598-396f2852886c/analysis_1.jpg,#e9b593,"[
  71.80387946799104,
  14.711136147402211,
  18.358287914063325
]","[
  198,
  194,
  101
]",#9d4950,,,True,,4,6,Neutral,43.7,True,"[
  ""foundation"",
  ""mascara""
]",0.96,0.88,good,2025-10-08 15:25:47,1346,1.0.0
417a6f47-183a-4ce9-9044-fc67e539f915,807fb559-85cd-4fc7-a598-396f2852886c,@CUSTOMERS.FACE_IMAGES/807fb559-85cd-4fc7-a598-396f2852886c/analysis_2.jpg,#24cb9f,"[
  57.85292186271162,
  -1.8511882303852611,
  22.917941322747737
]","[
  231,
  209,
  158
]",#c94479,,,True,,4,6,Neutral,44.3,False,"[
  ""lipstick"",
  ""eyeshadow""
]",0.92,0.78,poor,2025-11-16 03:48:47,974,1.0.0
02354b9c-8c15-4666-8e99-d0ce60ca39a5,6df789b8-cf23-48b5-9754-1bd8b316d993,@CUSTOMERS.FACE_IMAGES/6df789b8-cf23-48b5-9754-1bd8b316d993/analysis_1.jpg,#b9a969,"[
  77.74054187033846,
  9.258613493658977,
  24.060068796598046
]","[
  193,
  148,
  115
]",#a4386d,,,False,,5,7,Cool,18.7,False,"[
  ""mascara""
]",0.89,0.72,poor,2025-08-03 18:34:47,1230,1.0.0
915c53eb-9ce1-402d-b447-340a7a7b67c8,6df789b8-cf23-48b5-9754-1bd8b316d993,@CUSTOMERS.FACE_IMAGES/6df789b8-cf23-48b5-9754-1bd8b316d993/analysis_2.jpg,#b2cb90,"[
  74.0986931486616,
  6.983905569190409,
  12.790578952172405
]","[
  209,
  192,
  156
]",#a73f7d,,,True,,5,7,Cool,35.8,True,"[
  ""foundation"",
  ""mascara""
]",0.82,0.95,poor,2025-10-16 02:17:47,689,1.0.0
cbfb7507-1739-4d8a-b636-449fae951ef7,6df789b8-cf23-48b5-9754-1bd8b316d993,@CUSTOMERS.FACE_IMAGES/6df789b8-cf23-48b5-9754-1bd8b316d993/analysis_3.jpg,#c1c79e,"[
  58.348046394541164,
  13.312022409136045,
  21.049993371776278
]","[
  243,
  175,
  154
]",#a73e81,,,False,,5,7,Cool,46.6,True,"[
  ""lipstick""
]",0.87,0.92,good,2025-10-04 06:26:47,1896,1.0.0
14408697-aecb-47a6-b9de-d6ad2b551931,6df789b8-cf23-48b5-9754-1bd8b316d993,@CUSTOMERS.FACE_IMAGES/6df789b8-cf23-48b5-9754-1bd8b316d993/analysis_4.jpg,#06b598,"[
  70.95125462575152,
  12.979937567299995,
  15.919215956179997
]","[
  215,
  155,
  133
]",#b76852,,,True,,5,7,Cool,12.9,True,[],0.92,0.85,poor,2025-11-09 15:17:47,1486,1.0.0
18e67379-4ab0-4126-89f1-cd9f186cf2ba,6df789b8-cf23-48b5-9754-1bd8b316d993,@CUSTOMERS.FACE_IMAGES/6df789b8-cf23-48b5-9754-1bd8b316d993/analysis_5.jpg,#6fc997,"[
  55.50311717481206,
  1.2377970908226654,
  24.90151817397206
]","[
  255,
  191,
  140
]",#d16e5c,,,False,,5,7,Cool,26.5,False,"[
  ""eyeshadow""
]",0.98,0.74,poor,2025-07-12 09:08:47,1385,1.0.0
97e0dff1-2ebd-4ab8-b8e8-36c608e44e3d,f8212f41-8642-463c-a5b2-ddaa200e93e9,@CUSTOMERS.FACE_IMAGES/f8212f41-8642-463c-a5b2-ddaa200e93e9/analysis_1.jpg,#76b992,"[
  63.88553901378398,
  0.4733912882158231,
  28.454332374347192
]","[
  245,
  158,
  152
]",#c53b5c,,,True,,5,5,Warm,53.1,False,"[
  ""foundation"",
  ""mascara""
]",0.83,0.83,acceptable,2025-06-29 02:37:47,1041,1.0.0
ff717bf3-0489-4d9e-9397-d4116b3fe777,f8212f41-8642-463c-a5b2-ddaa200e93e9,@CUSTOMERS.FACE_IMAGES/f8212f41-8642-463c-a5b2-ddaa200e93e9/analysis_2.jpg,#8cadb0,"[
  71.7086717695879,
  -1.1348382581498595,
  26.26059353945226
]","[
  241,
  186,
  112
]",#d06478,,,True,,5,5,Warm,34.7,False,[],0.91,0.77,poor,2025-06-29 10:47:47,716,1.0.0
c84006cf-4cde-4d8c-b5d0-96cef8c9afbd,f8212f41-8642-463c-a5b2-ddaa200e93e9,@CUSTOMERS.FACE_IMAGES/f8212f41-8642-463c-a5b2-ddaa200e93e9/analysis_3.jpg,#f1c18d,"[
  51.49369671176937,
  13.891708890995833,
  19.666551033782774
]","[
  196,
  155,
  171
]",#d04456,,,False,,5,5,Warm,43.4,False,"[
  ""mascara"",
  ""foundation"",
  ""eyeshadow""
]",0.91,0.87,acceptable,2025-08-10 07:25:47,1173,1.0.0
91002124-8547-4f9c-b763-cc2dbb7e3504,f8212f41-8642-463c-a5b2-ddaa200e93e9,@CUSTOMERS.FACE_IMAGES/f8212f41-8642-463c-a5b2-ddaa200e93e9/analysis_4.jpg,#489f92,"[
  70.36062520841077,
  13.128748905987415,
  20.13733884660752
]","[
  230,
  193,
  135
]",#a9727c,,,False,,5,5,Warm,43.5,True,"[
  ""mascara"",
  ""lipstick""
]",0.89,0.76,acceptable,2025-12-12 07:14:47,560,1.0.0
38ef61f8-1a6c-46cd-85b3-8bbff37ab953,f8212f41-8642-463c-a5b2-ddaa200e93e9,@CUSTOMERS.FACE_IMAGES/f8212f41-8642-463c-a5b2-ddaa200e93e9/analysis_5.jpg,#8db572,"[
  79.11331003515488,
  9.982076497658616,
  20.591143903303077
]","[
  212,
  167,
  120
]",#bb6765,,,True,,5,5,Warm,25.9,False,[],0.93,0.92,poor,2025-12-01 02:17:47,961,1.0.0
5880fb01-fefc-4e03-a097-89ddee385f53,badc6044-02e0-4f99-bae2-5f45f16bb38e,@CUSTOMERS.FACE_IMAGES/badc6044-02e0-4f99-bae2-5f45f16bb38e/analysis_1.jpg,#faa79a,"[
  64.18598752308387,
  5.920068399318907,
  29.749455734377015
]","[
  185,
  175,
  114
]",#bc7463,,,False,,4,7,Cool,41.1,False,"[
  ""foundation"",
  ""lipstick"",
  ""eyeshadow""
]",0.87,0.94,good,2025-10-12 08:29:47,972,1.0.0
10babfcc-64ee-4d9a-91e1-6005bee909a7,badc6044-02e0-4f99-bae2-5f45f16bb38e,@CUSTOMERS.FACE_IMAGES/badc6044-02e0-4f99-bae2-5f45f16bb38e/analysis_2.jpg,#dda499,"[
  62.91812624385611,
  13.194221632921462,
  15.811077220703066
]","[
  202,
  147,
  147
]",#984e80,,,True,,4,7,Cool,28.3,False,"[
  ""mascara""
]",0.89,0.92,poor,2025-11-05 00:56:47,1620,1.0.0
9e3327c8-0439-4086-ab77-7d94e982ff33,badc6044-02e0-4f99-bae2-5f45f16bb38e,@CUSTOMERS.FACE_IMAGES/badc6044-02e0-4f99-bae2-5f45f16bb38e/analysis_3.jpg,#15d98d,"[
  66.5224504646228,
  3.925937465963896,
  20.610559935357706
]","[
  235,
  202,
  174
]",#d87484,,,True,,4,7,Cool,25.2,False,"[
  ""lipstick"",
  ""eyeshadow"",
  ""foundation""
]",0.81,0.9,good,2025-06-26 01:41:47,1047,1.0.0
49bbbf28-1235-4819-8dde-c19e18a72ed8,0fc78146-1499-4be2-a9f2-ec509d11f105,@CUSTOMERS.FACE_IMAGES/0fc78146-1499-4be2-a9f2-ec509d11f105/analysis_1.jpg,#76a87b,"[
  65.92185017948907,
  -3.626449630330939,
  16.422376046795822
]","[
  230,
  140,
  123
]",#bd4a83,,,True,,5,7,Warm,17.9,False,"[
  ""mascara"",
  ""eyeshadow""
]",0.8,0.89,poor,2025-09-15 12:35:47,1117,1.0.0
c289ce92-8312-45a6-8384-5f5cb6f48301,9117fb9f-fae4-45ba-a6a6-30e8c9b401c0,@CUSTOMERS.FACE_IMAGES/9117fb9f-fae4-45ba-a6a6-30e8c9b401c0/analysis_1.jpg,#98ad94,"[
  76.8451562835015,
  7.956383725161093,
  28.587089172100463
]","[
  232,
  210,
  117
]",#db4584,,,True,,2,1,Cool,29.7,True,"[
  ""mascara""
]",0.9,0.9,acceptable,2025-08-14 15:11:47,1985,1.0.0
504ed164-3b41-4499-9d00-0a3b35ae8f63,4665e8f0-4c49-4c94-a819-8572fff1eea5,@CUSTOMERS.FACE_IMAGES/4665e8f0-4c49-4c94-a819-8572fff1eea5/analysis_1.jpg,#85d499,"[
  59.081368377770616,
  -2.0547013496744415,
  29.845402227744927
]","[
  226,
  190,
  177
]",#cf3f51,,,True,,2,4,Warm,13.7,False,[],0.86,0.79,good,2025-07-28 12:25:47,1638,1.0.0
654f58b4-e347-4490-9e6b-dbc0428404fb,16401ea7-2b70-4de7-863f-984fa57e6ce1,@CUSTOMERS.FACE_IMAGES/16401ea7-2b70-4de7-863f-984fa57e6ce1/analysis_1.jpg,#2caca6,"[
  56.907386631652244,
  13.38501039696525,
  19.564613968090676
]","[
  229,
  184,
  152
]",#9d5e6f,,,True,,4,6,Warm,38.5,True,[],0.92,0.84,poor,2025-07-15 04:17:47,868,1.0.0
d5e9cadc-5723-4883-8e00-51af83436ea5,16401ea7-2b70-4de7-863f-984fa57e6ce1,@CUSTOMERS.FACE_IMAGES/16401ea7-2b70-4de7-863f-984fa57e6ce1/analysis_2.jpg,#23d19e,"[
  73.18275921374206,
  -0.5313286005918645,
  13.2685355597509
]","[
  238,
  185,
  136
]",#ab555e,,,False,,4,6,Warm,16.3,False,"[
  ""mascara""
]",0.96,0.73,acceptable,2025-09-07 12:11:47,1097,1.0.0
f0b97979-9e9c-4643-b567-bd0ef13a24b1,16401ea7-2b70-4de7-863f-984fa57e6ce1,@CUSTOMERS.FACE_IMAGES/16401ea7-2b70-4de7-863f-984fa57e6ce1/analysis_3.jpg,#08bb82,"[
  70.2440314851409,
  9.050565744042547,
  25.650752555897398
]","[
  252,
  175,
  144
]",#c74d78,,,True,,4,6,Warm,50.7,False,[],0.85,0.8,acceptable,2025-07-07 10:39:47,1066,1.0.0
01fa3c0a-7370-4abc-9ab9-46809fbf0e82,df17da19-b35f-40ed-a122-d45975c2c92e,@CUSTOMERS.FACE_IMAGES/df17da19-b35f-40ed-a122-d45975c2c92e/analysis_1.jpg,#38c682,"[
  76.09763375647145,
  12.677223740017393,
  13.905799367239096
]","[
  240,
  185,
  100
]",#af6787,,,True,,3,5,Warm,27.8,True,"[
  ""lipstick"",
  ""mascara""
]",0.98,0.85,poor,2025-07-29 00:07:47,1128,1.0.0
89b7ab1b-ae40-447c-bc66-e7a65559410d,df17da19-b35f-40ed-a122-d45975c2c92e,@CUSTOMERS.FACE_IMAGES/df17da19-b35f-40ed-a122-d45975c2c92e/analysis_2.jpg,#4bbc67,"[
  67.84541120253098,
  14.011325887360119,
  20.85167272674803
]","[
  228,
  179,
  105
]",#cf3251,,,True,,3,5,Warm,18.2,True,"[
  ""mascara"",
  ""lipstick"",
  ""eyeshadow""
]",0.85,0.82,good,2025-07-16 23:13:47,1316,1.0.0
295f3b35-e844-413d-b826-b55f18917f89,df17da19-b35f-40ed-a122-d45975c2c92e,@CUSTOMERS.FACE_IMAGES/df17da19-b35f-40ed-a122-d45975c2c92e/analysis_3.jpg,#3cb79b,"[
  76.73539409406737,
  5.920803733904849,
  17.517710603474143
]","[
  191,
  211,
  152
]",#c6738a,,,True,,3,5,Warm,19.9,False,"[
  ""mascara""
]",0.87,0.73,acceptable,2025-10-06 23:49:47,1119,1.0.0
e5ab9d7c-2e8c-4ec7-a67b-1a4e5ea738a5,df17da19-b35f-40ed-a122-d45975c2c92e,@CUSTOMERS.FACE_IMAGES/df17da19-b35f-40ed-a122-d45975c2c92e/analysis_4.jpg,#e9aa80,"[
  74.37069035722068,
  2.693136391682409,
  25.90482759924294
]","[
  196,
  153,
  130
]",#c03871,,,False,,3,5,Warm,23.9,True,"[
  ""eyeshadow""
]",0.92,0.86,good,2025-08-10 01:34:47,1251,1.0.0
06300a40-bca0-40b3-b11d-cca49a38a385,a344bf14-760f-47ce-89b7-52f1a7166596,@CUSTOMERS.FACE_IMAGES/a344bf14-760f-47ce-89b7-52f1a7166596/analysis_1.jpg,#4ca49f,"[
  72.86171322888374,
  -0.44996267796470146,
  21.75312623780163
]","[
  246,
  180,
  159
]",#cd407c,,,False,,3,3,Warm,24.8,False,"[
  ""eyeshadow"",
  ""mascara""
]",0.84,0.77,good,2025-07-11 05:19:47,1199,1.0.0
8749bda7-adaf-4e92-b178-46b538df721b,a344bf14-760f-47ce-89b7-52f1a7166596,@CUSTOMERS.FACE_IMAGES/a344bf14-760f-47ce-89b7-52f1a7166596/analysis_2.jpg,#33d96e,"[
  73.22436101780374,
  5.123561455574382,
  24.562474023042377
]","[
  200,
  160,
  179
]",#af4b8b,,,True,,3,3,Warm,19.0,False,"[
  ""eyeshadow"",
  ""foundation"",
  ""lipstick""
]",0.92,0.79,poor,2025-11-03 09:09:47,956,1.0.0
419648e8-18d0-413e-bfe6-6e89ccb5ae23,a344bf14-760f-47ce-89b7-52f1a7166596,@CUSTOMERS.FACE_IMAGES/a344bf14-760f-47ce-89b7-52f1a7166596/analysis_3.jpg,#18c99e,"[
  60.94020998610843,
  -2.4080597447686247,
  27.317269593433377
]","[
  203,
  183,
  175
]",#cb4267,,,True,,3,3,Warm,42.4,True,"[
  ""mascara"",
  ""eyeshadow"",
  ""foundation""
]",0.97,0.87,poor,2025-07-08 20:43:47,1880,1.0.0
a7a12dbb-0c95-47da-89b5-c0b818fa5366,a344bf14-760f-47ce-89b7-52f1a7166596,@CUSTOMERS.FACE_IMAGES/a344bf14-760f-47ce-89b7-52f1a7166596/analysis_4.jpg,#37c071,"[
  76.92937706988226,
  14.74812439964634,
  17.589464220319755
]","[
  189,
  183,
  166
]",#d83876,,,True,,3,3,Warm,28.3,False,"[
  ""foundation""
]",0.9,0.93,good,2025-09-27 07:53:47,794,1.0.0
6cd8559b-13c1-47f8-b8e0-dea16b8d7e40,a344bf14-760f-47ce-89b7-52f1a7166596,@CUSTOMERS.FACE_IMAGES/a344bf14-760f-47ce-89b7-52f1a7166596/analysis_5.jpg,#08d8ab,"[
  53.9333541494823,
  5.754691088876635,
  21.27064350206257
]","[
  234,
  196,
  155
]",#bd4a72,,,True,,3,3,Warm,24.0,True,[],0.92,0.85,poor,2025-08-07 05:25:47,679,1.0.0
9766542d-f9cf-428a-8240-b2c0f86ba8e1,7b04f363-49ef-49da-97ed-36d933eb91f8,@CUSTOMERS.FACE_IMAGES/7b04f363-49ef-49da-97ed-36d933eb91f8/analysis_1.jpg,#2acc8c,"[
  67.76896996540704,
  0.08513061351502138,
  27.54418781852216
]","[
  203,
  188,
  131
]",#d76989,,,True,,4,4,Warm,27.5,False,[],0.91,0.87,poor,2025-11-18 15:49:47,1595,1.0.0
bb0ee50d-c47a-49f0-a4e4-f075b783bf72,7b04f363-49ef-49da-97ed-36d933eb91f8,@CUSTOMERS.FACE_IMAGES/7b04f363-49ef-49da-97ed-36d933eb91f8/analysis_2.jpg,#63c1a1,"[
  62.59243458028247,
  -2.141356413022082,
  21.144847404153314
]","[
  203,
  213,
  179
]",#9d4b60,,,False,,4,4,Warm,16.1,False,[],0.86,0.79,good,2025-07-28 05:16:47,833,1.0.0
0c52e66c-0cbc-4526-8198-c8c48a5cdbe7,7b04f363-49ef-49da-97ed-36d933eb91f8,@CUSTOMERS.FACE_IMAGES/7b04f363-49ef-49da-97ed-36d933eb91f8/analysis_3.jpg,#83dc77,"[
  73.87078143139685,
  4.706187272377457,
  27.812999365574353
]","[
  193,
  157,
  115
]",#d23660,,,True,,4,4,Warm,48.5,True,"[
  ""lipstick"",
  ""mascara"",
  ""foundation""
]",0.96,0.81,good,2025-12-16 17:05:47,1722,1.0.0
9c79c82f-b1d9-4acc-97d8-3155e0a65076,9af7c853-f9e7-4ac6-804f-6fdcaa666044,@CUSTOMERS.FACE_IMAGES/9af7c853-f9e7-4ac6-804f-6fdcaa666044/analysis_1.jpg,#159b86,"[
  73.20570224671819,
  11.573794834345403,
  21.429618116137945
]","[
  189,
  173,
  168
]",#d93c54,,,True,,4,4,Warm,49.3,True,"[
  ""mascara"",
  ""foundation"",
  ""eyeshadow""
]",0.91,0.92,good,2025-09-04 08:20:47,1825,1.0.0
cbad99b8-dcb0-4c4c-894e-6028c5062986,9af7c853-f9e7-4ac6-804f-6fdcaa666044,@CUSTOMERS.FACE_IMAGES/9af7c853-f9e7-4ac6-804f-6fdcaa666044/analysis_2.jpg,#dea178,"[
  77.05254938533832,
  8.001044565617374,
  27.487723558979972
]","[
  255,
  177,
  156
]",#c2698a,,,True,,4,4,Warm,49.6,False,[],0.84,0.76,acceptable,2025-07-18 11:55:47,1850,1.0.0
466c53a2-08e0-44b5-bf84-129539b59a43,9af7c853-f9e7-4ac6-804f-6fdcaa666044,@CUSTOMERS.FACE_IMAGES/9af7c853-f9e7-4ac6-804f-6fdcaa666044/analysis_3.jpg,#7a9b89,"[
  52.25196294347403,
  14.446358206417916,
  18.009510533260805
]","[
  191,
  183,
  118
]",#ad6786,,,True,,4,4,Warm,36.3,True,"[
  ""foundation"",
  ""mascara"",
  ""lipstick""
]",0.81,0.89,good,2025-07-19 18:15:47,1814,1.0.0
4a903087-cf79-49f6-addd-fd889ccadc63,85233bda-cb21-4f1a-8309-266b6bd66dc9,@CUSTOMERS.FACE_IMAGES/85233bda-cb21-4f1a-8309-266b6bd66dc9/analysis_1.jpg,#3ea282,"[
  59.56675076103139,
  11.341580103968258,
  29.350801722645496
]","[
  234,
  168,
  163
]",#a3527f,,,False,,3,6,Warm,15.5,False,"[
  ""lipstick"",
  ""mascara"",
  ""foundation""
]",0.91,0.84,good,2025-09-20 18:03:47,1605,1.0.0
7334d9ae-3a98-4114-9f8a-1312aba7d5f0,85233bda-cb21-4f1a-8309-266b6bd66dc9,@CUSTOMERS.FACE_IMAGES/85233bda-cb21-4f1a-8309-266b6bd66dc9/analysis_2.jpg,#2eb2a9,"[
  71.35228925577748,
  14.430582307211544,
  14.033316229157268
]","[
  230,
  145,
  176
]",#976761,,,True,,3,6,Warm,25.5,True,"[
  ""lipstick"",
  ""eyeshadow"",
  ""foundation""
]",0.91,0.89,poor,2025-09-27 01:32:47,809,1.0.0
4c752ceb-dd9e-43cf-ac2f-d204583f87a4,85233bda-cb21-4f1a-8309-266b6bd66dc9,@CUSTOMERS.FACE_IMAGES/85233bda-cb21-4f1a-8309-266b6bd66dc9/analysis_3.jpg,#5fbf83,"[
  63.17655657847981,
  7.324369649979944,
  25.864926457654466
]","[
  234,
  168,
  151
]",#a3695e,,,False,,3,6,Warm,21.7,False,"[
  ""lipstick"",
  ""foundation""
]",0.86,0.84,good,2025-07-26 18:24:47,717,1.0.0
bfdeb5aa-f7ea-4732-8047-2f9ca56f204c,85233bda-cb21-4f1a-8309-266b6bd66dc9,@CUSTOMERS.FACE_IMAGES/85233bda-cb21-4f1a-8309-266b6bd66dc9/analysis_4.jpg,#b8a9b2,"[
  51.543494642077896,
  7.221034673390426,
  25.555783170575463
]","[
  197,
  177,
  164
]",#a74c89,,,False,,3,6,Warm,16.6,True,"[
  ""eyeshadow""
]",0.89,0.79,good,2025-09-27 01:41:47,1256,1.0.0
002fed10-00d9-47e0-9399-e72d2a047ed9,85233bda-cb21-4f1a-8309-266b6bd66dc9,@CUSTOMERS.FACE_IMAGES/85233bda-cb21-4f1a-8309-266b6bd66dc9/analysis_5.jpg,#44d8a6,"[
  52.17125830203775,
  -2.3594697184075297,
  14.061767007533174
]","[
  217,
  213,
  111
]",#9a5d7a,,,False,,3,6,Warm,19.0,True,"[
  ""lipstick"",
  ""mascara"",
  ""eyeshadow""
]",0.84,0.83,poor,2025-09-11 06:18:47,823,1.0.0
6e43de8c-9192-4433-a6a1-60061d241347,47c5383f-9cf7-470f-b87a-e309364a08ba,@CUSTOMERS.FACE_IMAGES/47c5383f-9cf7-470f-b87a-e309364a08ba/analysis_1.jpg,#54c59c,"[
  57.1098003545973,
  1.038502846285354,
  14.208598491019579
]","[
  234,
  218,
  167
]",#db3c7f,,,True,,1,1,Cool,33.8,True,"[
  ""eyeshadow""
]",0.92,0.75,poor,2025-11-20 10:58:47,1087,1.0.0
27ee84af-0bd4-4d9c-8f3e-fe562d76892f,5a64f48f-ae60-4524-9d6a-2c21e35cea9e,@CUSTOMERS.FACE_IMAGES/5a64f48f-ae60-4524-9d6a-2c21e35cea9e/analysis_1.jpg,#64d676,"[
  55.42036648565371,
  8.72370222654147,
  15.623167339755552
]","[
  205,
  206,
  123
]",#9f6083,,,False,,4,3,Neutral,49.6,True,"[
  ""lipstick"",
  ""foundation""
]",0.95,0.8,acceptable,2025-12-17 16:01:47,1569,1.0.0
9227110e-47d6-4314-bb0c-f4246420d633,5a64f48f-ae60-4524-9d6a-2c21e35cea9e,@CUSTOMERS.FACE_IMAGES/5a64f48f-ae60-4524-9d6a-2c21e35cea9e/analysis_2.jpg,#d9c693,"[
  78.29005323748021,
  12.167925285395707,
  22.293459811218085
]","[
  252,
  214,
  166
]",#c26d5b,,,False,,4,3,Neutral,52.6,True,"[
  ""foundation"",
  ""eyeshadow"",
  ""lipstick""
]",0.97,0.77,poor,2025-07-15 13:33:47,961,1.0.0
854d6dc1-5553-45e3-af3d-4548c5d0cdeb,5a64f48f-ae60-4524-9d6a-2c21e35cea9e,@CUSTOMERS.FACE_IMAGES/5a64f48f-ae60-4524-9d6a-2c21e35cea9e/analysis_3.jpg,#f7c782,"[
  68.15213583200025,
  14.857066288217766,
  16.208569944784724
]","[
  192,
  195,
  126
]",#b0598a,,,False,,4,3,Neutral,35.3,False,[],0.95,0.8,good,2025-09-24 11:29:47,1331,1.0.0
f04ab994-1048-4612-9a7b-641c08bf37a1,5a64f48f-ae60-4524-9d6a-2c21e35cea9e,@CUSTOMERS.FACE_IMAGES/5a64f48f-ae60-4524-9d6a-2c21e35cea9e/analysis_4.jpg,#81a671,"[
  51.03073956264045,
  1.4862887763505288,
  14.916909081332877
]","[
  236,
  210,
  168
]",#c24e63,,,True,,4,3,Neutral,35.0,True,"[
  ""lipstick"",
  ""mascara""
]",0.93,0.73,acceptable,2025-09-22 10:29:47,1868,1.0.0
7312d720-d5c2-48f0-a08b-da02a642a1e8,5a64f48f-ae60-4524-9d6a-2c21e35cea9e,@CUSTOMERS.FACE_IMAGES/5a64f48f-ae60-4524-9d6a-2c21e35cea9e/analysis_5.jpg,#66bea1,"[
  71.5173999151165,
  0.3044391540968272,
  24.59290822805175
]","[
  184,
  190,
  124
]",#a65d64,,,True,,4,3,Neutral,19.8,True,"[
  ""foundation"",
  ""mascara"",
  ""lipstick""
]",0.85,0.79,poor,2025-11-19 10:40:47,1807,1.0.0
06f0f099-6ba9-4eba-9ef1-a5abf07ccc69,9e97dee7-75b2-4c66-a447-1932d350e5e9,@CUSTOMERS.FACE_IMAGES/9e97dee7-75b2-4c66-a447-1932d350e5e9/analysis_1.jpg,#efd3ab,"[
  68.18540396179117,
  0.45994408817020993,
  24.526909392091625
]","[
  226,
  175,
  116
]",#a43b5c,,,False,,3,3,Neutral,43.4,True,"[
  ""foundation"",
  ""eyeshadow""
]",0.96,0.93,acceptable,2025-11-12 18:02:47,973,1.0.0
e281e2b2-4766-4631-8ff1-e27961980085,288c086d-1360-4ed3-a6d2-8015036b5ce3,@CUSTOMERS.FACE_IMAGES/288c086d-1360-4ed3-a6d2-8015036b5ce3/analysis_1.jpg,#3ea76f,"[
  54.325316842648974,
  12.089540947779952,
  22.76716775913725
]","[
  239,
  161,
  103
]",#bf6f56,,,True,,2,2,Warm,35.9,True,[],0.83,0.78,acceptable,2025-06-29 05:23:47,1786,1.0.0
4f8d2604-e990-4870-9aed-fe1f6975a762,419cb9a8-bedd-40ae-b762-679430578b66,@CUSTOMERS.FACE_IMAGES/419cb9a8-bedd-40ae-b762-679430578b66/analysis_1.jpg,#48c774,"[
  73.24082826003881,
  -3.216055304179868,
  29.464526683652156
]","[
  217,
  170,
  173
]",#a16a6a,,,False,,2,6,Warm,45.6,True,[],0.87,0.77,good,2025-10-19 23:48:47,1769,1.0.0
