VARIANT_ID,PRODUCT_ID,SKU,SHADE_NAME,SHADE_CODE,COLOR_HEX,COLOR_LAB,SIZE,SIZE_UNIT,PRICE_MODIFIER,IS_AVAILABLE,IS_DEFAULT,CREATED_AT,DISPLAY_ORDER
4ffc2b75-d463-4bd1-8f84-2ec5967bd618,43ed3ef0-2a91-43e6-841f-5138e0c7ab39,BEN-FAC-0299-SAD,Saddle Brown,01,#8B4513,,3g,g,0.00,True,True,2025-04-07 14:37:13,0
dff6d3a2-46a9-447c-847c-b56cb81a0d19,43ed3ef0-2a91-43e6-841f-5138e0c7ab39,BEN-FAC-0299-CHO,Chocolate,02,#D2691E,,3g,g,0.00,True,False,2025-04-07 14:37:13,1
9d9870ab-3de4-44ce-8786-a450d64a5849,43ed3ef0-2a91-43e6-841f-5138e0c7ab39,BEN-FAC-0299-MOC,Moccasin,03,#FFE4B5,,3g,g,0.00,True,False,2025-04-07 14:37:13,2
44cffd42-4fc7-4a5d-af5c-f711cbc31cce,43ed3ef0-2a91-43e6-841f-5138e0c7ab39,BEN-FAC-0299-OLD,Old Lace,04,#FDF5E6,,3g,g,0.00,True,False,2025-04-07 14:37:13,3
5d532e0a-b92f-42f4-a2cf-f8a6ba652378,87b5984c-bdff-41c9-9c13-f1f046277301,FEN-FAC-0300-LIN,Linen,01,#FAF0E6,,5ml,g,0.00,True,True,2025-03-27 11:21:13,0
84a223e5-496f-4cfa-acfa-037686daadfb,87b5984c-bdff-41c9-9c13-f1f046277301,FEN-FAC-0300-POR,Porcelain,02,#FFF5E1,,5ml,g,0.00,True,False,2025-03-27 11:21:13,1
0ce71354-e437-4dc2-9b08-56948863fe22,87b5984c-bdff-41c9-9c13-f1f046277301,FEN-FAC-0300-DAR,Dark Goldenrod,03,#B8860B,,5ml,g,0.00,True,False,2025-03-27 11:21:13,2
7cfc261a-650d-46af-9619-954fe3b9dbdf,87b5984c-bdff-41c9-9c13-f1f046277301,FEN-FAC-0300-DAR,Dark Brown,04,#654321,,5ml,g,0.00,True,False,2025-03-27 11:21:13,3
93760c26-046c-4e14-807f-8100ddef035f,1532b7c3-2590-4bd6-87ce-921e57fb6a26,BOB-FAC-0301-PER,Peru,01,#CD853F,,5ml,ml,0.00,True,True,2025-02-04 17:30:13,0
e02cf4b4-1a69-4f16-b7c2-f4da51e27a33,1532b7c3-2590-4bd6-87ce-921e57fb6a26,BOB-FAC-0301-OLD,Old Lace,02,#FDF5E6,,5ml,ml,0.00,True,False,2025-02-04 17:30:13,1
3abcc05a-d526-425b-967e-931f3910f54c,1532b7c3-2590-4bd6-87ce-921e57fb6a26,BOB-FAC-0301-SAD,Saddle Brown,03,#8B4513,,5ml,ml,0.00,True,False,2025-02-04 17:30:13,2
05a4cfec-4760-49df-b075-9622766aa9ca,1532b7c3-2590-4bd6-87ce-921e57fb6a26,BOB-FAC-0301-CAM,Camel,04,#C19A6B,,5ml,ml,0.00,True,False,2025-02-04 17:30:13,3
44c79b73-28fa-4875-b7e1-fd4966e71675,8b571203-7097-4d30-b1dc-a4b9bbb7f9b7,MAY-FAC-0302-POR,Porcelain,01,#FFF5E1,,10ml,g,0.00,True,True,2025-11-05 17:26:13,0
dbe66267-2418-443b-9eff-93d5ed6ebce6,8b571203-7097-4d30-b1dc-a4b9bbb7f9b7,MAY-FAC-0302-BEI,Beige,02,#F5F5DC,,10ml,g,0.00,True,False,2025-11-05 17:26:13,1
99312c7c-7c31-4284-beac-a8c9ab5e74da,8b571203-7097-4d30-b1dc-a4b9bbb7f9b7,MAY-FAC-0302-TAN,Tan,03,#D2B48C,,10ml,g,0.00,True,False,2025-11-05 17:26:13,2
c923e003-7887-4eb5-a63a-87b4aea7b7c2,8b571203-7097-4d30-b1dc-a4b9bbb7f9b7,MAY-FAC-0302-BUR,Burlywood,04,#DEB887,,10ml,g,0.00,True,False,2025-11-05 17:26:13,3
2600e04f-dc22-4a82-bf29-cd2ae20b37ec,c29a5449-d6a0-4d60-b9f7-e685e6682f6b,TOO-FAC-0303-OLD,Old Lace,01,#FDF5E6,,3g,ml,0.00,True,True,2025-05-24 12:07:13,0
e9000556-771d-4d9c-9f05-f06381897546,c29a5449-d6a0-4d60-b9f7-e685e6682f6b,TOO-FAC-0303-PER,Peru,02,#CD853F,,3g,ml,0.00,True,False,2025-05-24 12:07:13,1
c6a2f4c6-52ef-4e67-8e48-699f352738b8,c29a5449-d6a0-4d60-b9f7-e685e6682f6b,TOO-FAC-0303-CHO,Chocolate,03,#D2691E,,3g,ml,0.00,True,False,2025-05-24 12:07:13,2
b137c09e-c3c7-4372-8fb6-6d5eb0c3a953,c29a5449-d6a0-4d60-b9f7-e685e6682f6b,TOO-FAC-0303-LIN,Linen,04,#FAF0E6,,3g,ml,0.00,True,False,2025-05-24 12:07:13,3
89c196cd-ed4b-4439-98f8-191934054ea9,7e0a8a7b-278c-4f63-8a5e-589747a0c555,BEN-FAC-0304-PEA,Peach,01,#FFDAB9,,30ml,g,0.00,True,True,2025-05-16 20:08:13,0
2573c9fa-2138-477f-bea7-872bae803932,7e0a8a7b-278c-4f63-8a5e-589747a0c555,BEN-FAC-0304-OLD,Old Lace,02,#FDF5E6,,30ml,g,0.00,True,False,2025-05-16 20:08:13,1
d4724a52-d2b6-4c2f-8f82-6e70cdc63e8d,7e0a8a7b-278c-4f63-8a5e-589747a0c555,BEN-FAC-0304-BUR,Burlywood,03,#DEB887,,30ml,g,0.00,True,False,2025-05-16 20:08:13,2
8e24d985-4745-4a92-83b8-213c7d2d6051,7e0a8a7b-278c-4f63-8a5e-589747a0c555,BEN-FAC-0304-MOC,Moccasin,04,#FFE4B5,,30ml,g,0.00,True,False,2025-05-16 20:08:13,3
d8f3bad6-f92d-4ed4-80d1-5608c3408cce,646bb326-584f-4c69-ad9b-0505433ebf18,EST-FAC-0305-CHO,Chocolate,01,#D2691E,,10ml,g,0.00,True,True,2025-10-22 00:51:13,0
17869ec5-7d7a-4250-9893-d932ed5d3618,646bb326-584f-4c69-ad9b-0505433ebf18,EST-FAC-0305-ANT,Antique White,02,#FAEBD7,,10ml,g,0.00,True,False,2025-10-22 00:51:13,1
1d8d049b-2e9f-455f-ac3a-f547f5a29324,646bb326-584f-4c69-ad9b-0505433ebf18,EST-FAC-0305-DAR,Dark Goldenrod,03,#B8860B,,10ml,g,0.00,False,False,2025-10-22 00:51:13,2
a22aafca-1301-41a2-8219-282e85da2e12,646bb326-584f-4c69-ad9b-0505433ebf18,EST-FAC-0305-BEI,Beige,04,#F5F5DC,,10ml,g,0.00,True,False,2025-10-22 00:51:13,3
a23665e0-0cb6-4840-9350-bd339efe7d9a,d71d7c03-37e4-4be2-91ab-8a813a3dbc12,BEN-FAC-0306-ANT,Antique White,01,#FAEBD7,,5ml,ml,0.00,True,True,2025-09-16 10:32:14,0
d92cadc1-3a2e-4b04-8922-b827ccd631bb,d71d7c03-37e4-4be2-91ab-8a813a3dbc12,BEN-FAC-0306-MOC,Moccasin,02,#FFE4B5,,5ml,ml,0.00,True,False,2025-09-16 10:32:14,1
cb2ff396-a265-4233-afc4-31769fa4bc65,d71d7c03-37e4-4be2-91ab-8a813a3dbc12,BEN-FAC-0306-BEI,Beige,03,#F5F5DC,,5ml,ml,0.00,True,False,2025-09-16 10:32:14,2
79f82877-3c94-49ec-be11-3fcce7a3b5a1,d71d7c03-37e4-4be2-91ab-8a813a3dbc12,BEN-FAC-0306-ESP,Espresso,04,#3D2914,,5ml,ml,0.00,True,False,2025-09-16 10:32:14,3
d30ae31f-5972-4cd3-abfc-92aaabe951a3,e418c4d4-0236-4175-97f4-2bfd4d3e9e6d,GLO-FAC-0307-ANT,Antique White,01,#FAEBD7,,3g,g,0.00,True,True,2025-11-11 18:13:14,0
3a46d842-a816-4a06-be4b-df06f0707a19,e418c4d4-0236-4175-97f4-2bfd4d3e9e6d,GLO-FAC-0307-BIS,Bisque,02,#FFE4C4,,3g,g,0.00,True,False,2025-11-11 18:13:14,1
ff4ecca8-586c-4390-b12c-b6a513ba00c0,e418c4d4-0236-4175-97f4-2bfd4d3e9e6d,GLO-FAC-0307-POR,Porcelain,03,#FFF5E1,,3g,g,0.00,True,False,2025-11-11 18:13:14,2
0b93d846-55cb-4359-a08b-c94d2a8bde35,e418c4d4-0236-4175-97f4-2bfd4d3e9e6d,GLO-FAC-0307-SIE,Sienna,04,#A0522D,,3g,g,0.00,True,False,2025-11-11 18:13:14,3
9cc5bac6-bb09-458e-bab5-16e30b2d9f5a,0227f497-90d1-43a0-a524-1deb571a6319,NAR-FAC-0308-TAN,Tan,01,#D2B48C,,5ml,g,0.00,True,True,2025-09-03 17:06:14,0
e423c806-728f-4cd4-aa7b-b2032b9255e3,0227f497-90d1-43a0-a524-1deb571a6319,NAR-FAC-0308-BUR,Burlywood,02,#DEB887,,5ml,g,0.00,True,False,2025-09-03 17:06:14,1
f23a98eb-271e-408c-b852-64b1462ff2ea,0227f497-90d1-43a0-a524-1deb571a6319,NAR-FAC-0308-DAR,Dark Goldenrod,03,#B8860B,,5ml,g,0.00,True,False,2025-09-03 17:06:14,2
984496a7-f493-4ec2-b54f-ff2bd81e9b1b,0227f497-90d1-43a0-a524-1deb571a6319,NAR-FAC-0308-WHE,Wheat,04,#F5DEB3,,5ml,g,0.00,True,False,2025-09-03 17:06:14,3
c7fd3d56-c442-40aa-b10a-3043a1050e69,969d62c0-05a7-4f57-9163-0a0a0ee77f05,THE-FAC-0309-BUR,Burlywood,01,#DEB887,,5ml,ml,0.00,False,True,2025-05-03 13:30:14,0
0f334615-94bd-41a5-ad28-cb059993de69,969d62c0-05a7-4f57-9163-0a0a0ee77f05,THE-FAC-0309-CHO,Chocolate,02,#D2691E,,5ml,ml,0.00,True,False,2025-05-03 13:30:14,1
e6936462-ec11-4be7-99fb-d0e352816192,969d62c0-05a7-4f57-9163-0a0a0ee77f05,THE-FAC-0309-BLA,Blanched Almond,03,#FFEBCD,,5ml,ml,0.00,True,False,2025-05-03 13:30:14,2
cc79ec8e-2ec5-4ca2-957b-5d343563e1a4,969d62c0-05a7-4f57-9163-0a0a0ee77f05,THE-FAC-0309-CAM,Camel,04,#C19A6B,,5ml,ml,0.00,True,False,2025-05-03 13:30:14,3
0ebd857d-5547-4b8c-b555-aeaace59066a,109c9211-a115-480a-9367-d42c43a04a89,THE-FAC-0310-BUR,Burlywood,01,#DEB887,,3g,g,0.00,True,True,2025-08-25 23:28:14,0
7e2fc07f-453c-4d5b-9e86-8178cfca39aa,109c9211-a115-480a-9367-d42c43a04a89,THE-FAC-0310-BLA,Blanched Almond,02,#FFEBCD,,3g,g,0.00,True,False,2025-08-25 23:28:14,1
19b389c1-e647-4d0d-8481-d446d5a37327,109c9211-a115-480a-9367-d42c43a04a89,THE-FAC-0310-CAM,Camel,03,#C19A6B,,3g,g,0.00,True,False,2025-08-25 23:28:14,2
1d017764-4e47-4887-976d-192316d831bd,109c9211-a115-480a-9367-d42c43a04a89,THE-FAC-0310-SAD,Saddle Brown,04,#8B4513,,3g,g,0.00,True,False,2025-08-25 23:28:14,3
74e2f998-13d7-45e7-8fe3-6af9aee07584,39609e1f-bb4c-4aa3-bb58-776bcf98c6c6,GLO-FAC-0311-DAR,Dark Goldenrod,01,#B8860B,,50ml,g,0.00,True,True,2025-06-30 22:03:14,0
a8e896b5-7839-48b2-a5bb-2c55f7b2e593,39609e1f-bb4c-4aa3-bb58-776bcf98c6c6,GLO-FAC-0311-ESP,Espresso,02,#3D2914,,50ml,g,0.00,True,False,2025-06-30 22:03:14,1
54bb9761-f86b-4bff-8db0-425feb2082df,39609e1f-bb4c-4aa3-bb58-776bcf98c6c6,GLO-FAC-0311-WHE,Wheat,03,#F5DEB3,,50ml,g,0.00,True,False,2025-06-30 22:03:14,2
c514816f-b144-4982-a95e-ce1c7de3563f,39609e1f-bb4c-4aa3-bb58-776bcf98c6c6,GLO-FAC-0311-BLA,Blanched Almond,04,#FFEBCD,,50ml,g,0.00,True,False,2025-06-30 22:03:14,3
f57be300-8579-497b-9934-99b1ee6773b7,7b1e1642-6c6e-4b87-8f1a-86d9d738abe5,BOB-FAC-0312-PEA,Peach,01,#FFDAB9,,5ml,ml,0.00,True,True,2024-12-31 11:10:14,0
17b15ceb-fe6a-4b83-8d6f-feecf0e8c65f,7b1e1642-6c6e-4b87-8f1a-86d9d738abe5,BOB-FAC-0312-MOC,Moccasin,02,#FFE4B5,,5ml,ml,0.00,True,False,2024-12-31 11:10:14,1
44623516-bb21-454f-b051-e516dc0e26f8,7b1e1642-6c6e-4b87-8f1a-86d9d738abe5,BOB-FAC-0312-CAM,Camel,03,#C19A6B,,5ml,ml,0.00,True,False,2024-12-31 11:10:14,2
8c5bf9de-9a7e-491e-b788-a2d092eccff0,7b1e1642-6c6e-4b87-8f1a-86d9d738abe5,BOB-FAC-0312-OLD,Old Lace,04,#FDF5E6,,5ml,ml,0.00,False,False,2024-12-31 11:10:14,3
3c74a682-54a6-43aa-89f9-edbe836fd450,cb11bee1-71c2-4644-9e97-4b336ac11f0f,RAR-FAC-0313-MOC,Moccasin,01,#FFE4B5,,5ml,g,0.00,True,True,2025-11-01 15:36:14,0
22011dd3-b9a0-47f0-8a84-9adb90642225,cb11bee1-71c2-4644-9e97-4b336ac11f0f,RAR-FAC-0313-OLD,Old Lace,02,#FDF5E6,,5ml,g,0.00,True,False,2025-11-01 15:36:14,1
09fa4ef1-8a54-4e43-b29a-fa78a3dfa8ce,cb11bee1-71c2-4644-9e97-4b336ac11f0f,RAR-FAC-0313-BLA,Blanched Almond,03,#FFEBCD,,5ml,g,0.00,True,False,2025-11-01 15:36:14,2
4b6ba381-5acf-4def-8a59-9c3aa646679f,cb11bee1-71c2-4644-9e97-4b336ac11f0f,RAR-FAC-0313-LIN,Linen,04,#FAF0E6,,5ml,g,0.00,True,False,2025-11-01 15:36:14,3
6ca6eadd-5a83-49dc-8737-cad15e715419,6a00ebdf-9416-4cb1-86fb-88422ca83482,RAR-FAC-0314-BLA,Blanched Almond,01,#FFEBCD,,30ml,ml,0.00,True,True,2025-01-28 14:34:14,0
2f666638-5721-43db-b63f-1bf909e9a9a2,6a00ebdf-9416-4cb1-86fb-88422ca83482,RAR-FAC-0314-BUR,Burlywood,02,#DEB887,,30ml,ml,0.00,True,False,2025-01-28 14:34:14,1
52a5a718-bd15-435d-9d4f-577b30860b8c,6a00ebdf-9416-4cb1-86fb-88422ca83482,RAR-FAC-0314-ANT,Antique White,03,#FAEBD7,,30ml,ml,0.00,True,False,2025-01-28 14:34:14,2
da5c8828-9254-4fce-8b8d-326b989ed260,6a00ebdf-9416-4cb1-86fb-88422ca83482,RAR-FAC-0314-PEA,Peach,04,#FFDAB9,,30ml,ml,0.00,True,False,2025-01-28 14:34:14,3
f42e8d52-11e6-4c64-84b8-209f0039a07d,a253ad1d-3846-4028-902f-0792439628d0,TAR-FAC-0315-BEI,Beige,01,#F5F5DC,,5ml,g,0.00,True,True,2025-07-28 10:32:15,0
aaf9bc9a-733e-40d2-b6e3-f149673fdb82,a253ad1d-3846-4028-902f-0792439628d0,TAR-FAC-0315-WHE,Wheat,02,#F5DEB3,,5ml,g,0.00,True,False,2025-07-28 10:32:15,1
a4b85a3b-20a3-464b-81b0-74e3cc804ab6,a253ad1d-3846-4028-902f-0792439628d0,TAR-FAC-0315-ANT,Antique White,03,#FAEBD7,,5ml,g,0.00,True,False,2025-07-28 10:32:15,2
8313618d-0fa1-4846-989c-a32b72999a63,a253ad1d-3846-4028-902f-0792439628d0,TAR-FAC-0315-CAM,Camel,04,#C19A6B,,5ml,g,0.00,True,False,2025-07-28 10:32:15,3
7c31a8bd-68c6-44b4-81a6-fafd2676497f,9d236339-7435-4952-a225-c806f53da0a9,ANA-FAC-0316-MOC,Moccasin,01,#FFE4B5,,50ml,ml,0.00,True,True,2025-08-27 04:25:15,0
2c22fa6a-38bc-4656-b084-afe01b864f4f,9d236339-7435-4952-a225-c806f53da0a9,ANA-FAC-0316-PER,Peru,02,#CD853F,,50ml,ml,0.00,True,False,2025-08-27 04:25:15,1
ca053a11-9d9b-4f87-8dc6-49b2beeec4d7,9d236339-7435-4952-a225-c806f53da0a9,ANA-FAC-0316-BUR,Burlywood,03,#DEB887,,50ml,ml,0.00,True,False,2025-08-27 04:25:15,2
671e8ece-63a4-4842-aa6b-8d5c1d303f7c,9d236339-7435-4952-a225-c806f53da0a9,ANA-FAC-0316-SAD,Saddle Brown,04,#8B4513,,50ml,ml,0.00,True,False,2025-08-27 04:25:15,3
cbe01926-5d9b-4c96-b429-003cbe454a51,37cb4c30-b327-4bf3-b2ed-a0423c2742ea,CER-FAC-0317-TAN,Tan,01,#D2B48C,,10ml,ml,0.00,True,True,2025-10-23 14:40:15,0
fa15f3b6-c723-43a7-b019-5c1461e67204,37cb4c30-b327-4bf3-b2ed-a0423c2742ea,CER-FAC-0317-LIN,Linen,02,#FAF0E6,,10ml,ml,0.00,True,False,2025-10-23 14:40:15,1
4874462f-a0c4-4b4b-b074-6ba6ca6b3992,37cb4c30-b327-4bf3-b2ed-a0423c2742ea,CER-FAC-0317-ANT,Antique White,03,#FAEBD7,,10ml,ml,0.00,True,False,2025-10-23 14:40:15,2
b8b104fc-d16c-4d62-872d-5a7f306e7d78,37cb4c30-b327-4bf3-b2ed-a0423c2742ea,CER-FAC-0317-PEA,Peach,04,#FFDAB9,,10ml,ml,0.00,True,False,2025-10-23 14:40:15,3
c1c65c75-ca5d-47f8-ba20-b78cf1728276,23309ecc-6999-4ea6-80d4-5b4a4e347745,L'O-FAC-0318-LIN,Linen,01,#FAF0E6,,50ml,ml,0.00,True,True,2025-05-08 21:21:15,0
e0a357cf-5f5b-4256-826b-fba7fbfa6c77,23309ecc-6999-4ea6-80d4-5b4a4e347745,L'O-FAC-0318-SIE,Sienna,02,#A0522D,,50ml,ml,0.00,True,False,2025-05-08 21:21:15,1
0c1dca38-6700-44de-8e54-6dec5b858947,23309ecc-6999-4ea6-80d4-5b4a4e347745,L'O-FAC-0318-TAN,Tan,03,#D2B48C,,50ml,ml,0.00,True,False,2025-05-08 21:21:15,2
fd294dcb-1895-4078-a2d7-c3e91a1127da,23309ecc-6999-4ea6-80d4-5b4a4e347745,L'O-FAC-0318-CAM,Camel,04,#C19A6B,,50ml,ml,0.00,True,False,2025-05-08 21:21:15,3
9bf1d68e-7f68-4082-8907-eb0557532235,450a38bc-f97a-41bd-b01d-1185b9e26482,GLO-FAC-0319-TAN,Tan,01,#D2B48C,,5ml,g,0.00,True,True,2025-02-04 19:26:15,0
19151b95-3a7e-4985-aa1a-4d0ad24a85e3,450a38bc-f97a-41bd-b01d-1185b9e26482,GLO-FAC-0319-LIN,Linen,02,#FAF0E6,,5ml,g,0.00,True,False,2025-02-04 19:26:15,1
0332864d-4dea-42af-9fb4-8d0c532531dd,450a38bc-f97a-41bd-b01d-1185b9e26482,GLO-FAC-0319-PEA,Peach,03,#FFDAB9,,5ml,g,0.00,True,False,2025-02-04 19:26:15,2
1c9eb291-8a0e-417f-97c7-6cf5dbe41f6f,450a38bc-f97a-41bd-b01d-1185b9e26482,GLO-FAC-0319-OLD,Old Lace,04,#FDF5E6,,5ml,g,0.00,True,False,2025-02-04 19:26:15,3
8f9e4dc9-2624-49f0-a820-6e4ad2e15cbe,a06462ab-ae70-4ecf-a0e9-1ade858b98c6,NYX-FAC-0320-CHO,Chocolate,01,#D2691E,,3g,g,0.00,True,True,2025-01-12 23:56:15,0
171429ae-ed18-4afc-ac55-f7e58e4f4d2b,a06462ab-ae70-4ecf-a0e9-1ade858b98c6,NYX-FAC-0320-DAR,Dark Goldenrod,02,#B8860B,,3g,g,0.00,True,False,2025-01-12 23:56:15,1
2e1f9e42-7de6-4b23-9e83-45001c3dee31,a06462ab-ae70-4ecf-a0e9-1ade858b98c6,NYX-FAC-0320-WHE,Wheat,03,#F5DEB3,,3g,g,0.00,True,False,2025-01-12 23:56:15,2
f2da09e2-7d62-45b8-8f8f-2906c9e250cf,a06462ab-ae70-4ecf-a0e9-1ade858b98c6,NYX-FAC-0320-PEA,Peach,04,#FFDAB9,,3g,g,0.00,True,False,2025-01-12 23:56:15,3
d8eff47f-57f5-4303-843f-c007988fdd34,59944834-9b27-4da5-b5ab-9565f3c26a8d,URB-FAC-0321-DAR,Dark Brown,01,#654321,,15ml,ml,0.00,True,True,2025-05-29 08:12:15,0
3fa55127-8264-45de-bc04-5489fd63ca51,59944834-9b27-4da5-b5ab-9565f3c26a8d,URB-FAC-0321-ESP,Espresso,02,#3D2914,,15ml,ml,0.00,True,False,2025-05-29 08:12:15,1
4306a47b-18a3-4493-9d82-dd252bea2a54,59944834-9b27-4da5-b5ab-9565f3c26a8d,URB-FAC-0321-CHO,Chocolate,03,#D2691E,,15ml,ml,0.00,True,False,2025-05-29 08:12:15,2
cee4d868-b511-4f6b-8e62-e163a4b283b3,59944834-9b27-4da5-b5ab-9565f3c26a8d,URB-FAC-0321-DAR,Dark Goldenrod,04,#B8860B,,15ml,ml,0.00,True,False,2025-05-29 08:12:15,3
69fc560b-f2b0-455c-8a97-74a9e8aeebc3,57e2e162-866d-4f44-bd52-3102ed5bd6ab,FEN-FAC-0322-OLD,Old Lace,01,#FDF5E6,,50ml,g,0.00,True,True,2025-03-27 16:14:15,0
ba5f7c80-07a6-4950-b556-93e608b7b9b4,57e2e162-866d-4f44-bd52-3102ed5bd6ab,FEN-FAC-0322-SAD,Saddle Brown,02,#8B4513,,50ml,g,0.00,True,False,2025-03-27 16:14:15,1
7f2d0e4a-24e2-4d9d-bc7b-08a5e9c45624,57e2e162-866d-4f44-bd52-3102ed5bd6ab,FEN-FAC-0322-TAN,Tan,03,#D2B48C,,50ml,g,0.00,True,False,2025-03-27 16:14:15,2
0c8efda6-94a9-4d9f-a483-30b2f94c6370,57e2e162-866d-4f44-bd52-3102ed5bd6ab,FEN-FAC-0322-LIN,Linen,04,#FAF0E6,,50ml,g,0.00,True,False,2025-03-27 16:14:15,3
97de7632-0b7b-496d-945d-96a55126cdce,012a342e-cac6-4686-a8e8-8abc4d5eddf7,ILI-FAC-0323-DAR,Dark Goldenrod,01,#B8860B,,50ml,g,0.00,True,True,2025-11-10 13:32:16,0
5087c9ac-aa6f-4805-b85b-526558c28956,012a342e-cac6-4686-a8e8-8abc4d5eddf7,ILI-FAC-0323-POR,Porcelain,02,#FFF5E1,,50ml,g,0.00,False,False,2025-11-10 13:32:16,1
557eb855-1517-4e60-a360-de670ff83797,012a342e-cac6-4686-a8e8-8abc4d5eddf7,ILI-FAC-0323-PER,Peru,03,#CD853F,,50ml,g,0.00,True,False,2025-11-10 13:32:16,2
20e57b6c-c56f-4ad3-badb-0d5c8b171dba,012a342e-cac6-4686-a8e8-8abc4d5eddf7,ILI-FAC-0323-BLA,Blanched Almond,04,#FFEBCD,,50ml,g,0.00,False,False,2025-11-10 13:32:16,3
f040440e-f69b-4021-8ac3-bb94561f3b5a,3af932ce-5664-4885-b480-6a4d429f093a,BOB-FAC-0324-MOC,Moccasin,01,#FFE4B5,,15ml,g,0.00,True,True,2025-03-28 00:30:16,0
285b2b68-9ea3-4ce7-a14e-0218179cb0ad,3af932ce-5664-4885-b480-6a4d429f093a,BOB-FAC-0324-WHE,Wheat,02,#F5DEB3,,15ml,g,0.00,True,False,2025-03-28 00:30:16,1
4f4a5701-8452-4af3-96da-6dad4fca885a,3af932ce-5664-4885-b480-6a4d429f093a,BOB-FAC-0324-OLD,Old Lace,03,#FDF5E6,,15ml,g,0.00,False,False,2025-03-28 00:30:16,2
8de906c9-9eb5-4fb7-9fa4-56e804f9fc65,3af932ce-5664-4885-b480-6a4d429f093a,BOB-FAC-0324-SAD,Saddle Brown,04,#8B4513,,15ml,g,0.00,True,False,2025-03-28 00:30:16,3
8e935c50-8383-4631-b063-78a166b48522,a1a48a0a-110a-43df-af07-88a591a96b3a,CLI-FAC-0325-DAR,Dark Goldenrod,01,#B8860B,,50ml,g,0.00,True,True,2025-08-19 19:22:16,0
1675ce4e-9418-4610-b27f-de353a96ca3d,a1a48a0a-110a-43df-af07-88a591a96b3a,CLI-FAC-0325-BUR,Burlywood,02,#DEB887,,50ml,g,0.00,True,False,2025-08-19 19:22:16,1
3905ddab-17b8-4a5e-892b-66748388ff22,a1a48a0a-110a-43df-af07-88a591a96b3a,CLI-FAC-0325-PER,Peru,03,#CD853F,,50ml,g,0.00,True,False,2025-08-19 19:22:16,2
de8d2597-4eaf-4332-801d-9d53c8fff7fc,a1a48a0a-110a-43df-af07-88a591a96b3a,CLI-FAC-0325-TAN,Tan,04,#D2B48C,,50ml,g,0.00,False,False,2025-08-19 19:22:16,3
1ec01e18-cb0a-46f9-a7f5-48def94085fc,c2290d61-1d3b-485d-ae1e-6949435b6a69,GLO-FAC-0326-BLA,Blanched Almond,01,#FFEBCD,,50ml,ml,0.00,True,True,2025-10-10 02:44:16,0
aaf08e94-c696-406b-b1c7-bdf26524cbee,c2290d61-1d3b-485d-ae1e-6949435b6a69,GLO-FAC-0326-SIE,Sienna,02,#A0522D,,50ml,ml,0.00,True,False,2025-10-10 02:44:16,1
f639b17b-4dca-4d0c-bc52-651bd62f1f78,c2290d61-1d3b-485d-ae1e-6949435b6a69,GLO-FAC-0326-CHO,Chocolate,03,#D2691E,,50ml,ml,0.00,True,False,2025-10-10 02:44:16,2
8b6b513a-b2f5-4180-8984-dc0809a6961d,c2290d61-1d3b-485d-ae1e-6949435b6a69,GLO-FAC-0326-BEI,Beige,04,#F5F5DC,,50ml,ml,0.00,False,False,2025-10-10 02:44:16,3
46052764-3aae-41fb-bb98-2ab76b59d871,4d29f180-883d-4ef2-878d-ab0425e7946d,CER-FAC-0327-BLA,Blanched Almond,01,#FFEBCD,,30ml,ml,0.00,True,True,2025-03-06 21:11:16,0
1e378c35-9bcb-4e1a-a632-23abfcc802f6,4d29f180-883d-4ef2-878d-ab0425e7946d,CER-FAC-0327-PEA,Peach,02,#FFDAB9,,30ml,ml,0.00,True,False,2025-03-06 21:11:16,1
7d8b99b2-0158-44c5-9c61-4ba9e3bb3461,4d29f180-883d-4ef2-878d-ab0425e7946d,CER-FAC-0327-SIE,Sienna,03,#A0522D,,30ml,ml,0.00,True,False,2025-03-06 21:11:16,2
144de129-ed99-4826-9e72-b5774119d3fa,4d29f180-883d-4ef2-878d-ab0425e7946d,CER-FAC-0327-DAR,Dark Goldenrod,04,#B8860B,,30ml,ml,0.00,True,False,2025-03-06 21:11:16,3
d5df9726-e258-4cde-85f2-ab877a892b2a,feb4c124-3c9d-4d28-95b7-d2926140a8fe,NAR-FAC-0328-PER,Peru,01,#CD853F,,50ml,ml,0.00,True,True,2025-09-20 02:30:16,0
a2225dae-016b-40d2-8ddb-2fefd4e23aca,feb4c124-3c9d-4d28-95b7-d2926140a8fe,NAR-FAC-0328-ANT,Antique White,02,#FAEBD7,,50ml,ml,0.00,True,False,2025-09-20 02:30:16,1
feff2cfd-92a8-478b-83bc-d6eb168a0cb1,feb4c124-3c9d-4d28-95b7-d2926140a8fe,NAR-FAC-0328-LIN,Linen,03,#FAF0E6,,50ml,ml,0.00,True,False,2025-09-20 02:30:16,2
4df1fa94-350b-4378-be04-2eb664bdb3f3,feb4c124-3c9d-4d28-95b7-d2926140a8fe,NAR-FAC-0328-PEA,Peach,04,#FFDAB9,,50ml,ml,0.00,True,False,2025-09-20 02:30:16,3
b1986e3b-b329-4b48-9cf7-e927981d2d3d,28f36708-4eb0-489f-950a-0773c5fa1b17,LAN-FAC-0329-SAD,Saddle Brown,01,#8B4513,,5ml,g,0.00,True,True,2025-01-16 11:35:16,0
