MEDIA_ID,PRODUCT_ID,VARIANT_ID,URL,MEDIA_TYPE,MEDIA_SUBTYPE,ALT_TEXT,WIDTH,HEIGHT,FILE_SIZE_BYTES,DISPLAY_ORDER,IS_PRIMARY,IS_PROCESSED,PROCESSED_AT,CREATED_AT
c976282a-0881-47cf-8df3-bb0cafb78032,45247aea-2a45-4d22-bec2-70bc6823a741,116955a8-1c25-44f8-85d6-3a2f9739dbf3,@PRODUCTS.PRODUCT_MEDIA/swatches/ANA-EYE-0159-DAR.png,image,swatch,Dark Magenta swatch,200,200,12399,1,False,True,2025-12-19 21:58:03,2025-06-28 02:50:03
ad4b7d26-37a5-4746-a36e-c2f2f3012f5f,45247aea-2a45-4d22-bec2-70bc6823a741,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_01.jpg,image,hero,Anastasia Beverly Hills Essential Mascara product image,800,800,109881,0,True,True,2025-11-26 07:47:03,2025-06-28 02:50:03
e89d9de2-4bcf-4ed5-8e9a-1984e49accb3,e9cf1aac-1210-4260-a324-9c69222d336f,7a5f73fe-f058-4b9f-bedf-3467ee399879,@PRODUCTS.PRODUCT_MEDIA/swatches/ANA-EYE-0160-PUR.png,image,swatch,Purple swatch,200,200,9820,1,False,True,2025-11-29 13:46:03,2025-01-16 12:56:03
7a6d2a05-54a5-4973-acd3-e84b26c9873b,e9cf1aac-1210-4260-a324-9c69222d336f,8439cdc8-33af-4b7c-b5fa-726cec398bbd,@PRODUCTS.PRODUCT_MEDIA/swatches/ANA-EYE-0160-ROY.png,image,swatch,Royal Blue swatch,200,200,15112,1,False,True,2025-12-18 09:13:03,2025-01-16 12:56:03
4f789b1e-374b-472c-94c1-bc9de8d4c2e5,e9cf1aac-1210-4260-a324-9c69222d336f,3019231e-4f4a-44cc-bb35-f737007a39ea,@PRODUCTS.PRODUCT_MEDIA/swatches/ANA-EYE-0160-LAV.png,image,swatch,Lavender Blush swatch,200,200,10057,1,False,True,2025-11-25 10:11:03,2025-01-16 12:56:03
9659ebb5-4ace-4055-8c68-44937e13acd8,e9cf1aac-1210-4260-a324-9c69222d336f,d8b907b9-49d2-4a25-95ad-59c3048ce8df,@PRODUCTS.PRODUCT_MEDIA/swatches/ANA-EYE-0160-IND.png,image,swatch,Indigo swatch,200,200,16421,1,False,True,2025-12-10 23:46:03,2025-01-16 12:56:03
66f0b806-39d1-423e-a5d3-e52b987836b2,e9cf1aac-1210-4260-a324-9c69222d336f,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_02.jpg,image,hero,Anastasia Beverly Hills Classic Eyeshadow product image,800,800,161320,0,True,True,2025-12-01 03:16:03,2025-01-16 12:56:03
bd4ab06b-69a2-469e-9b3c-ca6534f7cfac,93f31868-ac24-4373-a50d-912adfb5e74c,3236bcb8-62c3-4183-948f-e768f1fb9392,@PRODUCTS.PRODUCT_MEDIA/swatches/LAN-EYE-0161-PUR.png,image,swatch,Purple swatch,200,200,14318,1,False,True,2025-11-19 04:19:03,2025-10-20 12:40:03
c767e731-dbd2-4d28-a612-21a8f8e7c73d,93f31868-ac24-4373-a50d-912adfb5e74c,923a1fe9-c4e6-4a3b-97c8-bfa90f87c75e,@PRODUCTS.PRODUCT_MEDIA/swatches/LAN-EYE-0161-GOL.png,image,swatch,Gold swatch,200,200,19788,1,False,True,2025-12-12 07:00:03,2025-10-20 12:40:03
4dead7d5-13a7-4c98-9f47-c995228b1422,93f31868-ac24-4373-a50d-912adfb5e74c,754ac48b-0d0f-4e66-a5cb-12d9fa222147,@PRODUCTS.PRODUCT_MEDIA/swatches/LAN-EYE-0161-LAV.png,image,swatch,Lavender Blush swatch,200,200,13593,1,False,True,2025-12-03 14:33:03,2025-10-20 12:40:03
7d5fbf12-567c-4426-9c64-59ca093cc3c6,93f31868-ac24-4373-a50d-912adfb5e74c,bf769be3-60ea-4be4-aaae-7551afc7fc21,@PRODUCTS.PRODUCT_MEDIA/swatches/LAN-EYE-0161-DAR.png,image,swatch,Dark Magenta swatch,200,200,19140,1,False,True,2025-12-06 22:25:03,2025-10-20 12:40:03
33a59c07-1a11-4500-9df9-5d0fe78d9324,93f31868-ac24-4373-a50d-912adfb5e74c,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_02.jpg,image,hero,Lancome Ultra Eyeliner product image,800,800,82101,0,True,True,2025-12-08 10:45:03,2025-10-20 12:40:03
50e9d160-beda-4789-857b-5d6dd4d0c8fa,6739d785-a1bf-4f3b-b51c-3275940b09f9,d751e27d-0e4d-40f3-a7ff-cfe634acdd71,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0162-GOL.png,image,swatch,Gold swatch,200,200,11141,1,False,True,2025-12-13 16:43:03,2025-09-03 21:34:03
58b084bc-15fa-418d-bce5-06b7617cb385,6739d785-a1bf-4f3b-b51c-3275940b09f9,654e5649-ff6a-4d07-a1f9-f75ae2be6fd0,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0162-PUR.png,image,swatch,Purple swatch,200,200,19250,1,False,True,2025-11-29 14:43:03,2025-09-03 21:34:03
88e030f5-2c76-4899-badc-c98a7bc9b092,6739d785-a1bf-4f3b-b51c-3275940b09f9,71d5c5dc-0b6c-4e39-a06d-4d5b6b5fb111,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0162-DOD.png,image,swatch,Dodger Blue swatch,200,200,14993,1,False,True,2025-11-28 21:52:03,2025-09-03 21:34:03
8a0ca7a1-25fc-4c22-9364-db960956988a,6739d785-a1bf-4f3b-b51c-3275940b09f9,09e43e7a-751e-4eb7-9454-850f70b64991,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0162-BLU.png,image,swatch,Blue swatch,200,200,13626,1,False,True,2025-12-04 01:48:03,2025-09-03 21:34:03
cca3c622-1127-42ad-a868-6f410447b71f,6739d785-a1bf-4f3b-b51c-3275940b09f9,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_02.jpg,image,hero,Estee Lauder Matte Brow product image,800,800,174842,0,True,True,2025-11-22 06:51:03,2025-09-03 21:34:03
3c6416ba-d806-4403-bdb0-7c36486e8038,fa4cec93-cce2-494b-8853-dab315b6ee43,27b562a9-0372-4b6f-94d9-f914e9e7a866,@PRODUCTS.PRODUCT_MEDIA/swatches/TOW-EYE-0163-IND.png,image,swatch,Indigo swatch,200,200,7112,1,False,True,2025-12-01 04:13:03,2025-05-05 14:14:03
bffbb2a6-35d5-496b-8441-65ad8937c54a,fa4cec93-cce2-494b-8853-dab315b6ee43,8a6cb7c5-c507-4d13-8425-10e189f33d73,@PRODUCTS.PRODUCT_MEDIA/swatches/TOW-EYE-0163-CHA.png,image,swatch,Charcoal swatch,200,200,5448,1,False,True,2025-12-10 19:02:03,2025-05-05 14:14:03
26e4c3a2-a930-4c35-b094-79210dc02c59,fa4cec93-cce2-494b-8853-dab315b6ee43,3b7c1d70-36c0-4f2d-bf82-417f675c4499,@PRODUCTS.PRODUCT_MEDIA/swatches/TOW-EYE-0163-SIL.png,image,swatch,Silver swatch,200,200,18098,1,False,True,2025-12-12 18:59:03,2025-05-05 14:14:03
08f88454-f031-42e5-888d-9c1c7e55e159,fa4cec93-cce2-494b-8853-dab315b6ee43,17b7f6f7-b6db-432f-b510-67d255327117,@PRODUCTS.PRODUCT_MEDIA/swatches/TOW-EYE-0163-BLU.png,image,swatch,Blue swatch,200,200,6458,1,False,True,2025-12-16 10:45:03,2025-05-05 14:14:03
6120699a-99d7-4d6d-9ea2-2bcb2a68046b,fa4cec93-cce2-494b-8853-dab315b6ee43,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_01.jpg,image,hero,Tower 28 Ultra Mascara product image,800,800,173574,0,True,True,2025-12-07 04:20:03,2025-05-05 14:14:03
bed44a6e-0706-4345-bb76-be417248dfdb,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,bd7d01a2-9f20-49bb-806e-4560ff882d5b,@PRODUCTS.PRODUCT_MEDIA/swatches/RAR-EYE-0164-DAR.png,image,swatch,Dark Gold swatch,200,200,13365,1,False,True,2025-12-16 16:32:03,2025-09-02 16:47:03
a0c47c4a-2e34-4efd-be99-18ab6f3ae85d,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,322bc57a-0cb5-4589-869d-67778d5d6882,@PRODUCTS.PRODUCT_MEDIA/swatches/RAR-EYE-0164-ROY.png,image,swatch,Royal Blue swatch,200,200,19732,1,False,True,2025-12-15 11:52:03,2025-09-02 16:47:03
4cb022ed-685c-408f-a34f-a2e64f11fa1f,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,b7b50503-1d95-4b66-8ec1-da67946c48bb,@PRODUCTS.PRODUCT_MEDIA/swatches/RAR-EYE-0164-DOD.png,image,swatch,Dodger Blue swatch,200,200,6660,1,False,True,2025-12-04 19:53:03,2025-09-02 16:47:03
d94b3420-0150-461d-a869-05b74eb35a8e,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,4ecceb9c-946e-4919-86df-610c91616999,@PRODUCTS.PRODUCT_MEDIA/swatches/RAR-EYE-0164-PUR.png,image,swatch,Purple swatch,200,200,7271,1,False,True,2025-12-04 21:20:03,2025-09-02 16:47:03
7ced73d5-396b-4bc6-880d-816a97fa6b0c,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_02.jpg,image,hero,Rare Beauty Classic Eyeshadow product image,800,800,173164,0,True,True,2025-12-18 23:18:03,2025-09-02 16:47:03
bad2856c-00d9-41f9-9710-221075fc9631,5045c90b-92b5-4c4c-9b02-143697bfb8f0,1a44aedb-0bf6-4b2c-abae-5bea4b3e65bf,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0165-BLA.png,image,swatch,Black swatch,200,200,11900,1,False,True,2025-12-14 19:31:04,2025-03-06 18:52:03
db6b46b7-2a8f-4da6-a4fb-ef97ba8a4eb7,5045c90b-92b5-4c4c-9b02-143697bfb8f0,fa04e5dd-5a2d-4ee1-aeb8-8bfc6f140d79,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0165-GRA.png,image,swatch,Gray swatch,200,200,7949,1,False,True,2025-11-28 21:49:04,2025-03-06 18:52:03
f7bd5fe4-359d-43ce-99c7-fce535a2c321,5045c90b-92b5-4c4c-9b02-143697bfb8f0,26bebb3e-3fae-4d22-8103-9dd6ea92ba2d,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0165-GOL.png,image,swatch,Gold swatch,200,200,15208,1,False,True,2025-12-08 08:10:04,2025-03-06 18:52:03
01042dc0-05de-40ac-99ed-b448625e4f16,5045c90b-92b5-4c4c-9b02-143697bfb8f0,ffb550fc-68ae-43f6-8e47-4b0612ad764c,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0165-SIL.png,image,swatch,Silver swatch,200,200,14825,1,False,True,2025-12-14 22:48:04,2025-03-06 18:52:03
99ef644a-3408-4e3d-8867-8410a94fa839,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_01.jpg,image,hero,Estee Lauder Ultra Eyeshadow product image,800,800,186552,0,True,True,2025-12-12 18:06:04,2025-03-06 18:52:03
4cc12ffc-f9bc-4d0b-8e9f-9ec18b3fcd0f,3811fb3d-c0be-471f-8ae1-d3fd28dec263,ea9641ec-4064-4722-b39e-afde8ad87f6c,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0166-MIS.png,image,swatch,Misty Rose swatch,200,200,14656,1,False,True,2025-12-12 21:53:04,2025-02-10 13:06:04
4817082e-cd3a-4e9f-b569-04b09da6212e,3811fb3d-c0be-471f-8ae1-d3fd28dec263,38bb88bc-2f46-4774-be0e-08a4042aaa68,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0166-DAR.png,image,swatch,Dark Turquoise swatch,200,200,10822,1,False,True,2025-11-22 03:15:04,2025-02-10 13:06:04
f08f2f3b-5094-49bc-944e-21f7019b2a05,3811fb3d-c0be-471f-8ae1-d3fd28dec263,323262d1-4235-4aeb-88ab-6fa350c6f754,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0166-PUR.png,image,swatch,Purple swatch,200,200,14453,1,False,True,2025-12-02 21:51:04,2025-02-10 13:06:04
8d55e3dc-513d-4883-9f07-6199ff82b4fd,3811fb3d-c0be-471f-8ae1-d3fd28dec263,c8c404af-1c4b-42f6-8c44-67b62959b0ef,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0166-BLU.png,image,swatch,Blue swatch,200,200,19638,1,False,True,2025-12-04 12:03:04,2025-02-10 13:06:04
946d9fd6-6e68-4481-bb30-a242a9da8928,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_03.jpg,image,hero,NYX Glow Eyeshadow product image,800,800,50870,0,True,True,2025-11-21 03:39:04,2025-02-10 13:06:04
a8dd4d91-c135-4caf-a870-5267f0f789a9,f0835a96-dc05-49d6-8fcf-58f8dab9928c,8c17b049-431c-4f09-83fe-a0d0e9606484,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-EYE-0167-TEA.png,image,swatch,Teal swatch,200,200,7494,1,False,True,2025-12-15 19:36:04,2025-01-29 11:56:04
a31879b5-97d8-4be1-8d23-e6124e2162a4,f0835a96-dc05-49d6-8fcf-58f8dab9928c,ecc60f81-2c67-484c-8d93-224deaa1ada4,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-EYE-0167-FOR.png,image,swatch,Forest Green swatch,200,200,17292,1,False,True,2025-12-03 02:00:04,2025-01-29 11:56:04
c6be63e1-eff7-437c-b2d0-09c2a74695c6,f0835a96-dc05-49d6-8fcf-58f8dab9928c,a04e6088-ed8f-41d2-9c82-1b88ceb6d9e5,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-EYE-0167-DAR.png,image,swatch,Dark Olive swatch,200,200,7577,1,False,True,2025-12-15 20:35:04,2025-01-29 11:56:04
3407d2f6-6cf5-424f-a04f-1099a57beb50,f0835a96-dc05-49d6-8fcf-58f8dab9928c,f05fe165-88d7-4f7a-96cd-5aa99ac51590,@PRODUCTS.PRODUCT_MEDIA/swatches/MIL-EYE-0167-OLI.png,image,swatch,Olive Drab swatch,200,200,19327,1,False,True,2025-12-05 00:13:04,2025-01-29 11:56:04
42415115-d65e-4be5-8f9e-128db950092f,f0835a96-dc05-49d6-8fcf-58f8dab9928c,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_02.jpg,image,hero,Milk Makeup Luxe Eyeliner product image,800,800,105440,0,True,True,2025-12-12 11:33:04,2025-01-29 11:56:04
80304bb3-e734-40c7-8586-6a1a2bf11cad,689948f1-e7d9-4879-8c2e-4c78d80380ff,1454186b-ad6e-4c23-a4be-ab951390287c,@PRODUCTS.PRODUCT_MEDIA/swatches/URB-EYE-0168-OLI.png,image,swatch,Olive Drab swatch,200,200,18568,1,False,True,2025-11-20 10:35:04,2025-10-31 15:58:04
5eee6cd2-ba97-4e99-844b-046ed2de5a53,689948f1-e7d9-4879-8c2e-4c78d80380ff,eff2e42b-a030-46bd-ad78-f3b231fe9c09,@PRODUCTS.PRODUCT_MEDIA/swatches/URB-EYE-0168-CHA.png,image,swatch,Charcoal swatch,200,200,8325,1,False,True,2025-12-10 13:23:04,2025-10-31 15:58:04
878adba6-5d90-4920-b756-bd950c865a9a,689948f1-e7d9-4879-8c2e-4c78d80380ff,2d067fad-e9fc-4579-9925-2113320b43dd,@PRODUCTS.PRODUCT_MEDIA/swatches/URB-EYE-0168-GOL.png,image,swatch,Gold swatch,200,200,11978,1,False,True,2025-12-18 13:16:04,2025-10-31 15:58:04
fc0e5505-d067-4572-8a73-e72c5aa0ed22,689948f1-e7d9-4879-8c2e-4c78d80380ff,8b5dd0ab-25d8-496e-9f6e-5d273f4883f0,@PRODUCTS.PRODUCT_MEDIA/swatches/URB-EYE-0168-BLU.png,image,swatch,Blue swatch,200,200,11236,1,False,True,2025-11-26 14:32:04,2025-10-31 15:58:04
b07cb089-bd46-446f-b718-a302e71516d1,689948f1-e7d9-4879-8c2e-4c78d80380ff,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_01.jpg,image,hero,Urban Decay Essential Eyeshadow product image,800,800,103984,0,True,True,2025-12-14 03:02:04,2025-10-31 15:58:04
669eba02-1757-4647-927d-eb07b6614e80,0d99b6f1-e979-471c-8975-ad5fa349ef6c,a2d8b7b0-cabe-476e-950c-c8719d404588,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0169-DAR.png,image,swatch,Dark Turquoise swatch,200,200,13507,1,False,True,2025-12-15 00:57:04,2025-08-27 09:09:04
ee4479cc-059c-465c-81bb-dd27185515ba,0d99b6f1-e979-471c-8975-ad5fa349ef6c,91877131-c081-4ffd-b1d7-2a94be68a06a,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0169-BLU.png,image,swatch,Blue swatch,200,200,6364,1,False,True,2025-12-12 11:21:04,2025-08-27 09:09:04
5fd90e82-4a82-458d-b506-db4b96dbc71b,0d99b6f1-e979-471c-8975-ad5fa349ef6c,a26455ee-99d2-4e74-8e74-d99fdfe8557b,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0169-IND.png,image,swatch,Indigo swatch,200,200,17088,1,False,True,2025-12-07 12:16:04,2025-08-27 09:09:04
14fd44ba-bcfe-4c30-81d2-f980ad11586e,0d99b6f1-e979-471c-8975-ad5fa349ef6c,a9bbc82d-0c5b-4c85-b344-aa013695a3db,@PRODUCTS.PRODUCT_MEDIA/swatches/NYX-EYE-0169-FOR.png,image,swatch,Forest Green swatch,200,200,16624,1,False,True,2025-12-16 09:19:04,2025-08-27 09:09:04
69937661-d911-44bd-a041-cc21d8556452,0d99b6f1-e979-471c-8975-ad5fa349ef6c,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_03.jpg,image,hero,NYX Velvet Eyeliner product image,800,800,95846,0,True,True,2025-12-16 23:09:04,2025-08-27 09:09:04
6337ef92-3065-47a4-9681-3197c2deb575,cf1c1cd6-1b0f-492a-8b24-1c5cc5ef8335,54ab3ebf-a34f-437a-9da3-3d295a9dddf7,@PRODUCTS.PRODUCT_MEDIA/swatches/CHA-EYE-0170-IND.png,image,swatch,Indigo swatch,200,200,19989,1,False,True,2025-11-22 06:05:04,2025-08-08 18:18:04
650359b9-15e9-4f9d-9558-0225473728b9,cf1c1cd6-1b0f-492a-8b24-1c5cc5ef8335,f2486a19-4abf-497e-a6cf-bbf828490590,@PRODUCTS.PRODUCT_MEDIA/swatches/CHA-EYE-0170-GOL.png,image,swatch,Gold swatch,200,200,7086,1,False,True,2025-11-21 12:14:04,2025-08-08 18:18:04
953187bd-ae1c-461b-bf51-a428f75c6a26,cf1c1cd6-1b0f-492a-8b24-1c5cc5ef8335,ef3093d9-fc09-4d4f-b41c-b17fd55f02df,@PRODUCTS.PRODUCT_MEDIA/swatches/CHA-EYE-0170-LAV.png,image,swatch,Lavender Blush swatch,200,200,13175,1,False,True,2025-11-21 16:07:04,2025-08-08 18:18:04
389ab6a7-7ca7-4b0c-aee3-4babe5242264,cf1c1cd6-1b0f-492a-8b24-1c5cc5ef8335,ae8de4ab-e9ec-4eff-979f-470ebee346f5,@PRODUCTS.PRODUCT_MEDIA/swatches/CHA-EYE-0170-DAR.png,image,swatch,Dark Magenta swatch,200,200,17697,1,False,True,2025-12-03 03:40:04,2025-08-08 18:18:04
9609eeb9-a34d-4f6c-aefc-d278907cd212,cf1c1cd6-1b0f-492a-8b24-1c5cc5ef8335,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/eyeshadow_02.jpg,image,hero,Charlotte Tilbury Matte Eyeliner product image,800,800,121035,0,True,True,2025-12-14 20:16:04,2025-08-08 18:18:04
10917eb1-261b-471c-9cb1-f09c8a69d77d,f2037f31-c6cb-420d-bd79-da5a4f1c0997,f23172ce-3b1c-4c99-813a-37f231dae60d,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0171-IND.png,image,swatch,Indigo swatch,200,200,7748,1,False,True,2025-12-14 07:26:04,2025-01-18 16:18:04
1b3c025c-eaab-4dbc-8bb7-9a5c20d6f123,f2037f31-c6cb-420d-bd79-da5a4f1c0997,cf5296d2-f423-4674-a2cb-ef6b53dd40d5,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0171-DAR.png,image,swatch,Dark Olive swatch,200,200,5114,1,False,True,2025-11-23 03:09:04,2025-01-18 16:18:04
293e1ffe-a203-48a7-8bd5-c2ac26c1f6c4,f2037f31-c6cb-420d-bd79-da5a4f1c0997,5269ba79-57a5-49a9-9132-a198c300336d,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0171-DAR.png,image,swatch,Dark Gold swatch,200,200,18185,1,False,True,2025-11-24 14:05:04,2025-01-18 16:18:04
87633d1f-c1eb-4e33-84b5-c78c459cedca,f2037f31-c6cb-420d-bd79-da5a4f1c0997,909620b5-d7ad-4438-b33a-9ad98665dbc8,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0171-CHA.png,image,swatch,Charcoal swatch,200,200,14593,1,False,True,2025-11-22 18:09:04,2025-01-18 16:18:04
5b679cc3-38a2-4fd9-bbf4-7cb6ccad86e5,f2037f31-c6cb-420d-bd79-da5a4f1c0997,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_02.jpg,image,hero,NARS Pro Brow product image,800,800,169953,0,True,True,2025-11-19 06:50:04,2025-01-18 16:18:04
0812fa66-5c28-4dac-b6cb-6afd6143cdde,9f572816-8691-4d2b-8d79-cd1354f6bafd,90040c4b-ae10-468c-a1cf-73dfd2c981f7,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0172-SIL.png,image,swatch,Silver swatch,200,200,11128,1,False,True,2025-11-19 08:32:04,2025-11-18 20:34:04
8b44b17f-9fad-4def-a9cf-f6140ef91537,9f572816-8691-4d2b-8d79-cd1354f6bafd,29c07a97-27fd-49ca-9bf8-8f3ed6c9e5f3,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0172-TEA.png,image,swatch,Teal swatch,200,200,12836,1,False,True,2025-11-26 18:21:04,2025-11-18 20:34:04
01c01096-908e-4422-bb03-117d19b4c7a5,9f572816-8691-4d2b-8d79-cd1354f6bafd,f6982e21-a03c-4288-80b1-fbbd981b77a4,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0172-PUR.png,image,swatch,Purple swatch,200,200,10493,1,False,True,2025-12-15 03:51:04,2025-11-18 20:34:04
4d94ec2a-a6cd-4d93-983f-ded1cadd854f,9f572816-8691-4d2b-8d79-cd1354f6bafd,14771052-ad95-4eca-9426-afdca869fe65,@PRODUCTS.PRODUCT_MEDIA/swatches/NAR-EYE-0172-MIS.png,image,swatch,Misty Rose swatch,200,200,9178,1,False,True,2025-12-08 17:22:04,2025-11-18 20:34:04
d06201fa-fef9-4923-8c8b-0c5405f7f804,9f572816-8691-4d2b-8d79-cd1354f6bafd,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_02.jpg,image,hero,NARS Essential Mascara product image,800,800,98555,0,True,True,2025-11-30 04:56:04,2025-11-18 20:34:04
55059568-cddb-4fac-b018-5d6c7359845d,c7d4e3a0-4444-4558-88d7-3ec613e855df,c23a437d-5da1-4919-85c4-0854509f585d,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0173-FOR.png,image,swatch,Forest Green swatch,200,200,10971,1,False,True,2025-12-19 01:24:04,2025-04-01 13:30:04
0ff529ea-ff71-4ced-aa33-0cda6cc21635,c7d4e3a0-4444-4558-88d7-3ec613e855df,b1602378-e891-4fe8-86f2-6f3d7b2871d6,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0173-GOL.png,image,swatch,Gold swatch,200,200,9153,1,False,True,2025-11-21 07:06:04,2025-04-01 13:30:04
91824b2c-be6f-4c49-9eab-ff528a50b2f5,c7d4e3a0-4444-4558-88d7-3ec613e855df,154235f2-7db7-4b1d-b596-4b8f5758de26,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0173-DAR.png,image,swatch,Dark Olive swatch,200,200,11656,1,False,True,2025-12-05 16:03:04,2025-04-01 13:30:04
7226dac7-c38b-4db2-9535-eeafe97b5125,c7d4e3a0-4444-4558-88d7-3ec613e855df,8ce38ac7-922e-4be0-9f17-ba3e42014c30,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0173-PUR.png,image,swatch,Purple swatch,200,200,19538,1,False,True,2025-12-06 14:54:04,2025-04-01 13:30:04
df335159-0159-48aa-8776-a3dd5ca3d43b,c7d4e3a0-4444-4558-88d7-3ec613e855df,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_02.jpg,image,hero,Estee Lauder Luxe Eyeshadow product image,800,800,182402,0,True,True,2025-12-19 20:37:04,2025-04-01 13:30:04
6efa460b-740d-4d0b-8c43-790d61fbee80,53c0f9a7-9d7f-4c7b-bbd8-7e68d12f4210,b97b6863-c557-4cf0-b3b1-10d3d6b710a7,@PRODUCTS.PRODUCT_MEDIA/swatches/TAR-EYE-0174-BLU.png,image,swatch,Blue swatch,200,200,17421,1,False,True,2025-12-06 07:37:04,2025-03-13 06:17:04
1803d338-b5fb-4e0f-8d10-f8dfafebfe77,53c0f9a7-9d7f-4c7b-bbd8-7e68d12f4210,1f4d5971-7dd5-436a-810b-e81b8349752f,@PRODUCTS.PRODUCT_MEDIA/swatches/TAR-EYE-0174-GOL.png,image,swatch,Gold swatch,200,200,8716,1,False,True,2025-12-06 18:02:04,2025-03-13 06:17:04
54e9fb96-3639-40a1-b3a2-56a747ab33d2,53c0f9a7-9d7f-4c7b-bbd8-7e68d12f4210,e5bca87a-a4ad-4187-a91a-132b81c716a0,@PRODUCTS.PRODUCT_MEDIA/swatches/TAR-EYE-0174-CHA.png,image,swatch,Charcoal swatch,200,200,14359,1,False,True,2025-12-06 18:12:04,2025-03-13 06:17:04
4127bb63-cae7-472b-9b48-13695c4b58d7,53c0f9a7-9d7f-4c7b-bbd8-7e68d12f4210,144c543b-7f6c-40ea-a5f3-e59f2a11bbaa,@PRODUCTS.PRODUCT_MEDIA/swatches/TAR-EYE-0174-ORC.png,image,swatch,Orchid swatch,200,200,19824,1,False,True,2025-12-15 13:30:04,2025-03-13 06:17:04
7c4919ca-f020-45e5-968c-406a4a7fc3fd,53c0f9a7-9d7f-4c7b-bbd8-7e68d12f4210,,@PRODUCTS.PRODUCT_MEDIA/hero/eyes/mascara_01.jpg,image,hero,Tarte Glow Eyeshadow product image,800,800,99346,0,True,True,2025-12-05 16:40:04,2025-03-13 06:17:04
a7650743-7cd3-4e79-b532-3ef63b556861,015b9b80-2fa7-4258-8b73-1de7d4514401,8793fc71-17e4-4c9b-8037-87c7a0b041b1,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0175-FOR.png,image,swatch,Forest Green swatch,200,200,5127,1,False,True,2025-12-18 04:12:04,2025-07-21 08:09:04
cef98923-7d07-4743-9ec0-937df7f88df8,015b9b80-2fa7-4258-8b73-1de7d4514401,b2838fda-bd76-42ae-8fdf-f50b4df0de5c,@PRODUCTS.PRODUCT_MEDIA/swatches/EST-EYE-0175-BLA.png,image,swatch,Black swatch,200,200,17053,1,False,True,2025-12-06 03:35:04,2025-07-21 08:09:04
