LABEL_ID,PRODUCT_ID,LABEL_TYPE,EXTRACTED_TEXT,STRUCTURED_DATA,SOURCE_IMAGE_URL,SOURCE_MEDIA_ID,EXTRACTION_MODEL,EXTRACTION_CONFIDENCE,EXTRACTION_DATE
f408fc66-014d-4497-8192-f798ed3fdd17,a3b1b496-c514-4e61-94bc-c1e9b6c7f4d1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-FAC-0424_minimalist.png,,claude-3-5-sonnet,0.86,2025-12-04 22:26:28
2cc1467a-fe0a-498a-98a4-2ec138ca17f4,075f52d5-a4aa-434d-9760-948ea352346f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0425_minimalist.png,,claude-3-5-sonnet,0.91,2025-12-10 04:51:28
c8ff2954-2c12-4d87-95e1-13e1b7d3d14a,8bc8b3b2-bbd3-40d0-8382-9ff581543990,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TAR-FAC-0426_horizontal.png,,claude-3-5-sonnet,0.9,2025-12-11 04:43:28
c48d5587-4de3-414c-b697-4fdd67c192bb,ba90c4cc-b33b-4388-bf49-fba91cbc3b2a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-FAC-0427_tabular.png,,claude-3-5-sonnet,0.97,2025-11-24 16:34:28
847283ec-f1e8-4e8b-a1e4-9933aa01935f,3b502d42-3a57-4138-88c7-bf62a3f702ec,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TAR-FAC-0428_dense.png,,claude-3-5-sonnet,0.93,2025-11-23 20:20:28
c4fb0b2f-f7d4-4097-8221-0287939be49a,1d9aa64e-b447-4a2a-a4c2-bb6f18875c2b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0429_dense.png,,claude-3-5-sonnet,0.96,2025-12-05 23:53:28
d3aab87a-6cfe-4bf0-b814-1d7cf5f3ee85,f0100204-479d-4ff0-876d-54f7452e9595,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-FAC-0430_horizontal.png,,claude-3-5-sonnet,0.94,2025-11-24 01:09:29
427a65d2-4e0c-47ce-b845-07b4d9b81ed3,47979767-d134-4db1-81a4-5f0faa38b70f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0431_dense.png,,claude-3-5-sonnet,0.93,2025-11-28 14:37:29
84fb4877-b3e8-4ace-ad9e-3fb444c7e1e7,0830f01a-a807-47c1-ba61-daf107dc5290,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-FAC-0432_horizontal.png,,claude-3-5-sonnet,0.86,2025-12-03 13:53:29
d46f5920-d522-444a-b538-842451a4a343,15d0e0d6-c3b5-4b94-af88-a7c389f61aab,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-FAC-0433_tabular.png,,claude-3-5-sonnet,0.89,2025-12-12 01:13:29
58c143b2-fd71-461d-a827-5a9a7f852312,819c68f5-e181-4073-9193-199efb0a5d8e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TAR-FAC-0434_vertical.png,,claude-3-5-sonnet,0.91,2025-12-14 10:51:29
75193ff4-ae84-49c2-ab3e-fceb82e369b8,6e97b801-35be-4fb9-9745-6fe3fb8076a2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-FAC-0435_dense.png,,claude-3-5-sonnet,0.99,2025-12-09 04:53:29
9e2bf132-a065-4583-af21-14a9fbe6d7ca,b8541242-1435-4e7d-bf51-3dd276c9bfdd,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0436_horizontal.png,,claude-3-5-sonnet,0.97,2025-12-08 13:35:29
d03417bd-8d97-477e-9a75-4bd022ab253f,b7957697-9c38-4a34-8d25-68ff94e65a50,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0437_minimalist.png,,claude-3-5-sonnet,0.9,2025-11-30 12:17:29
87f97896-11a0-46fd-be2b-b656b0c63245,a9ad1841-18d4-4535-8ef3-500b6623a8a5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-FAC-0438_tabular.png,,claude-3-5-sonnet,0.99,2025-11-28 11:12:29
c122786d-4823-4046-b7ce-5210e137e0e3,5ec5b635-082e-4b82-adee-652e6e14ad8e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0439_vertical.png,,claude-3-5-sonnet,0.9,2025-11-19 11:58:29
06f95dd4-6dc7-44e2-935f-9494d2e0bf49,51e2f422-0bc6-419b-8152-e78dd50f6e03,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0440_minimalist.png,,claude-3-5-sonnet,0.85,2025-12-08 22:47:29
7e7f6d42-9de1-4813-bfb8-e01af409bf95,578746fa-9c9a-41da-afdb-81b7c2f98249,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0441_minimalist.png,,claude-3-5-sonnet,0.86,2025-12-06 18:29:30
4fc4af65-89ab-49fe-8c35-9b79a61b19aa,8260efaa-926b-45fb-8eeb-a8d3f6e0906b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/PAT-FAC-0442_luxury.png,,claude-3-5-sonnet,0.94,2025-12-07 01:16:30
a910b173-4c25-4911-acf1-535ffab4d60a,c05ad703-1974-40ce-87ec-0a418f246aeb,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0443_vertical.png,,claude-3-5-sonnet,0.95,2025-12-01 13:27:30
a5a01dab-40df-4906-a028-7bb88b3b6569,98c9fdcd-58d6-4750-ba71-f08dd3455f8b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0444_dense.png,,claude-3-5-sonnet,0.87,2025-12-19 14:41:30
49d8e734-f2c4-4d99-b40b-93859d5c3e98,6c941df7-909b-41ea-aaed-b54d7bce172e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0445_luxury.png,,claude-3-5-sonnet,0.85,2025-12-02 14:44:30
176eda16-5745-4565-92c9-92b1a7f3ed8f,706fc5b2-cc81-4532-a5d5-b10a42674d26,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-FAC-0446_dense.png,,claude-3-5-sonnet,0.89,2025-12-01 12:48:30
e5f9551f-86d4-4977-8a80-2e2f44fcff6b,4448c126-e823-4851-96ab-a7c08f0dc6de,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CHA-FAC-0447_vertical.png,,claude-3-5-sonnet,0.89,2025-11-24 08:41:30
36b818fc-5a33-4f34-8b61-92828eb171de,ef4a3784-1d76-4df9-a8b5-bdf45c990de3,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0448_tabular.png,,claude-3-5-sonnet,0.99,2025-12-02 10:44:30
f44b8db7-a124-47ac-93a8-a9eca836b959,f44a05d3-5a47-42c5-ad25-9ceb150b5ef8,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0449_luxury.png,,claude-3-5-sonnet,0.92,2025-12-15 15:36:30
d24b0200-d5a9-4cc3-bfd0-adefa626372f,3e3b185d-eb0e-4909-b628-72d621404885,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-FAC-0450_dense.png,,claude-3-5-sonnet,0.99,2025-12-01 05:12:30
daaaa3f6-5673-45b4-a3bd-f30d4dda8a2d,d29742dc-9853-4720-a805-20b1cb1bc464,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-FAC-0451_vertical.png,,claude-3-5-sonnet,0.97,2025-12-12 05:46:30
1acc4e68-561c-4902-b18d-f85090f86093,f71badb1-3276-4bbb-8434-76ec3b7ae07e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0452_vertical.png,,claude-3-5-sonnet,0.97,2025-11-29 10:29:31
3c4d134b-78a3-4941-a12c-ab5ac37af674,4150a77c-9cd0-4bca-aba1-fb5c21ae972c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0453_vertical.png,,claude-3-5-sonnet,0.91,2025-12-07 11:29:31
bd2a01a9-d095-4b54-8a77-874e53b63e36,3eb13c22-58e6-499f-9c62-cf7b59150674,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-FAC-0454_dense.png,,claude-3-5-sonnet,0.93,2025-12-12 06:32:31
7bec7f4b-5468-4a0a-a2cd-ed78d2e3de89,add5e831-d751-4f46-9deb-16125149ddab,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-FAC-0455_tabular.png,,claude-3-5-sonnet,0.88,2025-12-05 02:00:31
77772276-19fd-4616-8873-282239843c26,1de05f4e-dad1-4e61-a177-fec3fe9ff22b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0456_dense.png,,claude-3-5-sonnet,0.95,2025-12-14 19:52:31
66c1df60-a3b0-4868-a811-fb55fd43c875,f43c3223-de83-4a20-9e17-b6f11a5ed353,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-FAC-0457_minimalist.png,,claude-3-5-sonnet,0.95,2025-12-05 00:24:31
dc1b23e0-d66e-453e-9851-d8c27e1cb43e,3cb7e89f-af59-4b98-8f0d-f023e1b5c78b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TAR-FAC-0458_dense.png,,claude-3-5-sonnet,0.9,2025-12-15 09:57:31
254b3404-273e-4a0c-9e25-888f92d7d301,fe4c492a-8223-40b1-a8d5-e1b5b2ea2193,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-FAC-0459_vertical.png,,claude-3-5-sonnet,0.96,2025-12-15 11:38:31
753cc5c3-6e70-49a0-ba66-7abbf317648c,6c8ed713-a206-455d-8c6a-e09e89b2fc07,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0460_tabular.png,,claude-3-5-sonnet,0.93,2025-12-09 09:01:31
faa7e6d9-0ce3-40ba-ba21-3f918ea5c093,a209ff07-1f6b-4cf0-901f-daf79f54a26a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0461_tabular.png,,claude-3-5-sonnet,0.87,2025-12-16 21:48:31
e6c76978-cbe5-4505-aa57-406882b0b0bf,1b368879-bcb1-434e-b312-d24beb4fad45,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0462_dense.png,,claude-3-5-sonnet,0.91,2025-12-13 11:57:32
2780973b-1503-4ae4-94e2-715ef532df42,bd702142-ccfd-4c13-9129-23064bdbc19d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0463_vertical.png,,claude-3-5-sonnet,0.85,2025-12-11 07:20:32
1e33dc6e-7c50-4d54-ba76-a501a7cb44fd,9458cd2c-32ab-435c-a1b6-902f6055355f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0464_tabular.png,,claude-3-5-sonnet,0.85,2025-11-27 12:58:32
a8ddce23-8ea9-4618-af02-53b332090a46,1e9868f1-2c58-46c3-b900-d22be477d6d2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-FAC-0465_tabular.png,,claude-3-5-sonnet,0.96,2025-11-28 09:10:32
e0f33682-1db2-43f4-88b8-f08ce0edcf33,3fa56a16-6fe0-4cce-b0a4-89d860e175a2,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/ANA-FAC-0466_vertical.png,,claude-3-5-sonnet,0.85,2025-12-01 09:48:32
74d6ed7a-d110-4d14-bd27-74eda47eef10,18935d50-5cc5-4ebc-b4c4-bbc838ada153,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-FAC-0467_vertical.png,,claude-3-5-sonnet,0.94,2025-12-01 16:38:32
5279704c-aa0b-4cb7-96ed-b221c22e945c,5f29e47c-2640-4589-ad7f-4c9041696c31,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0468_tabular.png,,claude-3-5-sonnet,0.87,2025-11-24 15:42:32
f0eaf5d5-8fe9-4732-a910-33a3809547ee,90d5436d-6044-4136-bc5f-570d66e42f81,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-FAC-0469_minimalist.png,,claude-3-5-sonnet,0.99,2025-12-14 13:06:32
61f7617e-5eaa-4082-b157-d58b06594b24,2cad0ac6-5af9-4b6c-ac6f-bfce0db1bf73,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-FAC-0470_dense.png,,claude-3-5-sonnet,0.87,2025-12-01 01:49:32
5712983b-6b1d-4e24-89bc-3819250f5ed2,17506741-2226-4545-a5a0-5f3597559c6e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-FAC-0471_minimalist.png,,claude-3-5-sonnet,0.96,2025-11-25 23:01:32
886d539d-c418-434d-9f6d-a9277a0b59de,fef07a9d-e02c-4e0c-83f6-bb08d892ac2f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0472_tabular.png,,claude-3-5-sonnet,0.86,2025-12-16 15:04:33
f88962af-e6c1-4d42-84ec-1caf3b08f56d,56143c58-0b81-4f66-ac6d-0f70312dc9f1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-FAC-0473_horizontal.png,,claude-3-5-sonnet,0.86,2025-11-20 07:51:33
ff0ed337-bf61-49bb-ae7b-3575c943c667,abbab19f-889c-4906-ac3e-1558dc6fe8f9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0474_horizontal.png,,claude-3-5-sonnet,0.91,2025-12-13 16:14:33
301e5ea8-8e9a-47cb-960c-2765c3dca2b2,47c7a861-7d44-4769-b9e6-2d4a70b41d0f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0475_dense.png,,claude-3-5-sonnet,0.9,2025-12-01 03:42:33
7782c6e3-cd29-4d5f-81e1-92e8b168f138,5db1e947-e3b9-4355-801a-ab79124903d8,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0476_horizontal.png,,claude-3-5-sonnet,0.95,2025-11-29 06:52:33
35283701-1763-4f5e-b108-325adf4ea7b0,003d20d4-d326-4feb-91fa-c5308d716097,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-FAC-0477_tabular.png,,claude-3-5-sonnet,0.91,2025-11-24 20:37:33
aefbbc63-b098-4ad4-9a8e-af7a521d0d54,bedc0946-2f45-49d3-9eb8-e8ea00feb87b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0478_dense.png,,claude-3-5-sonnet,0.85,2025-12-18 23:33:33
479bcab9-a26d-4553-998c-434732c4a966,aa2dff9d-f0e6-4a6d-8502-5eba271ed4bb,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-FAC-0479_vertical.png,,claude-3-5-sonnet,0.95,2025-12-15 14:59:33
39e9ce53-383f-4348-a5e5-907ff0044400,2603969f-3d44-44ae-8507-19f86a090b64,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-FAC-0480_dense.png,,claude-3-5-sonnet,0.87,2025-12-06 23:36:33
495adace-0d0d-456c-af81-7bda9b3cfec3,88671a84-143c-4ed2-8aaa-d4babc1b9487,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CHA-FAC-0481_minimalist.png,,claude-3-5-sonnet,0.89,2025-12-07 03:10:33
c460c14e-81e4-477d-9899-1e16c22ddb14,5c01cd0c-b234-4fa1-99f5-9c89b10182d7,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0482_dense.png,,claude-3-5-sonnet,0.91,2025-12-08 19:22:34
e552e761-d3a2-4189-b647-4328d2fe299b,2a79a414-ad43-4934-b30e-746354835ec5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0483_minimalist.png,,claude-3-5-sonnet,0.87,2025-11-25 04:40:34
4de7c5f3-9af6-43b0-9910-f9fb01fdaed8,11bd4ad7-a490-4359-b4ca-23c1de0790e5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0484_tabular.png,,claude-3-5-sonnet,0.85,2025-12-14 05:06:34
9ca54258-ce2d-49a4-b540-7a56bd51d4c4,26db27ab-495e-4a12-8779-d6eb19f03ce8,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-FAC-0485_minimalist.png,,claude-3-5-sonnet,0.94,2025-11-29 12:25:34
e16add76-32d4-411a-863f-014d356cce68,8e051e0c-3054-4fa0-bbf3-80602f2c0a5f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-FAC-0486_tabular.png,,claude-3-5-sonnet,0.98,2025-11-25 15:33:34
0a6292d1-df14-4afa-9ce6-c6b4e3ef4afd,cb6a1227-3eba-41dd-9b19-592d04c5765b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0487_tabular.png,,claude-3-5-sonnet,0.95,2025-12-10 16:45:34
7542d1a1-4c25-4499-b2d4-d74fde4dc11b,5e3d5eb5-5297-45c9-a6bf-06dd1582441b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CHA-FAC-0488_luxury.png,,claude-3-5-sonnet,0.93,2025-12-01 09:47:34
717af07c-137a-481c-a71d-5c940cf4342a,822057e6-e76d-42d9-9b6c-1d7013599b68,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/L'O-FAC-0489_luxury.png,,claude-3-5-sonnet,0.94,2025-11-26 13:29:34
88f7f640-9266-4c98-af28-f99745412ead,2bbbd5a9-9ee4-4b72-a48e-58117e86ac42,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-FAC-0490_horizontal.png,,claude-3-5-sonnet,0.96,2025-12-17 12:10:34
c076b854-1d02-44d1-8f68-8c89773d7738,023bef4b-a1e9-45d0-ae96-cb2452755e03,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/GLO-FAC-0491_horizontal.png,,claude-3-5-sonnet,0.87,2025-12-03 13:23:35
3fc31684-2396-4e78-b9b2-ecf9ac27437b,1538e6f9-4e18-4d01-99d4-67cb7a1a206f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0492_luxury.png,,claude-3-5-sonnet,0.87,2025-11-22 21:56:35
c9f2431a-1b8a-4bf8-becb-b8b93195831c,82439277-34b4-4c40-8169-0fc97d2aeddb,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0493_minimalist.png,,claude-3-5-sonnet,0.91,2025-12-02 20:04:35
6949544d-8afa-4323-9627-30710b7df5d8,2f3111ab-18a4-4a76-99cc-7eac2a6d9f13,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-FAC-0494_tabular.png,,claude-3-5-sonnet,0.98,2025-12-09 08:47:35
6f6576e6-fc47-471d-830c-c986bed5d370,9d295030-aae6-4ecf-a711-fef4a728c0da,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAN-FAC-0495_horizontal.png,,claude-3-5-sonnet,0.93,2025-11-21 22:38:35
0dcd3d02-93ab-4e97-bf68-9013d1b51c85,e68cf029-ec3c-4696-b71f-2502deb6f236,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/URB-FAC-0496_dense.png,,claude-3-5-sonnet,0.95,2025-12-10 20:15:35
828f9b24-5846-48a3-aeef-fc58d0e3644c,5ee41d12-e301-4de9-aa09-6b1e72297733,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CHA-FAC-0497_minimalist.png,,claude-3-5-sonnet,0.89,2025-12-18 00:56:35
5487f3d6-54e4-48ca-9709-a49c0e3373f5,1f6830ef-86bd-4923-bcbb-9cc6bbcdb750,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0498_dense.png,,claude-3-5-sonnet,0.94,2025-11-24 03:20:35
0ca08c60-c34e-4933-adce-e2b3ad995969,e8a6e160-a271-4544-9a4f-7bf039c832d1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-FAC-0499_dense.png,,claude-3-5-sonnet,0.87,2025-12-04 09:50:35
56ce4ad0-10ba-4e98-bcf6-3984ff76bbb7,4bb77305-ba8f-4cee-8e06-0821820a5fbd,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-FAC-0500_dense.png,,claude-3-5-sonnet,0.98,2025-11-22 19:51:36
492167af-02d6-49d6-a137-6e5ef58b2dd3,7b0655cf-f137-4eb3-b62e-0916530341b7,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/RAR-FAC-0501_luxury.png,,claude-3-5-sonnet,0.97,2025-11-29 15:58:36
d5046625-2527-4a28-98ca-ea4721055630,9294f8ad-c7c3-49f6-96b9-60ee9ea6544f,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-FAC-0502_vertical.png,,claude-3-5-sonnet,0.94,2025-12-05 07:23:36
fa2147b3-6636-40b9-ac7d-4e907636877e,ab1c8069-0620-4e5a-af8b-91f780e09ada,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/THE-FAC-0503_minimalist.png,,claude-3-5-sonnet,0.97,2025-11-28 17:47:36
3ef6b745-9862-4887-8470-7819f0f3df5e,58a21288-7577-41b3-825f-be5314fac9c4,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NAR-FAC-0504_luxury.png,,claude-3-5-sonnet,0.98,2025-11-21 07:24:36
9199be6e-f1be-4494-afc8-fefd9c891d38,92220e77-bceb-4429-a305-55530eee40a1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BEN-FAC-0505_dense.png,,claude-3-5-sonnet,0.91,2025-11-30 15:26:36
4e06dd89-6c1c-4a78-8842-18daba33ea1b,da578cce-5947-4e07-ab6b-dd215e4eed7d,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HOU-FAC-0506_luxury.png,,claude-3-5-sonnet,0.86,2025-12-19 10:27:36
9d244232-9789-4f03-a3ae-13c56589c38d,43d00683-65f4-4083-b956-7a1bca247f85,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAC-FAC-0507_tabular.png,,claude-3-5-sonnet,0.9,2025-12-04 11:22:37
dcadcc28-9916-4eeb-a78d-5b62ad0576cd,3d6201b0-e191-4b3a-92d6-247aff1dca9c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOW-FAC-0508_horizontal.png,,claude-3-5-sonnet,0.95,2025-12-08 09:42:37
926b17e2-c08a-4ccd-8c13-6b9a8fd1d55c,b90d07ba-9d13-4884-bf29-37c104daf0d9,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/BOB-FAC-0509_vertical.png,,claude-3-5-sonnet,0.91,2025-12-16 23:17:37
da280542-f76b-4ba9-ae4b-ae4986823973,cfb09534-7ac8-46fe-84e9-de76bc00379c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0510_tabular.png,,claude-3-5-sonnet,0.96,2025-12-11 13:08:37
0f840b7d-f629-4793-923d-f8cd2bcc05ef,f2a7a184-9e0b-414d-8b9a-acdb9388c30c,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0511_minimalist.png,,claude-3-5-sonnet,0.92,2025-12-04 12:27:37
35ca8ffe-e5b3-4702-ad41-8df1bf5c6155,9b941d46-b753-46c9-9184-9b85e993d64a,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/LAU-FAC-0512_dense.png,,claude-3-5-sonnet,0.86,2025-12-04 14:57:37
d8703225-09a3-41f6-86ad-e54920fd2735,2cf35318-3de8-4e6a-9294-15d8d2186bd3,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0513_horizontal.png,,claude-3-5-sonnet,0.97,2025-12-06 13:13:37
b56d64c8-956d-45d1-a18d-931fdcd50376,f6d9b630-650e-4a5e-9daf-1a39fac16b9e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/FEN-FAC-0514_vertical.png,,claude-3-5-sonnet,0.87,2025-12-17 14:30:37
c6570c4e-0099-48b6-bb1c-2e98eb7b2814,221f4890-75dd-4d45-b6b8-ec89a7e35e29,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/DRU-FAC-0515_vertical.png,,claude-3-5-sonnet,0.98,2025-12-12 14:38:37
fc9304a1-4434-4fb1-8b6f-b70e110d9676,560fabe3-97e7-4b4f-afa9-6fbc60285ff5,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-FAC-0516_horizontal.png,,claude-3-5-sonnet,0.87,2025-12-03 15:21:37
6e24f314-0fd2-42af-b181-90fae9dc9ac3,9879d086-7df0-4bc9-81b5-d6aae031f514,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MIL-FAC-0517_minimalist.png,,claude-3-5-sonnet,0.94,2025-11-24 05:14:38
2b9edefd-84f4-4a2a-9cc1-a8477e7c4bb9,7e45e476-9691-41fa-b727-11f28d28b726,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/TOO-FAC-0518_minimalist.png,,claude-3-5-sonnet,0.91,2025-12-16 06:47:38
76e491b1-8090-47e9-8861-2c831b8da99f,c3b6b95c-a0ed-4cf0-84cd-d139eed802da,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-FAC-0519_horizontal.png,,claude-3-5-sonnet,0.9,2025-12-17 13:35:38
3f3dc285-b5d3-4948-a0b3-74936d1ae930,90c05667-62c8-4ee5-9907-69d8133a3d8e,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-FAC-0520_horizontal.png,,claude-3-5-sonnet,0.88,2025-12-11 12:26:38
55ce8a84-5e5b-4694-8e09-b0375f7f06b7,eec634be-3692-47d0-8413-2adb541ef547,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/EST-FAC-0521_luxury.png,,claude-3-5-sonnet,0.98,2025-12-14 23:01:38
3fcc2a05-ed57-4e68-a064-8e781302764a,2184a4c0-8af4-4829-823f-a3703de33078,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/HUD-FAC-0522_dense.png,,claude-3-5-sonnet,0.95,2025-11-21 10:27:38
8bd77f36-75c3-4dcb-b99a-31da185308d2,80188cc0-ec76-427f-8d11-cfd188c707c1,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CER-FAC-0523_minimalist.png,,claude-3-5-sonnet,0.88,2025-12-14 04:27:38
093eb7ce-56ee-42e0-9219-0d3f606e5c8a,37488298-d85d-4d1c-b495-a569c640d097,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/NYX-FAC-0524_tabular.png,,claude-3-5-sonnet,0.99,2025-12-11 18:28:39
f82c843a-dd73-4165-b178-7fb172a60b03,b4066384-a0c7-469d-9bed-6eb85c2d63ea,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/MAY-FAC-0525_tabular.png,,claude-3-5-sonnet,0.98,2025-12-17 20:49:39
85b3872b-da47-45b9-8955-d9d7b863b2cf,1ccd9efd-860a-4414-930c-61a168043c9b,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/KOS-FAC-0526_vertical.png,,claude-3-5-sonnet,0.87,2025-11-19 06:37:39
588e2bb7-9a3e-4ff6-a61d-426a888211b1,fd06133d-699f-4fa5-9b95-45391e107887,ingredients,,,@PRODUCTS.PRODUCT_MEDIA/labels/CLI-FAC-0527_vertical.png,,claude-3-5-sonnet,0.9,2025-12-09 21:27:39
