SESSION_ID,CUSTOMER_ID,STATUS,SUBTOTAL_CENTS,TAX_CENTS,SHIPPING_CENTS,DISCOUNT_CENTS,TOTAL_CENTS,CURRENCY,APPLIED_PROMO_CODES,APPLIED_LOYALTY_POINTS,FULFILLMENT_TYPE,SHIPPING_ADDRESS,BILLING_ADDRESS,SHIPPING_METHOD_ID,IS_GIFT,GIFT_MESSAGE,GIFT_RECIPIENT_EMAIL,IS_VALID,VALIDATION_MESSAGE,IDEMPOTENCY_KEY,CREATED_AT,UPDATED_AT,EXPIRES_AT,COMPLETED_AT
797c9929-2a1e-423f-8fe9-c1c36b7d7380,,completed,4874,389,599,0,5862,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,True,,,True,,idem_50caf650-4397-49,2025-11-11 13:02:35,2025-11-25 15:03:35,,2025-11-20 21:53:35
79cf53db-64cb-4c12-bd07-99c265cdf122,,active,23161,1852,0,0,25013,USD,,0,,,,,False,,,True,,idem_7f63d43b-493c-49,2025-12-09 14:49:35,2025-12-11 08:03:35,,
7a1c5091-cf3d-49c9-9e7b-395109dc66e0,984e5aad-2f3f-45ff-9649-4869a9ef1d55,completed,19724,1577,999,1972,20328,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_b636ec9a-0d04-49,2025-12-02 06:42:40,2025-12-02 09:17:40,,2025-12-06 08:10:40
7a325715-f294-43b1-ad65-8f6931ef55b0,69191c78-edca-4bef-94b8-f566e506ab0c,completed,14865,1189,0,2229,13825,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_cdfd2e70-16b0-46,2025-12-12 18:44:03,2025-11-21 05:10:03,,2025-12-05 17:04:03
7a51e877-cb39-47e6-8284-b3d45a63eab5,d0ae92ca-18ae-4465-8df7-d61752c267cb,active,31724,2537,0,0,34261,USD,,0,,,,,False,,,True,,idem_d377bf0b-02e4-48,2025-12-09 16:12:10,2025-11-30 08:28:10,,
7a5981bc-f59f-4521-b101-6c82ee81b2ff,,completed,44850,3588,599,0,49037,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_8066e1ac-564c-42,2025-12-07 04:54:27,2025-12-11 07:37:27,,2025-12-02 17:23:27
7a5c5263-8b77-4ec1-bd33-3a8f7c77b38f,603c6ce2-2cba-4a9e-aa47-24e37c06ffea,expired,27492,2199,0,0,29691,USD,,0,,,,,False,,,True,,idem_9a29ff1d-3624-45,2025-11-28 16:29:19,2025-11-28 04:10:19,,
7a6bb24b-cfa2-4920-a745-2568b89d37dd,,completed,3726,298,999,0,5023,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_5380f0d1-be36-44,2025-10-19 23:58:18,2025-11-25 21:29:18,,2025-11-19 13:51:18
7a7fd16f-b229-4c2b-a2f4-fb9f941a7fcf,d64ec45f-2137-4d8c-84ac-1510cf0ebc11,abandoned,26909,2152,0,4036,25025,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_806e9492-8753-47,2025-10-23 00:43:38,2025-12-15 05:10:38,,
7a83222a-ebbb-4a4d-a12b-9002d9ba52e5,5fa5c856-5bdb-4bec-8f13-600278e013b5,abandoned,5827,466,0,0,6293,USD,,0,,,,,False,,,True,,idem_af4f1f8f-bb08-48,2025-11-25 14:07:30,2025-11-28 16:48:30,,
7aaa6093-4686-4c0d-b66a-abf1ea76d024,,abandoned,18357,1468,0,0,19825,USD,,0,,,,,False,,,True,,idem_d54e5388-7ace-40,2025-12-16 07:49:29,2025-11-19 08:41:29,,
7ae230b0-1745-46c1-9d69-ba970988a6e7,56d8f23f-5a51-4b19-8d4d-e707260ea22a,completed,26843,2147,0,0,28990,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_9386ec06-a750-4a,2025-10-29 09:55:28,2025-12-09 11:04:28,,2025-11-22 05:36:28
7af6e5ae-bd03-4b4b-ac08-a23dfd8c5b4e,9ddc59d1-e7c7-43ed-bb1b-5c4af83c393e,completed,19224,1537,999,0,21760,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_4a1469a4-c662-49,2025-11-04 21:23:22,2025-11-29 19:09:22,,2025-11-30 14:33:22
7b0eb3b6-75fd-4c1c-bb0d-c52408e4f552,dc5e5283-513b-4589-a2ea-31a536a9d018,completed,34440,2755,0,0,37195,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_f2000f67-d00a-47,2025-10-23 17:47:30,2025-11-27 05:09:30,,2025-12-04 05:09:30
7b295a2b-dc03-4684-8e31-3aaa55ba9c57,,completed,33710,2696,599,0,37005,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_64531893-0b7e-45,2025-11-15 03:46:21,2025-11-28 12:29:21,,2025-11-21 00:05:21
7b39dc75-347c-4bc2-83b4-c2280d7985fc,ae750dc8-d788-48d8-ae99-54784254ddf1,completed,23949,1915,999,0,26863,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_406b89f2-4463-47,2025-11-01 07:35:14,2025-12-09 07:50:14,,2025-12-01 12:30:14
7b573e62-7636-4b5f-94e4-6d2d1214f98d,f7ada185-1e3b-4656-ac0b-85fd3856c548,completed,34297,2743,999,5144,32895,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_5556170a-ec67-4e,2025-10-26 14:28:13,2025-11-28 03:32:13,,2025-11-21 11:23:13
7b6ebbfb-2462-4dd0-a668-8ead2b07c79d,,completed,41605,3328,0,0,44933,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_ab59fa52-4ba3-41,2025-11-20 18:53:33,2025-11-24 23:33:33,,2025-12-04 07:03:33
7b7a3ff9-1cab-4719-958d-6b8afebfa2ac,97d9ba7a-301c-4401-b749-f0f1cc1ec8b6,active,22610,1808,0,4522,19896,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_428212bf-5dc5-42,2025-10-23 16:12:30,2025-12-19 21:14:30,,
7b846899-806f-4abd-b3a4-8c4a9914dfe8,c9fed448-01c7-4454-8839-d4506a8a10fa,active,34295,2743,0,0,37038,USD,,0,,,,,False,,,True,,idem_2f4e581b-15ab-43,2025-11-26 08:18:37,2025-12-18 04:53:37,,
7b8632b4-61a2-4136-8362-85ed1061b041,e5369dcb-71ef-433a-a751-1cb131a97067,abandoned,28858,2308,0,0,31166,USD,,0,,,,,False,,,True,,idem_73b8cec3-bba8-40,2025-12-07 10:24:37,2025-12-18 14:59:37,,
7bae3135-a741-4edb-adb1-567833bf9174,,completed,2145,171,599,0,2915,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_09412c2f-26fb-4a,2025-12-11 01:04:32,2025-11-28 02:54:32,,2025-12-11 21:31:32
7be29f45-32cb-473a-ae6d-8a6915eefd0f,7a0e3ca7-11ff-4d04-9c7e-85811942906f,expired,8314,665,0,1247,7732,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_5b43c06e-2f2d-47,2025-10-26 23:37:32,2025-11-26 17:54:32,,
7be3d302-e1e6-4982-9e24-b5a5e164da19,057e2db4-025a-4559-944c-24d9cd12df33,completed,11129,890,0,0,12019,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_dc0f356b-d7f3-41,2025-12-07 12:19:23,2025-11-26 14:31:23,,2025-12-04 15:09:23
7be9ee5d-8597-41db-b106-18cb8425f56a,7f973500-a2ad-4efc-a653-ce420d80042f,abandoned,2823,225,0,0,3048,USD,,0,,,,,False,,,True,,idem_1c968224-9a2b-4a,2025-10-20 06:17:04,2025-11-27 14:43:04,,
7bf2f7e1-9fcb-45b0-9363-9c700f078cdc,228a0c42-f5ba-4685-96f3-1f4565aaab15,abandoned,3979,318,0,0,4297,USD,,0,,,,,False,,,True,,idem_f813ddfe-f8af-48,2025-12-17 00:52:34,2025-12-01 01:35:34,,
7c1e594b-54c5-44bb-a9eb-e37ef9698f47,ccf303c3-9425-453c-865d-9d5f06d470fa,expired,27194,2175,0,5438,23931,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_22874cb0-d1a3-4f,2025-12-15 10:10:03,2025-11-21 15:34:03,,
7c2999c4-e30d-45fb-ad1f-a1f1216f9933,cfd2fd1e-48f6-4417-a98b-a33ace3a46f7,completed,14499,1159,999,0,16657,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_01e90d3e-827e-4d,2025-10-22 11:25:13,2025-12-12 11:14:13,,2025-12-06 15:08:13
7c674ab7-1300-465a-af85-ad56aca5fcf8,ae750dc8-d788-48d8-ae99-54784254ddf1,completed,26490,2119,599,5298,23910,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_a420ee4c-bb97-4e,2025-12-06 19:16:13,2025-11-19 22:38:13,,2025-11-24 04:42:13
7c7b9d46-05f2-4cee-9edd-f22c6e4d451f,d390a2d6-9ca1-4081-b46a-337c778cd261,completed,12389,991,599,2477,11502,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_549b7afb-cd15-49,2025-10-26 16:55:37,2025-11-24 14:14:37,,2025-12-10 12:19:37
7cbc54df-d56e-4466-9582-d2e9a99c0e5d,56d8f23f-5a51-4b19-8d4d-e707260ea22a,completed,14582,1166,0,1458,14290,USD,"[""SAVE10""]",0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_d78ebd82-4751-47,2025-12-04 03:59:06,2025-12-19 09:15:06,,2025-12-15 10:04:06
7cd8e43d-4e2a-4c62-8649-c9b8acc8c90b,,expired,11440,915,0,0,12355,USD,,0,,,,,False,,,True,,idem_4c285df0-3f8a-42,2025-12-03 05:26:02,2025-11-26 06:32:02,,
7ce0d53d-f729-4d62-bec9-96530eddf4d4,,completed,16875,1350,999,0,19224,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_c20f652b-44bd-4a,2025-11-28 22:37:12,2025-12-16 09:25:12,,2025-11-27 09:21:12
7d016613-eac0-4468-951c-72ffa8651d80,f97db36f-e64b-4bcd-9fe8-e68b3a9eb44a,completed,32853,2628,599,6570,29510,USD,"[""SAVE10""]",0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_48f6f6fe-05fb-4c,2025-11-01 16:09:35,2025-11-28 13:51:35,,2025-12-02 04:46:35
7d1db57e-928d-4ef4-985f-287aa1f43f76,71ef7708-fcb6-4b7c-acc4-6802bda9ae86,expired,4058,324,0,0,4382,USD,,0,,,,,False,,,True,,idem_95fd6a0c-548a-48,2025-11-20 02:58:18,2025-12-11 23:22:18,,
7d761865-16c7-4d87-953b-5bc706ab21db,,completed,29061,2324,0,0,31385,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_88cc185c-2e1a-4a,2025-12-06 12:16:42,2025-12-10 13:24:42,,2025-12-07 22:21:42
7db40e4c-ae7f-4948-b44b-50a54028a858,abebad90-7260-4afe-b98e-1f2429de415e,abandoned,12869,1029,0,0,13898,USD,,0,,,,,False,,,True,,idem_4ae2ca63-4cfc-40,2025-12-10 08:27:37,2025-12-08 17:19:37,,
7dbe9f08-52cf-40e9-8fb2-342b9ba049e0,1058a27e-386c-4ba6-a6f1-006ee837f44d,completed,12324,985,999,0,14308,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_36682af8-b509-40,2025-11-29 06:58:12,2025-11-27 14:53:12,,2025-12-18 22:29:12
7de2b129-78c3-4c9d-8118-ffc976fa9bdf,b41a3ff7-869f-41b9-82e4-8b793163ffe2,completed,13290,1063,599,0,14952,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_8fda4f33-c444-48,2025-12-11 06:16:26,2025-11-30 17:48:26,,2025-11-27 07:03:26
7de47df2-2ed9-47d4-a74e-970d2ce5b199,b15fbb52-1676-4f67-a604-dfe541d1f414,abandoned,22661,1812,0,0,24473,USD,,0,,,,,False,,,True,,idem_7714131a-dd3f-4e,2025-12-01 09:33:24,2025-12-07 04:53:24,,
7e022820-f990-4c30-8b4a-9f8d2c41b89f,36da395e-dc43-421a-a770-59cfc4d09b4c,active,10659,852,0,0,11511,USD,,0,,,,,False,,,True,,idem_001baf77-bc35-40,2025-11-14 05:34:05,2025-12-03 00:02:05,,
7e03af80-f06a-445b-9290-91fde5e8f7b0,f1c2de1a-af31-4381-b293-6b02eee59601,expired,4217,337,0,0,4554,USD,,0,,,,,False,,,True,,idem_e92c25c4-14c0-41,2025-11-04 13:04:06,2025-12-07 21:06:06,,
7e299e7a-852a-40eb-adb5-4659e936f220,,expired,3781,302,0,0,4083,USD,,0,,,,,False,,,True,,idem_18303120-8c3f-43,2025-12-19 03:54:19,2025-12-06 01:55:19,,
7e37a39e-0533-4769-b5fc-88944358324a,,completed,34401,2752,0,0,37153,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_71f18257-b672-4a,2025-11-17 09:10:07,2025-11-27 15:22:07,,2025-11-27 18:01:07
7e424dc3-d8fb-42e1-8bc2-8ee440db3a30,,abandoned,18713,1497,0,0,20210,USD,,0,,,,,False,,,True,,idem_5b8271f7-6884-41,2025-11-24 06:41:27,2025-12-10 06:29:27,,
7e622138-38c3-4e23-a0d2-962591ec3a7f,79cd3e09-a4ed-405c-aea1-b816a40f6263,expired,34648,2771,0,0,37419,USD,,0,,,,,False,,,True,,idem_190c36ff-12c1-45,2025-11-06 23:00:30,2025-12-01 16:11:30,,
7e7b8426-95b0-4245-b961-320c53ee342a,aba3086d-e845-43fd-9da3-d7a11c460751,completed,10539,843,0,0,11382,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_c7addfc7-72b5-4c,2025-12-04 07:19:42,2025-11-19 07:58:42,,2025-12-10 02:30:42
7ec3807c-90b6-440f-9ed7-11320ea89cba,11090b56-3643-4c42-af76-16109099c706,abandoned,21455,1716,0,0,23171,USD,,0,,,,,False,,,True,,idem_732e5884-f017-43,2025-12-16 08:45:29,2025-11-29 04:06:29,,
7ec9a1e6-dceb-41c7-96e9-f283a8a3174b,b6d502ba-05d5-4aae-8458-6084bb41c31d,abandoned,34565,2765,0,0,37330,USD,,0,,,,,False,,,True,,idem_58a46bc8-836c-4b,2025-11-08 20:40:18,2025-11-21 16:14:18,,
7f54d5aa-2af1-4ad3-b5f8-931ace3b1094,d9af688f-ba42-469f-bd46-b09524ba3aea,abandoned,9182,734,0,0,9916,USD,,0,,,,,False,,,True,,idem_145317b0-3f21-4e,2025-11-17 20:44:17,2025-12-08 13:00:17,,
7f88407f-a9d5-4ccc-bbc2-57838c168f04,,completed,24810,1984,999,0,27793,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_8549b329-0c42-41,2025-12-19 08:10:28,2025-11-28 11:12:28,,2025-12-05 07:10:28
7fb1ffb9-7710-4f5c-9afe-1ea7c3bb1927,03e1b7b9-622d-4c32-9361-10938ec5f042,completed,12058,964,999,0,14021,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_5ce42206-799e-4b,2025-12-15 09:16:19,2025-12-05 21:09:19,,2025-12-01 20:13:19
7fd0ad81-e802-4c0b-b029-89b0ea0597ca,6e3fe7a6-c92b-4efb-b6d9-621f666cce75,completed,12190,975,599,1828,11936,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,False,,,True,,idem_d5baa2f4-5254-46,2025-11-09 11:06:26,2025-12-09 09:51:26,,2025-12-11 21:01:26
7fd609af-ba76-4ee3-b784-1f36fcc9e288,aaa82bec-7dae-486f-96c3-9a1da0b60e91,abandoned,19499,1559,0,0,21058,USD,,0,,,,,False,,,True,,idem_abdef42c-867a-4a,2025-11-27 18:25:37,2025-12-19 04:50:37,,
7fd7d2ed-9d24-4953-878d-21610f7d7cb3,,completed,5050,404,599,0,6053,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_33b4607d-e28e-41,2025-10-31 11:53:32,2025-11-21 14:57:32,,2025-12-05 03:05:32
7ff1c450-be2d-434d-a0b7-6797fb29c6a9,f20e4f3e-3d49-48ba-abeb-12b7ea77ee33,completed,35283,2822,999,5292,33812,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_97b99213-cb2a-46,2025-11-06 06:11:38,2025-12-12 07:46:38,,2025-12-10 18:43:38
801872ed-3a2c-4d43-bb83-6beb864be23d,,completed,22310,1784,0,0,24094,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_ff590cfa-9fcc-4c,2025-11-15 15:17:28,2025-12-09 05:22:28,,2025-11-23 10:26:28
806c99ad-927b-42a1-9870-b57e82f8ae37,b03bc4d6-f79c-4686-b411-c56494a3450c,abandoned,9465,757,0,946,9276,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_41564eb5-efb6-4a,2025-12-09 10:39:13,2025-12-11 11:51:13,,
807148be-e8ab-4b9d-a34b-6432066930b0,,completed,13983,1118,0,0,15101,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_92ddb930-6c93-43,2025-11-12 12:13:08,2025-11-28 08:15:08,,2025-12-06 22:21:08
80fe4aef-4573-4f6c-9265-33dc7766480c,df1094a1-9475-41f2-ad14-38c0e5789c85,completed,28256,2260,0,0,30516,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_58f17c81-1e60-4a,2025-11-01 13:18:33,2025-12-17 20:21:33,,2025-11-27 15:23:33
812c06e1-e81a-4125-9e25-ecca05bcfb2c,1d1cc472-b317-4dbb-854b-b2dcb675606c,expired,7503,600,0,0,8103,USD,,0,,,,,False,,,True,,idem_ea31f470-9a6e-41,2025-11-16 05:39:16,2025-12-13 10:04:16,,
815c28cd-ca44-42ca-847f-8f512736390d,fd55fc45-f98d-4835-b5b7-fa92f40751f7,completed,4700,376,0,0,5076,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_119317b6-8016-46,2025-12-06 02:53:23,2025-12-19 02:10:23,,2025-12-14 08:42:23
818ce443-7dfb-48d9-86f5-2bfcec908d72,9fb47823-fe19-475d-96c8-a97a6568fde3,completed,25185,2014,0,3777,23422,USD,"[""SAVE10""]",0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_c57185cd-70bb-41,2025-12-05 09:59:32,2025-12-16 23:32:32,,2025-11-20 13:41:32
818dcaa6-3fbd-4616-9fb3-19f270bd3f33,d9af688f-ba42-469f-bd46-b09524ba3aea,abandoned,19990,1599,0,0,21589,USD,,0,,,,,False,,,True,,idem_c8ef954f-bc57-4c,2025-12-19 01:42:24,2025-12-19 00:11:24,,
81bf091c-02cf-418e-b24a-afec873696e7,,completed,12173,973,0,0,13146,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_eeecb3b5-ea8c-4f,2025-11-30 19:52:27,2025-12-13 16:09:27,,2025-12-04 19:25:27
81f5840f-cade-43d5-a53a-f45ae703f436,,abandoned,23798,1903,0,0,25701,USD,,0,,,,,False,,,True,,idem_20094335-c541-43,2025-11-20 14:26:29,2025-12-12 16:40:29,,
821d5176-f1ca-4679-9d72-f58dde10c431,,abandoned,54704,4376,0,0,59080,USD,,0,,,,,False,,,True,,idem_94b4c7ae-725b-49,2025-10-26 03:05:29,2025-12-13 16:21:29,,
825dbae4-d256-4060-882f-53d91f1b5251,c9fed448-01c7-4454-8839-d4506a8a10fa,completed,14296,1143,0,0,15439,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_c0e1ed98-0524-4e,2025-11-27 11:18:07,2025-12-07 23:31:07,,2025-12-09 13:50:07
82709ddc-2197-48bb-98ee-5325af50c502,0809e935-274a-4f17-a723-e85ce116bf76,active,29597,2367,0,0,31964,USD,,0,,,,,False,,,True,,idem_088b1a16-7f87-42,2025-11-11 04:45:11,2025-12-17 00:28:11,,
827bc5ff-0ef2-4532-9a32-5a4b1731b760,,completed,18574,1485,999,0,21058,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",fc3b652f-fb05-448c-8d1b-708597c8549d,False,,,True,,idem_d89a9fbe-24ff-4d,2025-11-05 16:12:34,2025-11-21 13:21:34,,2025-12-15 08:53:34
828b39e2-d69e-4fd4-bc53-9058dec36868,b6d502ba-05d5-4aae-8458-6084bb41c31d,completed,21518,1721,0,0,23239,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",7d610892-6f6b-4d72-b876-1e25f1c9789f,True,,,True,,idem_2b03e227-0597-4d,2025-12-16 13:48:36,2025-12-19 08:35:36,,2025-12-13 01:26:36
82c21702-dd84-43b5-be5d-4a09e9409e40,,completed,27415,2193,599,0,30207,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",06548384-d82a-4802-b2ae-3fe87d250319,False,,,True,,idem_db2ffc60-d1ee-43,2025-12-03 12:11:31,2025-12-06 09:53:31,,2025-11-23 19:46:31
82c2f26d-8a19-4fe9-94f1-965537a8dfba,59d9ddfa-6c36-49d5-a53d-2d48851d6dbc,completed,3636,290,599,0,4525,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_ff7151b5-31ea-48,2025-11-30 07:58:07,2025-11-25 10:15:07,,2025-12-04 17:38:07
82dd0fab-8ea8-4647-a47c-a02174689696,,abandoned,19047,1523,0,1904,18666,USD,"[""SAVE10""]",0,,,,,False,,,True,,idem_ac11b45d-34d5-4e,2025-12-07 04:56:11,2025-11-30 22:22:11,,
82e09432-a277-419e-a527-5b57a6a25ed0,aea38b6a-1a84-4927-a258-f0913a647a18,completed,30322,2425,999,0,33746,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_b63cab2e-c1ea-43,2025-12-12 10:24:04,2025-12-10 01:29:04,,2025-12-09 14:03:04
82e808be-e360-4e6c-85e9-3cdf5c7b0963,6e4b8620-370d-438f-be93-2bd4e558f531,expired,2880,230,0,0,3110,USD,,0,,,,,False,,,True,,idem_3143cdd8-24d1-42,2025-11-02 15:21:03,2025-12-05 16:06:03,,
82fd2674-70a2-4ba0-8309-cf2a381d461a,fbbe5e1c-7a56-466d-9e7d-8ff553b5579d,completed,36377,2910,599,0,39886,USD,,0,shipping,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",b83f4c8f-2d98-4be2-97df-c91559dd1cd3,False,,,True,,idem_164cb9af-df32-47,2025-11-28 01:34:33,2025-11-20 05:35:33,,2025-11-30 03:58:33
8395e044-cd16-4a54-b185-451035209b66,4a6974a4-ffa5-4ec2-ba1f-dbaad0638830,abandoned,17499,1399,0,0,18898,USD,,0,,,,,False,,,True,,idem_f6114bd0-ff37-4d,2025-11-07 07:21:40,2025-12-19 18:40:40,,
83a0d12a-6fd9-4cee-aff3-5ff3c01ee51f,,completed,18415,1473,999,0,20887,USD,,0,pickup,"{""city"": ""New York"", ""state"": ""NY""}","{""city"": ""New York"", ""state"": ""NY""}",290da9ba-aaf2-43c0-af81-1f4d6de2ed21,False,,,True,,idem_fa45406a-e328-46,2025-12-13 13:47:18,2025-11-29 16:17:18,,2025-12-17 21:21:18
