HISTORY_ID,PRODUCT_ID,VARIANT_ID,PRICE,PREVIOUS_PRICE,EFFECTIVE_DATE,END_DATE,CHANGE_REASON,CREATED_AT
95b81a47-c2e7-47e0-a0ae-9eb75e4b8003,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.04,19.87,2025-01-24,2025-02-28,promotion,2025-01-24 15:49:02
d80a63a7-2c1a-48a8-9319-2b52dc8206c0,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.04,20.04,2025-03-01,2025-04-05,seasonal,2025-03-01 22:26:02
666ecc78-984a-495b-8607-277cba080306,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.04,20.04,2025-04-06,2025-05-11,seasonal,2025-04-06 16:55:02
f6b4b80a-ee0f-427d-aa8f-511f3ed11a33,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.70,20.04,2025-05-12,2025-06-16,seasonal,2025-05-12 14:00:02
02eca735-99a4-4ab7-a2e5-a02b880c2732,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.70,20.70,2025-06-17,2025-07-22,seasonal,2025-06-17 23:00:02
89a4dd60-b978-48f2-a447-d978e555d7a9,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.70,20.70,2025-07-23,2025-08-27,seasonal,2025-07-23 14:01:02
835b1727-36f3-4ac7-9641-eb944bedf5ad,d07c34bc-2424-485c-9f87-f813e490b5d6,,20.70,20.70,2025-08-28,2025-10-02,seasonal,2025-08-28 19:33:02
e333c561-0603-4e35-b440-748b3ebf52c1,d07c34bc-2424-485c-9f87-f813e490b5d6,,19.63,20.70,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 07:51:02
140da942-3700-4cb0-b18a-871cd5218075,d07c34bc-2424-485c-9f87-f813e490b5d6,,19.63,19.63,2025-11-08,,cost_adjustment,2025-11-08 04:29:02
1b7e63b2-7c57-427f-baf3-3cca37c04d96,84c04ee1-d14a-415d-b516-14df9b0adb2c,,59.62,59.62,2024-12-19,2025-01-23,regular,2024-12-19 21:09:02
8b037856-f3f5-4145-a097-708b1f15291f,84c04ee1-d14a-415d-b516-14df9b0adb2c,,50.88,59.62,2025-01-24,2025-02-28,seasonal,2025-01-24 11:19:02
c7df46be-da7c-45cf-86b8-a020cf72da10,84c04ee1-d14a-415d-b516-14df9b0adb2c,,50.88,50.88,2025-03-01,2025-04-05,promotion,2025-03-01 14:32:02
7fae4e17-51cd-449d-94f9-b2ed2a9afaea,84c04ee1-d14a-415d-b516-14df9b0adb2c,,46.30,50.88,2025-04-06,2025-05-11,promotion,2025-04-06 08:48:02
ddd638c2-3552-426c-bc21-b62f623fb5ac,84c04ee1-d14a-415d-b516-14df9b0adb2c,,46.30,46.30,2025-05-12,2025-06-16,promotion,2025-05-12 17:06:02
1fb6aebb-0e76-4968-9ba8-254cd560d22f,84c04ee1-d14a-415d-b516-14df9b0adb2c,,46.30,46.30,2025-06-17,2025-07-22,regular,2025-06-17 05:27:02
8fad4541-c2e0-49f7-ac33-c4cbd5de353e,84c04ee1-d14a-415d-b516-14df9b0adb2c,,46.30,46.30,2025-07-23,2025-08-27,regular,2025-07-23 04:23:02
50c0b6eb-e436-43fb-b82e-6eac4f315392,84c04ee1-d14a-415d-b516-14df9b0adb2c,,46.30,46.30,2025-08-28,2025-10-02,regular,2025-08-28 19:29:02
50f98708-51a2-40c0-8ea4-88e2d06bad76,84c04ee1-d14a-415d-b516-14df9b0adb2c,,48.11,46.30,2025-10-03,2025-11-07,promotion,2025-10-03 13:54:02
86e4c72a-ab1c-4d4a-bb51-793005212b54,84c04ee1-d14a-415d-b516-14df9b0adb2c,,48.11,48.11,2025-11-08,,regular,2025-11-08 08:08:02
ec1f5d19-be03-409e-887b-afd0762edd81,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.82,59.03,2024-12-19,2025-01-23,promotion,2024-12-19 02:13:02
29cdd5b6-a120-478c-a4de-26e4132069a1,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.82,53.82,2025-01-24,2025-02-28,promotion,2025-01-24 09:32:02
2d76a52a-c6e6-4b37-a189-fae6e47894df,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.82,53.82,2025-03-01,2025-04-05,regular,2025-03-01 06:09:02
d14eeab9-a90c-48e9-a5ad-7211dc088213,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.82,53.82,2025-04-06,2025-05-11,promotion,2025-04-06 03:18:02
653d20e4-abc1-42a4-b1b9-e532ee473044,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.82,53.82,2025-05-12,2025-06-16,regular,2025-05-12 18:51:02
c8dd60f2-879d-4263-a315-cacda698b742,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,58.59,53.82,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 15:16:02
c6b80aba-2e8b-494f-944e-2cdac48c7c57,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.89,58.59,2025-07-23,2025-08-27,seasonal,2025-07-23 09:52:02
b7055499-ff8f-49aa-8c5c-9101ca80a244,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,53.89,53.89,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 05:01:03
66cc452f-ce16-4c7d-97e5-bf306eb6464b,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,60.90,53.89,2025-10-03,2025-11-07,promotion,2025-10-03 21:59:03
4220677b-ec92-4a0e-9b06-784dbf30820a,a7c60d4f-6447-4659-bc4e-832fb0ec0330,,60.90,60.90,2025-11-08,,cost_adjustment,2025-11-08 07:03:03
8bf11dc3-b1c4-4e30-9450-86f5035a9e79,beafecce-efe4-43d5-983f-13f503f65040,,58.56,58.56,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 14:58:03
3b49a4b7-e608-4d6d-92e3-e1c794d408dd,beafecce-efe4-43d5-983f-13f503f65040,,50.03,58.56,2025-01-24,2025-02-28,cost_adjustment,2025-01-24 02:29:03
07aee88a-f67f-480f-9b98-a4557245a8fe,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-03-01,2025-04-05,seasonal,2025-03-01 17:36:03
968f2149-2478-4788-91b7-404ac148c322,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-04-06,2025-05-11,promotion,2025-04-06 18:09:03
ddc4c0c6-3377-429f-a208-0535e4934547,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-05-12,2025-06-16,seasonal,2025-05-12 08:54:03
51f7558b-afe8-442f-8ee0-f2f5ab4717f6,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 22:17:03
066e292b-0ab1-4d9b-97bb-2b08f2b311b2,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-07-23,2025-08-27,promotion,2025-07-23 08:02:03
50b5e0e8-9d76-47a2-b184-71d83c2b7ab5,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 01:25:03
c3ff17c6-fdcc-4c0d-99c0-6cdbbbf38bef,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-10-03,2025-11-07,seasonal,2025-10-03 03:39:03
6fddd80a-6504-418c-ab86-c20c91014ab7,beafecce-efe4-43d5-983f-13f503f65040,,50.03,50.03,2025-11-08,,regular,2025-11-08 20:29:03
8590f6e1-aca7-4b45-a92c-220c3e9b4b1d,b1d62db1-04f4-4438-a9e2-f8df01a97475,,73.26,64.26,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 18:55:03
55d14cbc-fad5-49ec-aa0b-bacec4546cba,b1d62db1-04f4-4438-a9e2-f8df01a97475,,73.26,73.26,2025-01-24,2025-02-28,regular,2025-01-24 18:45:03
813e8d39-ea6f-411a-b3ad-dace91ec23c3,b1d62db1-04f4-4438-a9e2-f8df01a97475,,67.80,73.26,2025-03-01,2025-04-05,regular,2025-03-01 01:04:03
ccc6fdc0-7a47-4a6b-b18e-4b32f848cec0,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,67.80,2025-04-06,2025-05-11,promotion,2025-04-06 19:10:03
55b8d402-5218-4b7e-b5a9-465b7e0e96b4,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-05-12,2025-06-16,regular,2025-05-12 18:08:03
c23634e1-9f25-48a5-887e-157e7e7b26ea,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 02:25:03
f1a24f8c-6b81-4370-a45a-82cd852704b4,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-07-23,2025-08-27,cost_adjustment,2025-07-23 16:13:03
02f13422-8738-431f-ae7b-3d4d2854ca0a,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 15:25:03
37738a88-3f55-46b4-966c-56f4f755113c,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-10-03,2025-11-07,promotion,2025-10-03 11:40:03
d54e8dea-935b-4d7e-b9b4-54272aae4870,b1d62db1-04f4-4438-a9e2-f8df01a97475,,71.15,71.15,2025-11-08,,regular,2025-11-08 10:42:03
b70ef194-4118-4dda-8144-6a52d738f603,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,26.45,26.45,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 03:39:03
c05123a2-403d-47b7-a797-e3f7b3d42bca,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,26.45,26.45,2025-01-24,2025-02-28,promotion,2025-01-24 17:04:03
43fddb31-0861-47b4-a2eb-323b69671ff5,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,26.45,26.45,2025-03-01,2025-04-05,promotion,2025-02-28 23:47:03
eeacaa91-d429-40df-98ac-88a7131d7b41,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,26.45,26.45,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 15:33:03
e04a4566-6c5d-4dc7-b6fa-39d5859b03f0,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,25.63,26.45,2025-05-12,2025-06-16,regular,2025-05-12 12:48:03
59295976-b21b-4555-8b06-7d6dabcb7dca,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,25.63,25.63,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 07:06:03
8ed86916-a308-4657-8431-384ac2b96909,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,25.63,25.63,2025-07-23,2025-08-27,promotion,2025-07-23 15:59:03
a6ade2dc-2ff3-447c-a9de-3537c94bc3ed,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,25.63,25.63,2025-08-28,2025-10-02,regular,2025-08-28 17:29:03
4ac8bbb6-c189-4edc-8bd4-f1c8b5988476,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,23.99,25.63,2025-10-03,2025-11-07,regular,2025-10-03 06:08:03
155c759c-659f-432d-999a-1eae8b26602d,926e7168-e9f3-45bf-be1e-c4fe72aacab7,,23.99,23.99,2025-11-08,,seasonal,2025-11-08 01:30:03
f65386d5-1c92-4c18-81d8-b29bb9e6859a,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,23.06,23.06,2024-12-19,2025-01-23,regular,2024-12-19 20:32:03
9e9aec55-26bd-42a7-b3b0-40fdf280fff0,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,24.13,23.06,2025-01-24,2025-02-28,promotion,2025-01-24 20:54:03
984150ab-a2a6-4a91-b9f2-c365812a7b4c,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,24.13,2025-03-01,2025-04-05,cost_adjustment,2025-03-01 11:23:03
e4a3895e-bc95-4485-8a2d-416ddcde6ab5,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 09:19:03
3abb74c7-0f03-46d0-9f9a-774e2e6b7b5a,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-05-12,2025-06-16,promotion,2025-05-12 14:38:03
d8dcea76-d1c0-493f-83de-6c601a13cec2,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 09:32:03
bb0e4ff0-9f8f-4747-96d4-c8eb8bea6cfa,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-07-23,2025-08-27,seasonal,2025-07-23 07:24:03
a35c025c-cf44-4ca1-9644-49e207c426ec,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-08-28,2025-10-02,seasonal,2025-08-28 05:26:03
d73241ff-4419-49fb-a19d-f4450651210d,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-10-03,2025-11-07,promotion,2025-10-03 18:27:03
62bd0bb0-fd0d-4b2a-bdce-b43697e26bb9,03f3a9a2-9eec-4c17-8653-b59f5c5d30fa,,22.33,22.33,2025-11-08,,cost_adjustment,2025-11-08 15:16:03
a85d31f0-43dd-4e06-8a5b-0a09a07c904d,45247aea-2a45-4d22-bec2-70bc6823a741,,33.92,33.92,2024-12-19,2025-01-23,regular,2024-12-19 15:26:03
d7d00a9b-625f-4261-8673-52d7160532b0,45247aea-2a45-4d22-bec2-70bc6823a741,,29.27,33.92,2025-01-24,2025-02-28,regular,2025-01-24 21:04:03
7eac7f07-7c3f-427f-8093-9132d0423cfa,45247aea-2a45-4d22-bec2-70bc6823a741,,26.21,29.27,2025-03-01,2025-04-05,promotion,2025-03-01 07:54:03
7902a695-5467-4b19-9d5e-12121ffb7037,45247aea-2a45-4d22-bec2-70bc6823a741,,25.16,26.21,2025-04-06,2025-05-11,promotion,2025-04-06 05:42:03
130b068c-dcf9-498c-99dd-7112d3977240,45247aea-2a45-4d22-bec2-70bc6823a741,,25.16,25.16,2025-05-12,2025-06-16,promotion,2025-05-12 07:57:03
ec6b8e09-8156-4c70-8c04-2449a1de1e5d,45247aea-2a45-4d22-bec2-70bc6823a741,,24.22,25.16,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 03:36:03
159b7f4b-d6a7-48a9-ba53-fc6cda101192,45247aea-2a45-4d22-bec2-70bc6823a741,,23.56,24.22,2025-07-23,2025-08-27,seasonal,2025-07-23 12:31:03
7905d6fc-194d-42eb-94df-50f980fa4b8b,45247aea-2a45-4d22-bec2-70bc6823a741,,23.56,23.56,2025-08-28,2025-10-02,regular,2025-08-28 18:19:03
a9672a2c-f2f6-4b49-85a6-eb04c25690f9,45247aea-2a45-4d22-bec2-70bc6823a741,,23.56,23.56,2025-10-03,2025-11-07,regular,2025-10-03 09:35:03
73232050-5816-48e0-8b82-b7e8625b86c7,45247aea-2a45-4d22-bec2-70bc6823a741,,23.56,23.56,2025-11-08,,promotion,2025-11-08 21:03:03
b7c44a3d-7e26-49c3-9b69-e22fd6700cf3,e9cf1aac-1210-4260-a324-9c69222d336f,,21.33,21.33,2024-12-19,2025-01-23,regular,2024-12-19 05:28:03
437237af-c0d4-495b-b5a9-59434b7334a4,e9cf1aac-1210-4260-a324-9c69222d336f,,21.33,21.33,2025-01-24,2025-02-28,seasonal,2025-01-24 03:08:03
350223b3-6ce6-4001-bdd5-b46fa1280059,e9cf1aac-1210-4260-a324-9c69222d336f,,21.33,21.33,2025-03-01,2025-04-05,regular,2025-03-01 14:56:03
15cd851c-1e63-4aed-8acb-b7ec64dc3574,e9cf1aac-1210-4260-a324-9c69222d336f,,19.92,21.33,2025-04-06,2025-05-11,cost_adjustment,2025-04-06 18:42:03
3ed35c69-dc3e-4bcf-9421-59ed8620e2ae,e9cf1aac-1210-4260-a324-9c69222d336f,,19.92,19.92,2025-05-12,2025-06-16,seasonal,2025-05-12 03:50:03
d6602436-1141-42c7-a636-452d0ee60653,e9cf1aac-1210-4260-a324-9c69222d336f,,18.54,19.92,2025-06-17,2025-07-22,seasonal,2025-06-17 04:26:03
4f44f64e-aa88-4d3e-ae77-d8b41e2e42d5,e9cf1aac-1210-4260-a324-9c69222d336f,,18.54,18.54,2025-07-23,2025-08-27,seasonal,2025-07-22 23:44:03
4cbfa6a1-9679-4aa4-ace2-cc82418c849e,e9cf1aac-1210-4260-a324-9c69222d336f,,19.22,18.54,2025-08-28,2025-10-02,cost_adjustment,2025-08-28 08:30:03
1110a13a-b70f-454a-a152-a098e0f2ec08,e9cf1aac-1210-4260-a324-9c69222d336f,,19.22,19.22,2025-10-03,2025-11-07,regular,2025-10-03 17:59:03
fafdabcb-1bb0-4e50-aaa1-109ecd66aca7,e9cf1aac-1210-4260-a324-9c69222d336f,,17.01,19.22,2025-11-08,,regular,2025-11-08 07:31:03
2759784a-f586-4eb2-a34c-ffdcf5e27a22,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2024-12-19,2025-01-23,regular,2024-12-19 20:55:03
e4eb658d-6f8d-48c0-8165-f15bbaa552b9,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-01-24,2025-02-28,cost_adjustment,2025-01-24 11:36:03
07e180e2-1531-4a90-b2ff-e135a7bba785,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-03-01,2025-04-05,promotion,2025-03-01 13:48:03
4cf56566-9c1e-4168-88b2-4a447153c805,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-04-06,2025-05-11,seasonal,2025-04-06 10:39:03
9f41ba74-6573-47f9-b606-75cd6a8c4d28,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 17:12:03
c6d06381-cc52-4e45-9009-fec2b913801c,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-06-17,2025-07-22,seasonal,2025-06-17 00:58:03
31fde4db-a4c9-45fa-8f87-ba30e6a114b3,93f31868-ac24-4373-a50d-912adfb5e74c,,58.84,58.84,2025-07-23,2025-08-27,regular,2025-07-23 06:26:03
6ae88267-cfc4-4cc2-9406-37ae1df251a6,93f31868-ac24-4373-a50d-912adfb5e74c,,67.58,58.84,2025-08-28,2025-10-02,seasonal,2025-08-28 10:57:03
21185949-8ae8-42d5-b82e-dd0e5d2650ff,93f31868-ac24-4373-a50d-912adfb5e74c,,70.37,67.58,2025-10-03,2025-11-07,seasonal,2025-10-03 05:46:03
337f3725-1d4d-4403-b985-1157c9fb09a2,93f31868-ac24-4373-a50d-912adfb5e74c,,78.22,70.37,2025-11-08,,seasonal,2025-11-08 20:36:03
740cd395-009e-4c7b-9b75-7ddce98b7be8,6739d785-a1bf-4f3b-b51c-3275940b09f9,,41.06,41.06,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 05:02:03
588b3c0f-8c54-4ed9-b5e6-6221b6680d17,6739d785-a1bf-4f3b-b51c-3275940b09f9,,41.06,41.06,2025-01-24,2025-02-28,regular,2025-01-24 04:21:03
30144a09-8749-4d94-84bb-dadf1cb50e76,6739d785-a1bf-4f3b-b51c-3275940b09f9,,41.06,41.06,2025-03-01,2025-04-05,seasonal,2025-03-01 08:18:03
84561e7d-a19e-46b6-b041-abd3601a643e,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,41.06,2025-04-06,2025-05-11,seasonal,2025-04-06 08:03:03
946d8438-3189-4e69-8b62-dcd9de1eacbe,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-05-12,2025-06-16,promotion,2025-05-12 00:37:03
c2c25a5f-8f71-42a9-8e3e-5e743ec830a5,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 21:42:03
42fc7fbb-5c96-4363-8f7b-21acb0af64aa,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-07-23,2025-08-27,seasonal,2025-07-23 22:59:03
77b05579-ded7-40cb-9ef2-07303f2e6dfd,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-08-28,2025-10-02,regular,2025-08-28 19:35:03
f0a0e5dc-34fc-4de6-8c23-31d1374c3348,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-10-03,2025-11-07,regular,2025-10-03 14:45:03
f126dbec-0ee8-4d0d-9533-80e7a05f6f74,6739d785-a1bf-4f3b-b51c-3275940b09f9,,35.85,35.85,2025-11-08,,seasonal,2025-11-08 16:26:03
17e8866a-e049-41f3-a657-e60d40b922f6,fa4cec93-cce2-494b-8853-dab315b6ee43,,27.02,27.02,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 00:23:03
abdbc8f8-b1eb-4423-8a08-9699e1fbd7f2,fa4cec93-cce2-494b-8853-dab315b6ee43,,27.08,27.02,2025-01-24,2025-02-28,promotion,2025-01-24 00:36:03
cc496ec7-52a5-4168-9a7d-de88adabc017,fa4cec93-cce2-494b-8853-dab315b6ee43,,27.08,27.08,2025-03-01,2025-04-05,cost_adjustment,2025-03-01 22:56:03
74e30e11-9205-4a54-8cb3-3d8ff27de1ee,fa4cec93-cce2-494b-8853-dab315b6ee43,,27.08,27.08,2025-04-06,2025-05-11,promotion,2025-04-06 18:30:03
ee0a5c7e-f808-4967-8cd7-3d1c19f8d98b,fa4cec93-cce2-494b-8853-dab315b6ee43,,27.08,27.08,2025-05-12,2025-06-16,seasonal,2025-05-12 09:37:03
8d1422f5-efb9-43c2-a9e4-87253e2b9a68,fa4cec93-cce2-494b-8853-dab315b6ee43,,30.71,27.08,2025-06-17,2025-07-22,regular,2025-06-17 12:49:03
d484c711-576c-4704-b808-f76293f060d7,fa4cec93-cce2-494b-8853-dab315b6ee43,,31.78,30.71,2025-07-23,2025-08-27,seasonal,2025-07-23 12:36:03
7760fb12-d986-4e0a-b91a-43e82128f300,fa4cec93-cce2-494b-8853-dab315b6ee43,,31.78,31.78,2025-08-28,2025-10-02,seasonal,2025-08-28 05:05:03
d46036f2-3807-4873-af45-90081750cc37,fa4cec93-cce2-494b-8853-dab315b6ee43,,33.00,31.78,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 18:29:03
811c0ce0-775c-432b-a5d5-0d97d96f67b7,fa4cec93-cce2-494b-8853-dab315b6ee43,,28.53,33.00,2025-11-08,,seasonal,2025-11-08 18:37:03
ecfcc444-10b9-42c2-afa4-81e60490cc81,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,63.75,63.75,2024-12-19,2025-01-23,regular,2024-12-19 16:55:03
310b2026-af00-4029-9c39-1d81d267233c,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,63.75,63.75,2025-01-24,2025-02-28,seasonal,2025-01-24 13:44:03
caa1ed44-a381-4673-a8e4-f65720ef3ee7,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,54.72,63.75,2025-03-01,2025-04-05,seasonal,2025-03-01 05:03:03
b29de076-ac7f-430b-b321-6e5d0466f860,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,54.72,54.72,2025-04-06,2025-05-11,seasonal,2025-04-06 14:24:03
571c86b9-e24e-4c20-88ad-ac63b18a7de7,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,48.27,54.72,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 08:44:03
ec7a8719-a8d0-45d3-870e-900621b54d0a,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,45.31,48.27,2025-06-17,2025-07-22,regular,2025-06-17 21:48:03
0bcfde51-72b0-4e67-be4b-df980f687eaa,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,39.80,45.31,2025-07-23,2025-08-27,regular,2025-07-23 23:08:03
c4f7cb16-c677-41db-8d5b-8c4ee3265489,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,39.80,39.80,2025-08-28,2025-10-02,regular,2025-08-28 11:02:03
9cf468f1-7c6f-4987-8337-c53bfd842db5,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,39.80,39.80,2025-10-03,2025-11-07,promotion,2025-10-03 06:36:03
8b249844-e7af-4a17-9f66-f9286df24b9e,9a6c24ae-ca5e-462d-a4e9-f2c2cdccc308,,39.80,39.80,2025-11-08,,regular,2025-11-08 09:43:03
66daf099-a18c-40d9-b3c9-349dfd449f1c,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.18,48.18,2024-12-19,2025-01-23,cost_adjustment,2024-12-19 12:33:04
b6fab766-fce1-4e97-970c-0b782d345e26,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.18,48.18,2025-01-24,2025-02-28,promotion,2025-01-24 06:54:04
d9473301-bff7-4848-8cb8-f89e3627e68c,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.18,48.18,2025-03-01,2025-04-05,seasonal,2025-03-01 23:20:04
ded6e7a4-7fde-4370-af7a-7556284c03c9,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.18,48.18,2025-04-06,2025-05-11,regular,2025-04-06 07:57:04
d74a599e-8d95-485e-ac7b-fa794312cf5f,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,52.74,48.18,2025-05-12,2025-06-16,cost_adjustment,2025-05-12 05:20:04
ae40020b-e7a5-459b-bbb4-8d9904209d8c,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,52.28,52.74,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 20:00:04
5198e5f8-3fc0-47ee-82a6-a894d8f96eca,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.83,52.28,2025-07-23,2025-08-27,regular,2025-07-23 20:46:04
0d453d87-df2f-44f1-92d4-d6ded7946aea,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.83,48.83,2025-08-28,2025-10-02,promotion,2025-08-28 03:52:04
2f976b17-8146-45dc-bd82-c1f76cd0734c,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.83,48.83,2025-10-03,2025-11-07,cost_adjustment,2025-10-03 19:07:04
67338230-989b-4acc-ac4c-5245bca3203d,5045c90b-92b5-4c4c-9b02-143697bfb8f0,,48.56,48.83,2025-11-08,,regular,2025-11-08 19:31:04
47acf58b-2a9b-4fd6-86a9-bd305fd99432,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,41.38,41.38,2024-12-19,2025-01-23,regular,2024-12-19 14:24:04
a96f2644-40b3-411e-b32b-654d01b73cce,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,41.38,41.38,2025-01-24,2025-02-28,promotion,2025-01-24 03:14:04
e9cdd29a-1c9e-4a5b-96f9-8234a42c2681,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,45.85,41.38,2025-03-01,2025-04-05,cost_adjustment,2025-03-01 19:55:04
69e247f4-620f-4d43-9592-2934cfdb2dfb,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,45.85,45.85,2025-04-06,2025-05-11,seasonal,2025-04-06 00:00:04
f10134f1-794b-4883-8735-a523d1e514cf,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,45.85,45.85,2025-05-12,2025-06-16,seasonal,2025-05-12 00:38:04
2289782f-5b7d-40f4-8765-f2ffd5b652b9,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,51.55,45.85,2025-06-17,2025-07-22,cost_adjustment,2025-06-17 04:20:04
47807dce-9af9-42b9-8e49-e6b8117be763,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,51.55,51.55,2025-07-23,2025-08-27,regular,2025-07-23 14:09:04
3861ab0b-b360-4f62-88dc-70bbf968296f,3811fb3d-c0be-471f-8ae1-d3fd28dec263,,51.55,51.55,2025-08-28,2025-10-02,regular,2025-08-28 04:33:04
