TRANSACTION_ID,STOCK_ID,TRANSACTION_TYPE,QUANTITY,QUANTITY_BEFORE,QUANTITY_AFTER,REFERENCE_TYPE,REFERENCE_ID,NOTES,CREATED_AT,CREATED_BY
3b4d10d3-a232-4812-ba2a-7b8b7f0aac79,e6b19c79-32c6-4bb7-8702-480596665119,adjusted,19,32,51,adjustment,7db20cce-8b56-480c-bedc-0f40d66d13ec,,2025-12-13 10:06:47,system
5af1b620-917a-4510-8649-a5dde76c4950,e6b19c79-32c6-4bb7-8702-480596665119,reserved,12,32,20,purchase_order,080f090a-8643-42d9-9f41-ee8ed9fd0b5f,,2025-11-29 07:01:47,system
2404f6ae-d9fb-415e-962d-5bbcd7652985,e6b19c79-32c6-4bb7-8702-480596665119,received,18,32,50,order,bb4bbcb9-e3c5-40f3-a590-b505125cbdbd,,2025-12-07 06:35:47,system
11ae1006-e350-4070-a1c3-6d74c5a19ea5,ef6a003c-08a3-41b4-8f62-3eea82aa6457,sold,14,81,67,adjustment,ede07c8f-d7c0-4eec-8e18-9f103b9d8b60,,2025-12-14 20:57:47,system
c64872e4-fde6-4cca-862d-1898a65413b9,82e6e110-afe8-48a1-9ae6-c99c6427e59e,adjusted,13,47,60,order,bab58e7a-a534-49fb-b5a0-7220b684d467,,2025-11-24 08:08:47,system
ca24b9cc-3894-4f8f-b6df-b814952a4aca,82e6e110-afe8-48a1-9ae6-c99c6427e59e,adjusted,11,47,58,purchase_order,d0a858d7-97bf-4b5f-9a35-4f6aa8fccd97,,2025-12-04 20:24:47,system
8eb0d05e-9fec-4733-846b-2bb402dc1d56,82e6e110-afe8-48a1-9ae6-c99c6427e59e,reserved,20,47,27,adjustment,4795babd-f7e6-41cc-85a3-3ca806cbac1f,,2025-12-10 14:20:47,system
ff4528e7-a2cd-4d07-a0b6-81dd2d418099,82e6e110-afe8-48a1-9ae6-c99c6427e59e,received,20,47,67,purchase_order,19d00265-62df-4b0c-aba9-6a6fff379e76,,2025-12-02 18:17:47,system
ee6e5484-7c80-4c59-bacb-049ba2b7449d,a6acbd79-d261-45de-a5f5-d21e32d96c5a,adjusted,1,31,32,purchase_order,77dae2ac-79e5-4c23-8c9c-b3d7732991c9,,2025-12-18 23:58:47,system
d92bda15-88a5-465c-a19b-f9aa9dd2868a,a6acbd79-d261-45de-a5f5-d21e32d96c5a,sold,8,31,23,adjustment,279e75e5-787e-4026-b2cf-83fdc79b820a,,2025-11-25 08:02:47,system
5548ac61-bb75-4822-9f17-0f3de8c16c2d,35b94d9a-4d1b-48bb-b310-1ddde1561fba,sold,5,37,32,order,aeda3788-74aa-4f2c-a056-d8f880cbe303,,2025-12-04 13:06:47,system
7f62e9c7-de6a-4d7e-bcbd-a36421cd6d6e,35b94d9a-4d1b-48bb-b310-1ddde1561fba,received,16,37,53,order,ef6732ef-7a0a-4c53-ac62-7a4f21adba28,,2025-11-25 01:02:47,system
d0f9ab8d-93c9-42b1-9659-8d641dde9cc6,35b94d9a-4d1b-48bb-b310-1ddde1561fba,received,6,37,43,purchase_order,a132cf34-8cc3-4566-9f09-e81953e90b08,,2025-11-29 12:36:47,system
6d19b880-b1f7-4a11-ad2a-e56ed7a04776,35b94d9a-4d1b-48bb-b310-1ddde1561fba,reserved,9,37,28,order,f499aa54-6fde-4970-bf1f-af788207bc12,,2025-11-26 19:38:47,system
3a8e93b7-c061-4650-9757-acaed9b80730,aef8e02b-7419-4a2b-aaee-926c932b0ae9,received,7,14,21,order,b2e57672-cf92-4e03-aa08-c2d4a9b103ea,,2025-12-17 03:43:47,system
18f4d5d4-25a1-4c8b-913b-59a8338bb72e,aef8e02b-7419-4a2b-aaee-926c932b0ae9,reserved,12,14,2,purchase_order,bf6c94dc-b2c4-4aa3-bc5b-6209fdf981b6,,2025-11-29 22:57:47,system
f666e65b-f4ac-4e09-9acd-c4133b729a29,aef8e02b-7419-4a2b-aaee-926c932b0ae9,reserved,15,14,-1,purchase_order,5b1c71cd-39d5-49a8-a1a4-36eaa548098d,,2025-12-14 00:11:47,system
3a3c9ef1-7f10-4ee5-bb94-c17d864eb09c,aef8e02b-7419-4a2b-aaee-926c932b0ae9,adjusted,18,14,32,order,19bb700f-6c1c-49e7-b526-3cabb9281d9b,,2025-12-07 15:14:47,system
8a7baf9a-ec2e-4051-a126-6b99e6fc1b61,fbba5a08-82c9-4d9b-8f69-477e31060570,received,19,68,87,order,276c1f36-52cd-4a19-b466-642683942880,,2025-11-30 11:42:47,system
8e5c7360-7415-4499-a1b9-c764e72304ed,fbba5a08-82c9-4d9b-8f69-477e31060570,received,3,68,71,order,7d207783-87c4-4354-a84a-ce6ae19c2233,,2025-12-16 08:07:47,system
9486a784-96c1-48bf-8193-0673b9a5cd37,5bc74c60-9e23-43ae-9754-12469a314576,received,10,100,110,adjustment,e53b34c9-0a02-47b3-a135-413d9a3cdf06,,2025-12-14 22:30:47,system
def25e58-d5a3-416e-83dc-a0703f2a3484,5bc74c60-9e23-43ae-9754-12469a314576,sold,9,100,91,adjustment,7fafef71-57fc-4c57-b389-34b464e74dd1,,2025-12-02 07:20:47,system
c9fe39fa-1159-48fe-a433-69d1e52f45b3,5bc74c60-9e23-43ae-9754-12469a314576,sold,6,100,94,purchase_order,b6ec2c0c-cb9b-4bc8-86ed-b0c24a6d5712,,2025-12-16 00:42:47,system
c8df73cf-3dbd-4149-82b5-1cf4982c299c,5bc74c60-9e23-43ae-9754-12469a314576,reserved,12,100,88,order,8c4cec9b-963b-415b-ae0e-a039cda83f46,,2025-12-11 16:36:47,system
6964ad21-3091-4624-83e2-85c0ce705703,5bc74c60-9e23-43ae-9754-12469a314576,sold,9,100,91,order,b33c3527-bc49-4ba1-b839-b0117addf4c5,,2025-12-06 13:36:47,system
28f81020-458d-4ba0-a157-31f83877dd28,0fd489a4-46fe-453d-b29c-18e713860a99,sold,2,48,46,adjustment,3c0d2bf9-a840-4d35-bd2c-989e0df60988,,2025-12-02 05:19:47,system
f0441576-b6d9-448c-9723-6d1bfcb39d91,0fd489a4-46fe-453d-b29c-18e713860a99,reserved,20,48,28,purchase_order,e720e4df-2b70-495a-936b-06904ad7d81b,,2025-12-10 14:14:47,system
dc2e57b8-7b20-469f-a812-fc1752e40cba,0fd489a4-46fe-453d-b29c-18e713860a99,received,20,48,68,purchase_order,837a996c-5905-4e68-af6c-26a1a2b0be67,,2025-12-05 03:00:47,system
58693c2a-24a7-44b0-b0e9-c205638e2b73,0fd489a4-46fe-453d-b29c-18e713860a99,adjusted,10,48,58,order,1f454e25-9886-4cdc-8b38-8bd7b7b0e596,,2025-12-14 13:43:47,system
40557181-7d5f-4085-989d-a43d925f3802,117fa860-546f-4144-aff0-fab3c48e167d,received,9,77,86,purchase_order,1caeb23c-bf80-4286-969f-4dad5ac43394,,2025-12-03 14:27:47,system
0c2d237a-60d2-4569-9979-60eef7fd9b37,117fa860-546f-4144-aff0-fab3c48e167d,sold,18,77,59,order,64b3c52f-52b9-4baa-9126-aa8fb1612b78,,2025-12-03 18:52:47,system
e9e276bd-13cf-485c-92bb-d1d187903cd1,117fa860-546f-4144-aff0-fab3c48e167d,adjusted,7,77,84,order,30fb6c82-ecee-45b9-9aee-90f54b7f58ba,,2025-12-11 15:32:47,system
ae5850b8-2787-4f21-830e-d346be324cbe,338239a3-d105-4d6d-a198-430c5e7b6499,adjusted,15,23,38,order,5d41c47b-9e5b-4033-94ad-3f064312329e,,2025-11-26 06:29:47,system
a49e57f3-9cbf-473e-ba19-92b1e587ff78,338239a3-d105-4d6d-a198-430c5e7b6499,received,16,23,39,purchase_order,b468e68a-7802-4301-a3ee-6c93823a32fa,,2025-12-18 07:21:47,system
bfafa295-48b3-4fc1-8379-d2cd75635d44,ef34aaff-d7b8-45b4-a0b7-7218e31da52b,reserved,11,42,31,purchase_order,820a9c84-c87c-4374-8eea-3adfb14ba087,,2025-12-17 07:48:47,system
5c276077-e215-412b-960f-43700d239919,ef34aaff-d7b8-45b4-a0b7-7218e31da52b,sold,11,42,31,order,cdd2f904-f324-48a7-85aa-09c31916b5c0,,2025-12-08 11:02:47,system
17e0db14-0e71-4e2b-9d71-43f7ce48f4b3,ef34aaff-d7b8-45b4-a0b7-7218e31da52b,received,17,42,59,order,cd4c91b1-e695-45df-b47e-b410e6c3c5c1,,2025-12-13 12:07:47,system
fd3c9dfc-58c7-4358-a1ff-1bcf272ec04d,ef34aaff-d7b8-45b4-a0b7-7218e31da52b,adjusted,19,42,61,adjustment,230edc29-2126-43c0-b5b7-7281a1755111,,2025-11-29 01:26:47,system
0e13e9a0-425b-4dc1-b109-cabdd278857e,ef34aaff-d7b8-45b4-a0b7-7218e31da52b,reserved,1,42,41,order,1c8bf5e1-e714-46d6-b70b-fc63bb9f1452,,2025-12-03 03:50:47,system
573fccd1-1278-4a23-86aa-b31b9016764a,a28c9b8f-cbd4-40ea-b171-eb9a6f9ec112,reserved,4,73,69,purchase_order,d6141a6e-c8fa-4b9c-889c-9f82d7535f38,,2025-12-12 10:52:47,system
689195d4-6c5e-4da6-b7cb-316703a6f6d6,a28c9b8f-cbd4-40ea-b171-eb9a6f9ec112,reserved,20,73,53,adjustment,3016faf0-946f-4f29-bc3b-05135ddc5ab3,,2025-11-28 22:59:47,system
14337505-9cec-48ae-86ac-20f672fb614c,a28c9b8f-cbd4-40ea-b171-eb9a6f9ec112,reserved,14,73,59,order,6878c80e-2b92-4626-b0df-04035c6f891d,,2025-12-15 10:03:47,system
5554d06e-c39b-4214-8aee-737a537a5cdf,a28c9b8f-cbd4-40ea-b171-eb9a6f9ec112,received,1,73,74,purchase_order,509d6971-6948-4a29-b77b-d1b60046e43d,,2025-12-10 17:57:47,system
e45ff247-b834-42a3-a8a8-3976c3ffd73d,a28c9b8f-cbd4-40ea-b171-eb9a6f9ec112,adjusted,9,73,82,adjustment,819bd0b0-71cd-4930-8b73-7e040650ce7f,,2025-12-01 11:19:47,system
db2ca482-4dc4-4999-8f3d-770ce4b89ad8,472b471f-567f-444c-9b9d-479a14ec0a7f,received,16,82,98,order,556737e2-77d8-4d5b-b34d-d1eb0d4c2149,,2025-12-06 19:13:47,system
ab910b33-3cca-4af4-91cb-5b358a75aa5d,2bd13529-f5bb-43aa-a3b1-9b10bed925ed,received,13,28,41,adjustment,c8763763-9ee8-41ad-ab36-306499ce37ca,,2025-12-11 02:18:47,system
712f52b5-920f-421a-adeb-8069c3131589,2bd13529-f5bb-43aa-a3b1-9b10bed925ed,sold,14,28,14,adjustment,97524b5a-9f97-4a81-bc94-44664a5f101f,,2025-12-17 04:55:47,system
7e6358cf-527f-4e33-9a5d-272c1b174b6b,8d040027-cd51-4c06-9c5f-97d53990dc6a,adjusted,20,93,113,adjustment,058d3e9c-fc46-489b-94ed-23adb3b5f8cf,,2025-12-04 18:41:48,system
80be99eb-f32a-4970-abba-fd112df04884,8d040027-cd51-4c06-9c5f-97d53990dc6a,received,12,93,105,adjustment,c3cda1a9-f409-47ea-a57d-92458cd6c0d5,,2025-12-15 16:06:48,system
45a77dca-a4bb-4824-9b27-fe274aca5599,8d040027-cd51-4c06-9c5f-97d53990dc6a,adjusted,2,93,95,adjustment,d3d1a55e-0be7-43e6-8e4d-a4db3a8c1615,,2025-11-20 04:34:48,system
30c5c7b3-499d-436f-bebb-bd9600b3897c,8d040027-cd51-4c06-9c5f-97d53990dc6a,received,8,93,101,adjustment,90e654d1-e7e7-441d-9366-2d6196dd74ae,,2025-11-20 04:39:48,system
50dd85a7-f6a3-4613-b22b-3c6a84baff5d,c55907b5-b7e1-4ba2-8bd8-dbe7dbfd623b,adjusted,2,39,41,order,409b7837-a483-46aa-a9ee-26b1ac18d4a2,,2025-11-23 03:48:48,system
a86de800-1fb5-4211-a621-a02227320baa,c55907b5-b7e1-4ba2-8bd8-dbe7dbfd623b,adjusted,14,39,53,adjustment,e8fb8d69-5bc8-47a0-a68f-0f78c62aa631,,2025-12-14 18:25:48,system
8f5d63dd-c3a7-4f86-b405-29c68e7c770c,c55907b5-b7e1-4ba2-8bd8-dbe7dbfd623b,adjusted,9,39,48,order,77c9fefc-c4bd-41bf-801f-239b0e240613,,2025-12-11 10:27:48,system
819d7f0e-81b3-498a-b252-b018e4d55476,dfe7fc3d-79e9-4f8c-98ff-db1f4df23f18,sold,4,35,31,purchase_order,070d26cf-879b-4494-a176-05c07edf6e84,,2025-12-16 01:34:48,system
21286cff-6de2-4edf-960c-340d0d43935f,dfe7fc3d-79e9-4f8c-98ff-db1f4df23f18,sold,18,35,17,order,6e11e3e8-c4b1-435f-976a-e146112efc94,,2025-12-04 21:58:48,system
417257ad-027b-4f0a-9066-4be959f85cc1,dfe7fc3d-79e9-4f8c-98ff-db1f4df23f18,reserved,3,35,32,purchase_order,3380ffd6-e2e5-4d6b-94c7-d60ad0fdbf61,,2025-12-19 02:16:48,system
4aff70d3-eb56-497a-816e-ad08a2760da3,dfe7fc3d-79e9-4f8c-98ff-db1f4df23f18,reserved,18,35,17,adjustment,c201bc5a-d0ac-41f8-bf48-868913c21a3d,,2025-11-28 05:29:48,system
9b54b580-1904-4575-9bca-c173ce8bac85,1626d58e-14bd-4d2f-ae92-717a1131e47f,adjusted,11,84,95,purchase_order,5945d9f1-98dd-4f38-8324-90b1e26ff314,,2025-12-15 16:45:48,system
73d61f92-5a6e-40fa-894e-1c2e4a50c3ec,5e9007d7-548a-418d-8f6c-7a85c5ac7a2d,adjusted,1,58,59,adjustment,f2e9117a-6fb3-4d8d-8add-977a5698520f,,2025-12-10 03:30:48,system
41e9efe9-4be3-4e7c-9c40-be35091f619b,5e9007d7-548a-418d-8f6c-7a85c5ac7a2d,received,1,58,59,order,274e5d72-c947-4d0b-9a1e-f092c10fdcd4,,2025-12-13 12:18:48,system
057d2eab-2802-474e-8c16-75a6d48f85f7,5e9007d7-548a-418d-8f6c-7a85c5ac7a2d,reserved,9,58,49,purchase_order,44df27d3-61eb-48c9-ac40-3555f1619d01,,2025-12-09 01:16:48,system
3b1e103e-373c-46bb-9f30-befa053ae290,5e9007d7-548a-418d-8f6c-7a85c5ac7a2d,reserved,5,58,53,purchase_order,f6dcf8fa-331d-4565-aa6f-1143285d28c9,,2025-11-30 02:21:48,system
4eb4641b-29a3-4274-813f-5208dd5c4804,5e9007d7-548a-418d-8f6c-7a85c5ac7a2d,reserved,13,58,45,order,d1a7d562-c78c-4cfa-84cf-efd1f25a760b,,2025-12-06 03:48:48,system
cc1e3df6-82a1-41db-a649-a79364add9d2,ab4b5f00-0fd8-4b7f-8089-d3a694eadf74,adjusted,19,8,27,purchase_order,098895b3-1747-4f6d-8c26-2b13af436b28,,2025-12-10 09:26:48,system
c56f7114-54ad-4160-ab2f-b2a884a8611f,ab4b5f00-0fd8-4b7f-8089-d3a694eadf74,reserved,4,8,4,adjustment,204c4d6b-e880-4c54-bce0-f66a9dc66419,,2025-11-24 13:32:48,system
e54813e3-a226-46ff-89f5-55a4f912b0c4,ab4b5f00-0fd8-4b7f-8089-d3a694eadf74,adjusted,2,8,10,order,e467cca8-c31b-47de-8226-8b56f531c9bb,,2025-12-15 20:56:48,system
718acbc4-0d31-4b6a-99f8-c8551f831b9d,ab4b5f00-0fd8-4b7f-8089-d3a694eadf74,sold,14,8,-6,adjustment,6568e057-4559-4624-a78e-e95089b0bc14,,2025-12-10 14:21:48,system
97221b7a-35aa-47e7-9f35-439da8bc0f55,ab4b5f00-0fd8-4b7f-8089-d3a694eadf74,adjusted,13,8,21,adjustment,0db32124-ed75-4258-9405-d5ab03a22a49,,2025-12-18 06:34:48,system
6e74f97f-56ae-4a86-83bc-535e9569f123,f4147e08-a7af-44b4-8df0-0cca65e23f45,adjusted,13,73,86,purchase_order,a03c802e-2912-4299-a37e-b1d51f35955b,,2025-12-04 04:10:48,system
232f2109-278e-404d-918b-8753bd46ea3e,f4147e08-a7af-44b4-8df0-0cca65e23f45,sold,8,73,65,order,fa8a9be7-fe7e-4a37-a89a-0436aaec4c40,,2025-12-09 13:15:48,system
8c73386a-5407-45ba-bb5a-ee15070bd941,b676ae1f-57e8-4f1a-9493-735961dd8e7e,sold,12,77,65,adjustment,54b31202-6c3f-4766-8899-9a620ccb9f8d,,2025-11-25 15:59:48,system
52187583-ae36-4e20-aa66-6da27072b77d,ac2655f9-aa26-40c5-a58e-874dbcd0112d,reserved,18,57,39,adjustment,8e0ca146-e821-44da-8b77-689b5ea89ccb,,2025-12-14 16:47:48,system
a23cc6da-f941-4f55-a5ec-3d883bbaf883,ac2655f9-aa26-40c5-a58e-874dbcd0112d,reserved,2,57,55,purchase_order,f065233d-6bca-4e46-88de-a3173d7eb560,,2025-12-03 11:33:48,system
e4cbeda6-8a46-4dad-8fc8-a6ab1a165a69,ac2655f9-aa26-40c5-a58e-874dbcd0112d,adjusted,19,57,76,adjustment,25e77999-b764-4b25-aa7d-6dc2bc98aa0b,,2025-11-22 04:27:48,system
45f4c4e5-3bfb-41c1-b75f-7228a2742875,0f81aa47-9364-4dc9-84cc-638a2a3d14ef,adjusted,13,64,77,adjustment,e88d0328-8780-4638-8028-b80a961b4da0,,2025-12-19 05:49:48,system
c31e8b9b-8dbf-4718-9c8f-20d064c162f8,0f81aa47-9364-4dc9-84cc-638a2a3d14ef,sold,2,64,62,purchase_order,f1df3adf-f6cc-4122-9fd4-a286e8df5331,,2025-12-16 16:51:48,system
964a9227-5c14-4c4e-9ead-ce573604eebd,0f81aa47-9364-4dc9-84cc-638a2a3d14ef,reserved,15,64,49,adjustment,b83750ba-5997-40ee-b0eb-fc89e3d56f5e,,2025-11-21 00:30:48,system
3e428081-44ca-40c7-9f1b-fb56676fa0e0,0f81aa47-9364-4dc9-84cc-638a2a3d14ef,reserved,14,64,50,order,e77af25b-13ef-4616-8689-34017bca3594,,2025-12-14 21:58:48,system
6c7faf67-e619-4440-8111-ac4de94c0953,e279a1c2-80ab-44cc-afac-eba9afb8be7b,adjusted,1,34,35,purchase_order,fe4d24ac-b1d8-4c5f-9f03-8000ce1bce0f,,2025-11-21 15:54:48,system
aed49ab7-3ea7-4145-9e8b-8424ebe3ee65,e279a1c2-80ab-44cc-afac-eba9afb8be7b,adjusted,4,34,38,purchase_order,c8f08210-7a73-460a-80d6-3e474cfe6066,,2025-11-27 21:37:48,system
939d878b-9bfc-43ba-b713-0e0fe63a484e,e279a1c2-80ab-44cc-afac-eba9afb8be7b,received,5,34,39,purchase_order,4bce1e84-bb08-4fd8-a14b-5f85b2b6ebdf,,2025-12-15 05:53:48,system
f5e1ce95-0c33-40c8-9cd1-2c40818311e0,a345d0db-05c6-4f08-80d2-2268f7083817,received,9,93,102,purchase_order,99f1b5a8-2ceb-4193-acef-97165b5a3ab5,,2025-12-03 02:38:48,system
fbeef672-d4c3-4ae6-ab97-d81105e40597,a345d0db-05c6-4f08-80d2-2268f7083817,adjusted,7,93,100,order,30c22338-0ffe-45e4-b047-9eb31b5a337a,,2025-12-14 14:13:48,system
a581c915-d9fb-46c8-908f-ec3849ac5595,a345d0db-05c6-4f08-80d2-2268f7083817,received,18,93,111,adjustment,b4fc2c12-23e2-40e5-9c0c-e2e0ce060a87,,2025-11-25 13:44:48,system
a74540e8-b23e-4ada-91ce-5ee84d03daa7,a345d0db-05c6-4f08-80d2-2268f7083817,sold,19,93,74,order,fe99d3dc-9d8b-4892-a5df-df65969e004d,,2025-11-27 03:35:48,system
959e76ae-5045-48fc-bfe7-4437f59065bc,7b16d7c6-05da-4015-ac68-956b35835ed3,reserved,15,74,59,purchase_order,d99f5506-c745-49df-b79e-fcec2c5ca3f6,,2025-11-23 20:09:48,system
0a12eedb-4fcc-4a36-801e-eb82626aa721,7b16d7c6-05da-4015-ac68-956b35835ed3,reserved,10,74,64,purchase_order,5744a139-cc5c-4a5a-af88-2bda335677fd,,2025-11-28 16:35:48,system
df0bf8d3-63a5-4926-b11f-1578bd3cdaa1,7b16d7c6-05da-4015-ac68-956b35835ed3,received,8,74,82,purchase_order,d2badae7-d89b-423e-b750-1f092d02d756,,2025-11-25 20:56:48,system
55e086e7-2967-4baa-b330-efb88cd4a26f,0b6d4f09-4434-441c-9fb3-3121ea7d61d2,sold,1,40,39,purchase_order,eee7087f-b534-430e-b093-a1d52e25c3b5,,2025-11-20 11:34:48,system
5513495b-14ca-4d84-be98-ddce7a582fe2,0b6d4f09-4434-441c-9fb3-3121ea7d61d2,adjusted,15,40,55,order,f30b5526-61a0-483d-8f9f-31ebb6142b65,,2025-12-18 08:10:48,system
cf8b35c1-b20d-4ca1-972c-4e14bf773fd5,0b6d4f09-4434-441c-9fb3-3121ea7d61d2,sold,2,40,38,purchase_order,828ce139-3993-4de6-bc17-caf43153e572,,2025-11-27 22:37:48,system
c0a673fa-2eda-4935-9371-8fc5fe059160,99663e6a-daf6-4284-ae4a-306e742fe049,adjusted,11,67,78,adjustment,b64e91aa-48b7-4c85-a09a-f9de503ffa4a,,2025-12-04 17:23:48,system
de4149a0-aa87-470f-b491-bae46a1e74cf,99663e6a-daf6-4284-ae4a-306e742fe049,sold,1,67,66,purchase_order,b0a2fcf6-58fa-44a0-b3e3-28ff189191f8,,2025-12-17 07:23:48,system
1ee34433-4fe9-4255-bd78-edc3c11960f7,99663e6a-daf6-4284-ae4a-306e742fe049,adjusted,13,67,80,purchase_order,59977171-fd37-4f6d-ae04-bace869d9905,,2025-12-09 06:44:48,system
b8efb1b6-fe2b-4556-bcaa-8d0c576522f8,99663e6a-daf6-4284-ae4a-306e742fe049,received,18,67,85,purchase_order,35a73f31-2cf8-48f4-b389-32774c482c89,,2025-11-29 21:20:48,system
e8a971c2-2dfd-499a-bd6d-93d3e80a3580,c5d08f68-71ae-458b-989a-1f377ca7fedd,sold,20,61,41,purchase_order,3c442a75-a47c-4eb0-9bb3-db3c714d8cf2,,2025-12-06 23:00:48,system
3d75da2b-1b68-470c-9a7c-dfe8d50ed3bc,c5d08f68-71ae-458b-989a-1f377ca7fedd,adjusted,3,61,64,adjustment,3433b0cd-69f2-40b7-86d8-b8ac8a118651,,2025-12-10 06:32:48,system
90a8e3fd-bc34-4443-b6ed-65ed18d9f17e,bb525e0b-a8cf-450f-a55a-a5a0c845ddc0,adjusted,2,4,6,purchase_order,294f27ca-fdae-4c1c-8a09-cb85efff74ff,,2025-12-13 17:40:48,system
8b1d8c49-7c24-4685-94f4-df2501fd52ec,bb525e0b-a8cf-450f-a55a-a5a0c845ddc0,received,6,4,10,adjustment,c0813a27-074f-4897-9d66-f5aacd9121f4,,2025-12-18 13:46:48,system
9b423df7-3c99-46c5-aa82-846b3dc5b8ae,bb525e0b-a8cf-450f-a55a-a5a0c845ddc0,adjusted,20,4,24,purchase_order,19e1bf7b-7e8f-464b-8ce4-45ea062c4019,,2025-12-05 05:27:48,system
30461776-d70f-47a6-a4e3-d055543e48eb,7f0c2e18-087b-463c-94d4-6f92c4f860b7,adjusted,2,10,12,adjustment,c5cc90e6-0d02-45b4-abec-dc653e8c0801,,2025-11-19 00:56:48,system
0930012a-727a-43b6-b6c9-1c0d45f3d47f,afd735d0-63a2-4f97-89b7-00f52b2cafb9,sold,15,48,33,adjustment,4fbb26ac-a4dd-44ef-b97f-56ceb313e5fc,,2025-12-01 21:38:48,system
7f34543c-c032-4ba4-a2d3-a6903b65ed0c,afd735d0-63a2-4f97-89b7-00f52b2cafb9,sold,13,48,35,adjustment,556f5118-adbc-40ab-bf91-38c7065e9052,,2025-12-01 07:28:48,system
d95cfc32-554d-41b3-832e-fb612d2bd67e,6deec910-00d2-4334-b605-d1a4e7efe695,sold,19,100,81,purchase_order,e46a4f85-99f7-4a1d-9a6c-27c5fd03ebed,,2025-12-01 06:57:48,system
8aeed43c-15fd-4c8e-a217-f0930bf1805d,06f4c422-1a03-4e19-902b-dc6daf8bf7ca,sold,13,18,5,adjustment,a4cefdee-7f67-4968-9ea2-353a77165c52,,2025-12-06 07:40:48,system
20fd1989-8205-4e3a-b681-7e92635fb054,06f4c422-1a03-4e19-902b-dc6daf8bf7ca,sold,4,18,14,adjustment,1e9f38ed-f49c-4a36-b759-cd2b6dc1488a,,2025-12-15 00:19:48,system
424a6fe1-d716-4ab4-b37e-d805d65fa649,06f4c422-1a03-4e19-902b-dc6daf8bf7ca,received,1,18,19,order,a049c048-7359-4fd3-ab73-9df43258270f,,2025-11-19 02:28:48,system
de50598e-1d55-4572-96b3-0191b4e12694,06f4c422-1a03-4e19-902b-dc6daf8bf7ca,reserved,12,18,6,adjustment,187e0c64-fee2-49d4-bdaa-24c1e95530de,,2025-12-18 02:34:48,system
b2770ffe-9be7-476b-88a8-90849ffc2cdb,06f4c422-1a03-4e19-902b-dc6daf8bf7ca,sold,4,18,14,adjustment,8319fbb6-d97d-4f6a-a3d5-e181c10d1516,,2025-12-16 15:56:48,system
a1b11c1a-7e92-4bd7-9e36-219c4b66f9ee,a9c0d4b6-c6ee-412c-8362-4feb501eca08,adjusted,14,67,81,adjustment,29c44a2a-5674-477d-89b9-1d9e6c95674c,,2025-12-02 00:22:48,system
2c20ec15-f9ea-4a9b-961f-5ad3cebcf247,a9c0d4b6-c6ee-412c-8362-4feb501eca08,sold,19,67,48,adjustment,40a4fb16-b153-4ac4-a394-fb5a5dbdcabb,,2025-11-30 04:54:48,system
e287e1bd-d078-4eb0-aa03-e61c5e45181b,e7a0e30e-69ec-4228-a440-009bdd39a4a1,sold,3,86,83,order,a52cc5d7-a059-456e-9682-2f1c5c5eb552,,2025-12-19 21:04:48,system
2b099e39-19bc-454b-84b1-4a48b6fb6bd6,e7a0e30e-69ec-4228-a440-009bdd39a4a1,received,18,86,104,adjustment,8263f94d-f008-4024-848b-b97c90570188,,2025-12-19 08:14:48,system
c688ab67-8742-4a17-b572-e434fac8c428,3465feb2-5cb9-4b5c-96dc-dec78f8b529b,sold,8,9,1,order,49dd7483-4585-46ce-9b13-6e4e341d3f7c,,2025-12-03 19:35:48,system
9321f094-8a39-40c8-9180-65af0e236e79,3465feb2-5cb9-4b5c-96dc-dec78f8b529b,sold,2,9,7,order,9eb66a87-6d96-4331-aa78-e0e0361deaa8,,2025-12-11 04:56:48,system
b22652a8-9551-4c5a-9349-278c1d93f5ea,ec86ebdb-d231-415e-9d1d-ad94d2368065,received,7,63,70,order,74fa3e57-dd81-4be9-8a69-7a23518c14d5,,2025-12-16 02:52:48,system
10fcb8a7-81b0-4877-9c2c-f8af59b19c41,ec86ebdb-d231-415e-9d1d-ad94d2368065,adjusted,1,63,64,adjustment,8bd8ed4b-8b09-403e-b688-c6bcf9e10edf,,2025-12-09 16:47:48,system
44021ddc-9207-4d24-aa3a-ea2ae8dc6640,ec86ebdb-d231-415e-9d1d-ad94d2368065,reserved,2,63,61,order,ee31ee58-3323-4657-aeba-ba52c4c2b4b6,,2025-12-16 05:55:48,system
5aeb7684-4fa6-4146-b38f-ea18262a8509,ec86ebdb-d231-415e-9d1d-ad94d2368065,sold,16,63,47,order,0013625a-aab1-4b92-81cc-7777ca66fff7,,2025-11-23 18:31:48,system
7e576fc4-7982-4c11-b73c-836c2d291f6d,ec86ebdb-d231-415e-9d1d-ad94d2368065,reserved,13,63,50,order,feafd6c4-e390-47b7-9b8d-f2af41ce0e4a,,2025-11-21 00:40:48,system
cbce5944-f432-4f4c-b812-96f9f898b094,64f4a43d-ef0c-4b9c-8d0a-2defa89d077b,adjusted,4,78,82,order,9604efb4-4dab-4e26-93a8-e99d2709f1bb,,2025-12-05 03:32:48,system
6249ff75-402e-4afb-8605-ef0d3077e9b9,a9ce02c6-d021-478e-afd0-a47271001177,reserved,5,71,66,order,ebfb1faa-8b27-4695-b8ab-41343081aba1,,2025-11-24 03:13:48,system
