TRANSACTION_ID,SESSION_ID,PAYMENT_METHOD_ID,AMOUNT_CENTS,CURRENCY,STATUS,PSP_NAME,PSP_TRANSACTION_ID,PSP_RESPONSE,FAILURE_CODE,FAILURE_MESSAGE,CREATED_AT,UPDATED_AT
80850743-656a-4cfa-98cb-607adfbaee16,dd239974-0650-4d16-9b5d-f769500b62cb,98f074c9-5f52-435a-bcfc-2f783712f09d,18258,USD,captured,stripe,pi_f79d94b0-eeaf-4b27-903a-,"{""status"": ""succeeded""}",,,2025-11-22 03:21:29,
809c6d2b-b6f0-4f3e-988d-5a26f18b3da6,6a7ecec3-8232-45d8-b414-c4fe9457e7fe,3afed4d3-8075-4d04-979a-ccbcc2d6ea67,13279,USD,captured,stripe,pi_3c2929de-3cfa-4d30-bc2e-,"{""status"": ""succeeded""}",,,2025-12-01 05:27:37,
80f0ad4a-ff3a-42e9-89b2-ac944eb0ed7b,dc231dca-2dd2-4d81-ac96-d7f7bc4ac38c,5c1bc1b4-c010-4272-885e-9afbe91bae2f,20865,USD,captured,stripe,pi_631922b8-77b8-4eca-a354-,"{""status"": ""succeeded""}",,,2025-11-24 14:05:35,
80f7b3f5-58f4-4bc7-b1d9-462198f38d11,6db86c35-a17c-42c1-b838-b1b166adfb0b,959f7df0-7d50-4b03-b516-55719010cc52,30082,USD,captured,stripe,pi_d0557012-9229-4d53-af59-,"{""status"": ""succeeded""}",,,2025-11-21 04:49:02,
80f8449f-bb09-4f58-8147-20c22b4bda43,eeb2632e-ec75-4214-97d8-f5e019a414fb,8e561c9c-4fb8-4ed7-8c2b-cd046141b740,30800,USD,captured,stripe,pi_c2a3e4a2-a937-4200-8c4a-,"{""status"": ""succeeded""}",,,2025-11-22 18:15:35,
8282dca7-2fdc-483f-9cd1-ef6ef625f786,7719738b-a91a-4bdf-b81b-8622900a649f,579a9c1a-66fa-49d5-9ddd-18a788045db9,29261,USD,captured,stripe,pi_972bf383-e4c2-40ed-8155-,"{""status"": ""succeeded""}",,,2025-12-17 18:56:14,
82f0df82-3ff3-4533-b92b-845515705d74,bb8c0b31-3182-488f-8b4e-be823bada183,4794d8bc-ac65-4f78-982e-19ae551267bd,2183,USD,captured,stripe,pi_c3f914fc-68eb-4861-9cf0-,"{""status"": ""succeeded""}",,,2025-12-02 21:40:03,
84001cbb-5060-49da-b70c-993e3c49b8a6,76a0a25e-f1ce-4dfe-8ba2-0506c33928b9,03f55d54-fddf-4fae-95ad-78156c28584e,27529,USD,captured,stripe,pi_fcc3693a-201e-4b50-bdb1-,"{""status"": ""succeeded""}",,,2025-12-01 07:12:05,
8430457d-926f-4aca-9f14-0490b1daf3bd,f364c8db-c90c-4e15-a75b-39485728a87e,5a691ae3-411e-42db-97ce-6589028d1b06,3619,USD,captured,stripe,pi_007434d4-194b-4b9c-a94a-,"{""status"": ""succeeded""}",,,2025-12-16 20:19:13,
84c1f70f-7237-41da-a961-a9dbf01a167d,a5fd8b75-86f3-488f-b0bf-9d426bb90188,a3c2ad95-da9d-4f90-83b9-c97ed5417770,36392,USD,captured,stripe,pi_b9cf6839-7db1-4a57-b6a5-,"{""status"": ""succeeded""}",,,2025-11-24 19:37:32,
84f4cd91-cf32-4e7d-b201-cca99ad2e629,5cf35eba-93bb-4361-8848-6fdc88a11961,b3e516e5-63aa-4a4f-984d-3aea73c5bb07,10530,USD,captured,stripe,pi_ddc555d1-8ae2-474a-8853-,"{""status"": ""succeeded""}",,,2025-12-07 23:50:30,
8664e491-0ef1-4234-b40c-9bbf93476118,b8570f4a-30be-4498-b14f-9fb53e1d6af0,ca746f1f-0101-4db4-9fb5-d12367494990,3647,USD,captured,stripe,pi_99d851a3-cd80-4e32-bdb9-,"{""status"": ""succeeded""}",,,2025-11-24 22:24:27,
872eb3a9-d6cd-4986-abd8-4e9a059e5246,c9913bc1-fb24-4f1e-aea7-ad910df8359e,0881a355-838d-4d9b-affc-08f899ec9b4c,17518,USD,captured,stripe,pi_f745d4b0-e444-4081-af92-,"{""status"": ""succeeded""}",,,2025-11-21 19:47:18,
87437ff0-dc1e-47a7-8339-b0b7f559ce18,dd664db8-65a5-4b7a-b224-512ad84a5b9a,f7a1366d-ea56-4fad-9771-b79b96dc3888,46473,USD,captured,stripe,pi_d23883c3-805d-4a24-87dc-,"{""status"": ""succeeded""}",,,2025-11-26 14:44:10,
87b51cb9-8b72-4ce8-814e-61d906d31fe9,0fbd8741-b770-40e8-9c4d-4cfd237a8d91,f6c0c0fa-9006-4eb0-a53c-61485606890a,12466,USD,captured,stripe,pi_446cb7ab-1e05-4bea-83ca-,"{""status"": ""succeeded""}",,,2025-12-10 13:57:15,
88c579be-4708-4200-858d-cc030794ae46,565c537a-a400-4976-84a5-0cbc525eb8f1,a644c12f-f771-4342-9cd5-4eb1207e503e,33000,USD,captured,stripe,pi_4ec87311-db22-4896-b619-,"{""status"": ""succeeded""}",,,2025-11-22 12:16:05,
88f717c1-e819-4943-98b6-e701a7b68073,c28568da-51d0-47f6-a8a6-079acdd6eac3,0a02f5e1-dbc2-4e7c-8c9b-2c829d27a4fc,39174,USD,captured,stripe,pi_2189ff71-9427-4e54-9bd6-,"{""status"": ""succeeded""}",,,2025-11-20 12:13:34,
892e29a3-c705-439c-a9c9-5a37be519bf8,7607115e-da6e-4c9e-8f38-cd53e7542ee3,21f049bf-f949-4ffe-b994-12b6b8050163,31435,USD,captured,stripe,pi_ba31bf17-0ff9-4528-90ed-,"{""status"": ""succeeded""}",,,2025-11-22 13:11:38,
892fc93d-e0fa-41bb-bf04-24c997575036,82fd2674-70a2-4ba0-8309-cf2a381d461a,d644fa68-7aab-4d93-b0a6-df31303772ec,39886,USD,captured,stripe,pi_abe5b8e5-c0b9-4431-8719-,"{""status"": ""succeeded""}",,,2025-11-30 03:58:33,
893b3a87-6c8a-483b-902f-502b2644d781,ea23a023-d749-42e8-a872-182674859775,61d1655a-2791-490e-954b-6c86f2bf5d0e,35145,USD,captured,stripe,pi_56c5b5c6-86ed-487a-bf6c-,"{""status"": ""succeeded""}",,,2025-11-22 21:12:19,
895af01b-d035-4649-bd48-a10511d9636c,f73c3bb5-0b99-4bbe-9e83-26663710a403,e79add03-6168-4bd4-8b9a-32b0f210de63,5825,USD,captured,stripe,pi_972e7b42-2d8f-490b-b80a-,"{""status"": ""succeeded""}",,,2025-12-12 13:22:31,
89ba3c31-88ee-4be0-a938-61bc83e4616e,9bfd8e8c-70eb-4ef3-a50c-596b5cf65245,161c4d6b-ea48-4169-b111-a21054193a3c,27936,USD,captured,stripe,pi_80035561-db17-4bb3-80ac-,"{""status"": ""succeeded""}",,,2025-11-23 04:08:24,
8a01f26d-c5b8-46b4-955b-daa338144c58,29d508fb-f827-431c-940e-4f7a3e822506,9c6082a1-c70b-465a-8c51-ca0201166261,41235,USD,captured,stripe,pi_623e34de-51f2-40c3-b079-,"{""status"": ""succeeded""}",,,2025-12-10 02:48:18,
8a16d062-ac11-41d0-b83a-3010485b7ac5,5fff6ce9-7370-469b-82ac-1c857551a8ae,5be1f743-6ab8-4187-b178-6701051f5509,24226,USD,captured,stripe,pi_b0896ee7-bfe0-422d-ac9d-,"{""status"": ""succeeded""}",,,2025-12-03 18:10:34,
8a8b5d41-86c8-4f0a-b25c-0dfb228c4a2b,7700a67c-5e54-48b3-82f0-fb7bdae3093a,b17be61f-9f59-4888-abbe-111d238863fb,28063,USD,captured,stripe,pi_3dd7cc86-a514-4ab6-a6fb-,"{""status"": ""succeeded""}",,,2025-12-14 01:01:13,
8a957fe8-29a5-403e-8d07-615b1d086cb8,89abe193-b7af-4b56-9f36-54b7d6990165,666041ca-4379-4fba-9560-8ec6aaab6ece,4271,USD,captured,stripe,pi_9f033b3d-1314-4745-a95b-,"{""status"": ""succeeded""}",,,2025-11-24 19:11:08,
8ae9ccec-37ff-4e65-85d8-f363e0e0d95e,2b3a2f69-3a5d-4ad1-8885-87d58d312c9a,93f2ea9d-e620-495c-bba2-ba4fa50246f5,15927,USD,captured,stripe,pi_7bd7e94d-2dcc-49c7-b4e0-,"{""status"": ""succeeded""}",,,2025-12-15 19:30:08,
8af72dea-2122-4511-ba2a-20d4a5414254,8980ddad-f5c5-4db8-a151-aab056f46b9e,12d64364-e854-4eaa-b072-9bcd40fab6dd,11720,USD,captured,stripe,pi_1709c26a-c5e9-4862-a7cc-,"{""status"": ""succeeded""}",,,2025-11-26 15:31:38,
8b0ec30e-99e7-4b67-a5e5-4854ff3e518f,2af37028-3076-42bd-982b-056676c39934,69bd134f-2007-4c17-a7f1-10ae49b81e64,4255,USD,captured,stripe,pi_01b313d9-0a3f-4967-9d8f-,"{""status"": ""succeeded""}",,,2025-12-12 05:35:35,
8c1b8615-c7b6-4c6d-87ad-6d11eac24054,22309296-28c8-4fa5-b456-16e75fd90e6d,9980cfc7-ca78-4f06-8d28-e391692719ff,3633,USD,captured,stripe,pi_780f4927-3bc6-4f5a-8478-,"{""status"": ""succeeded""}",,,2025-12-16 07:38:38,
8db21f4c-0af3-4baf-ba39-6fe8bc3f93c0,73eaf14e-97ad-45c8-bca8-eca83cc30b9d,7407121a-a266-4031-ad78-fb95c47a9bba,27596,USD,captured,stripe,pi_3e1258c1-9180-4440-a481-,"{""status"": ""succeeded""}",,,2025-12-14 15:52:33,
8dbc4fdc-b8ae-41c1-b768-4f84e65a96ed,1df5c916-cae3-4167-81f1-c61b79a3a45b,3d928c60-0284-4366-be6a-f8396022e384,9304,USD,captured,stripe,pi_e60ae15a-a88b-408b-833b-,"{""status"": ""succeeded""}",,,2025-12-19 10:44:40,
8dc964c2-3908-4168-b1ab-f60e277871b9,0e8f6707-d3a6-44dc-8b8c-d84701b7d22b,1360e677-4287-4c45-b166-14c35e67e75e,12661,USD,captured,stripe,pi_44931dde-b966-4366-b345-,"{""status"": ""succeeded""}",,,2025-12-13 07:42:31,
8def7248-1d26-4f20-aab0-901a78e95faf,7a325715-f294-43b1-ad65-8f6931ef55b0,8a029d76-7824-4ecb-a5b9-4a99e4e852a4,13825,USD,captured,stripe,pi_efcd1288-ce63-425f-b280-,"{""status"": ""succeeded""}",,,2025-12-05 17:04:03,
8e54ddc1-b7ef-49e6-9818-fdd13510928d,b9e4bc0c-43b3-4b1f-a164-f474f16cec42,3c276b89-16b0-4b51-9c06-d811351b91df,15987,USD,captured,stripe,pi_21be4faf-7dc1-4ad3-a63e-,"{""status"": ""succeeded""}",,,2025-12-11 09:56:37,
8f162e7d-a883-47a4-9e03-3a465f17f82a,f6542516-3fa6-485a-8f51-c76c6368fd15,cbc7fc7f-0fa4-44a6-93ed-c314198c795e,21753,USD,captured,stripe,pi_880f4240-25f5-4b14-a2ee-,"{""status"": ""succeeded""}",,,2025-11-27 21:50:34,
8fbdee79-ba92-4f59-8a87-ae6037d46f01,12c21ebe-fbd6-498d-a2e3-e605b2d0a648,d9b8ec0e-c4f7-4837-bc7b-33e2355fd145,25413,USD,captured,stripe,pi_aa021645-6ec9-4bbe-bf1d-,"{""status"": ""succeeded""}",,,2025-12-05 06:45:32,
8fcec90e-bed5-4aaf-9a57-09ecfcd6cc63,26e37d85-4a85-4178-bf8e-975f3bcbb22f,2c2fb3f3-5ae2-4eaf-8fab-b1c6017cef39,39545,USD,captured,stripe,pi_216ebcbc-8130-49dc-8e68-,"{""status"": ""succeeded""}",,,2025-12-18 05:53:28,
90ddab52-b357-4a0b-85f0-c51d7206b029,02b791ba-43d8-43ee-aeba-63e75186314c,f614bb48-771d-45c5-842b-9b166b58281f,18803,USD,captured,stripe,pi_90259e6d-742c-4254-b19f-,"{""status"": ""succeeded""}",,,2025-11-20 06:05:34,
90e0fb1d-90c7-4617-bfb2-556d87cce1e1,0a4f2246-745d-4629-b48d-f63564ac64c4,c87b9b0e-10d5-47a5-bf1e-8207af125d5a,5362,USD,captured,stripe,pi_72c84465-c7c6-4e52-9656-,"{""status"": ""succeeded""}",,,2025-12-12 04:06:40,
90fb718c-e0ab-4f17-a684-4610ccfb5aa0,34acfe99-96b7-4f9f-85c4-3898bd67132f,a2a6be4f-972c-4038-81c7-071584f4bdc7,11387,USD,captured,stripe,pi_27ace465-96f9-46d1-ba8f-,"{""status"": ""succeeded""}",,,2025-12-05 00:47:20,
91014d56-dc40-4bc4-8627-e4ff55b9da58,f900de4e-e310-4195-ae10-cd3803cfb82a,4ade860b-2d5c-4a5f-a912-213a68045088,34108,USD,captured,stripe,pi_c9288684-31ff-4c74-bf3a-,"{""status"": ""succeeded""}",,,2025-11-20 18:18:32,
91d12f75-4dca-4716-a989-15e64eec20b1,aa013ee4-636d-4e30-938c-2373840c063d,0010ac36-a1e5-4ffe-be73-da5933760e83,23626,USD,captured,stripe,pi_4916065e-f616-4445-af2b-,"{""status"": ""succeeded""}",,,2025-12-05 10:35:32,
9212dd4e-627b-438f-995f-abf99d238b39,123d37d2-333e-400a-873c-cfbead5f700b,e4bdf58f-9948-4888-ac65-d8ca2af3716f,15875,USD,captured,stripe,pi_a098155d-ba38-4a16-a97e-,"{""status"": ""succeeded""}",,,2025-12-08 15:10:05,
9282da39-bcaf-4873-9210-f851a38f8efe,72e341b8-ce8c-4d24-9d3d-edd0385cbd5b,78e2958d-e65f-4542-a09b-d080ea5e8090,8637,USD,captured,stripe,pi_aebbb7b1-8e36-4e53-9495-,"{""status"": ""succeeded""}",,,2025-11-30 22:54:18,
928a11cf-1c21-4d06-a919-7b98d2b9ff97,530036f9-71ad-40a5-af33-df47a5f6ff84,48a745db-9cda-49a6-b476-2998ede3339e,15292,USD,captured,stripe,pi_a3527ac5-95f1-4de7-81f4-,"{""status"": ""succeeded""}",,,2025-11-20 04:33:16,
92f7b9ef-f485-4957-b478-d86e06d711f2,a8128c26-c07e-492c-9a41-5d19fbc7d496,d0cfd275-3261-4645-be88-851ed3660a86,34226,USD,captured,stripe,pi_c04c5cc2-30f9-4c3d-8ca5-,"{""status"": ""succeeded""}",,,2025-11-28 12:14:24,
93133a78-baea-42fa-a7bd-fdd02372cb03,619a7ed6-0a62-40fc-ad8e-f9f4f824ed70,a94f41f9-bd06-40a6-8901-0cf85b9a18a8,35945,USD,captured,stripe,pi_e3569849-9b35-4b63-99d2-,"{""status"": ""succeeded""}",,,2025-11-24 07:39:15,
93247683-1938-4606-9575-12f5a0f6e9a1,079fbfef-62b8-4c04-b8f8-ef78702033fb,a47fdd14-1383-4cf6-89a6-e7c130c60469,37040,USD,captured,stripe,pi_35f18410-e84d-49ff-8ccb-,"{""status"": ""succeeded""}",,,2025-12-16 00:04:16,
942c461a-a809-492f-bc51-e067c32dc1fb,858de491-05ee-43a4-a9a6-dcc6e7c29358,69393416-48fc-454a-931f-5d013fc2efe3,20222,USD,captured,stripe,pi_e6c75b3f-d3d0-4b4e-babc-,"{""status"": ""succeeded""}",,,2025-11-29 09:09:25,
948a3ba1-f1c2-43d5-940e-09c9d10038fb,134a030f-747d-4ca0-93ba-fdf5888eeb95,0e956953-f936-4eff-a27b-0f9995448981,26900,USD,captured,stripe,pi_7d418a42-2e0a-4d1e-8af5-,"{""status"": ""succeeded""}",,,2025-12-04 03:00:12,
949a1066-4806-4885-8351-8ae21566da47,a1360dc9-6771-4e9a-b5b2-cc18758d8e5e,cb2ed147-8774-4bcd-bdf5-02591eae520b,46886,USD,captured,stripe,pi_a70ff02d-fa58-4002-8262-,"{""status"": ""succeeded""}",,,2025-12-12 17:04:16,
9542ebc5-e7b2-4410-adad-23717d6a71ac,848818a5-3949-4453-84e0-f76a708c9a84,61ba8a91-0c8b-4989-97c4-ebe9ab24eaf7,6177,USD,captured,stripe,pi_7a1da33b-9bad-4838-914a-,"{""status"": ""succeeded""}",,,2025-12-05 04:19:13,
9636626a-dd3c-40c1-8238-3d0f6e120aed,84c46319-da7b-4301-b34d-7e09a6b67e72,78546fe9-f8e3-4d7b-8164-1ea795d3bd40,18043,USD,captured,stripe,pi_b1b09e93-1562-4c24-afe2-,"{""status"": ""succeeded""}",,,2025-12-18 12:53:21,
96452925-c425-4cbf-b6d8-44ad97ce2040,2428b2b7-9f1e-4410-ac90-e97b368899ad,f614bb48-771d-45c5-842b-9b166b58281f,6831,USD,captured,stripe,pi_18a25864-2cb9-4cca-9575-,"{""status"": ""succeeded""}",,,2025-11-19 13:24:33,
9690cb30-3225-4917-b29c-e07e6bdd1fb7,89de22b0-2ae1-47c9-8034-0c84d8fdf821,3a4ec688-34e4-405a-8c37-e326b419305b,12862,USD,captured,stripe,pi_83bda4b1-ce0d-4b39-a28b-,"{""status"": ""succeeded""}",,,2025-12-09 11:08:40,
977bc7fd-df3f-48fc-b16a-5f88d886e77f,e85b0e2f-de39-45da-89d1-f78dddf92991,8506c71a-1755-428d-a6d5-6d263e198436,16485,USD,captured,stripe,pi_c48233a3-a5d9-4562-9d06-,"{""status"": ""succeeded""}",,,2025-11-26 12:12:25,
97b51acb-4bb9-48ba-91d1-761561348830,749276f4-9c5c-4e79-8e4b-d75de01a5319,b07e68d8-fc61-4b39-85e5-f58b63d3b795,30214,USD,captured,stripe,pi_4117abc0-89e1-4485-b244-,"{""status"": ""succeeded""}",,,2025-12-13 22:22:35,
9836ab34-ba96-44fd-85e1-e7daa348e4f1,7590c1ef-cbd6-40ea-b8cc-0c44eed17d62,039aa8ff-e28e-4686-924b-a64f4c26814c,7333,USD,captured,stripe,pi_c01ab1e9-9cf6-461a-81b8-,"{""status"": ""succeeded""}",,,2025-12-11 11:10:13,
98918fa0-2060-45fe-ab76-d6932896340e,20b5b067-4ef4-42ca-a60e-052db5fdd969,2d6255ae-d8fb-44ef-b408-0d1d6dc6b5f6,23574,USD,captured,stripe,pi_74264c5e-fcbd-490e-a0fa-,"{""status"": ""succeeded""}",,,2025-11-26 17:39:33,
990fc386-b2fb-49da-8b50-41885a8f4de5,9c9a28bd-f0bf-467b-b040-99a0729150cb,12b4e880-97a6-49b7-8427-55d03d01a924,32767,USD,captured,stripe,pi_2e74a0a2-296c-4c7e-b866-,"{""status"": ""succeeded""}",,,2025-11-25 21:27:12,
99236550-bc6f-4d22-bdbf-f3e35643478c,2fc23534-b791-4ed7-9953-f301cfc8dfd5,a2a6be4f-972c-4038-81c7-071584f4bdc7,30163,USD,captured,stripe,pi_ec0dd3a1-c401-4a67-b46f-,"{""status"": ""succeeded""}",,,2025-12-18 14:40:32,
99519bda-4fb8-492b-982b-5112ae1b1d02,7c674ab7-1300-465a-af85-ad56aca5fcf8,75535964-b686-4462-80ea-48907b0628ed,23910,USD,captured,stripe,pi_e7b80fa0-9f86-437f-ac92-,"{""status"": ""succeeded""}",,,2025-11-24 04:42:13,
99545a92-16b1-4e9c-a996-69ca73bbaf29,8a5c2cfa-4d8c-4da6-a1e1-75a625249689,5247793e-c3d5-45c7-9450-0be0cdc22b0a,23467,USD,captured,stripe,pi_9e19c553-faa5-419f-85ea-,"{""status"": ""succeeded""}",,,2025-11-30 05:58:06,
9962696e-3417-460a-a1a5-4f85e87a411b,f406ae08-f447-4a8c-8a51-b2882589ba1c,6504d9d2-75ea-4216-a89a-c313b8801a7a,27656,USD,captured,stripe,pi_7cba7d47-8f10-408e-ac8a-,"{""status"": ""succeeded""}",,,2025-12-14 22:52:29,
999baf8b-47f3-4a4e-a276-f571ac9494a9,0460bf43-b4a9-4d1a-8227-a201460ca205,fb8b9357-7512-487c-be46-e03632d1a79e,12997,USD,captured,stripe,pi_54b00c82-47f5-405c-9824-,"{""status"": ""succeeded""}",,,2025-11-23 15:42:39,
99ab2e27-6b84-49ea-b8a4-94fea9a92aa4,9df49f9e-0eba-4923-a29e-82ef0b3a9c8b,23ec96a6-5dfa-4ffb-b1ad-1991d209ce4f,17296,USD,captured,stripe,pi_fb3999de-ccb3-4ca2-92c5-,"{""status"": ""succeeded""}",,,2025-11-24 00:37:08,
99c8f281-c445-4818-aba0-47453b3c35ef,548ec963-df0a-4798-9e6d-f9e6d761bf87,6504d9d2-75ea-4216-a89a-c313b8801a7a,46522,USD,captured,stripe,pi_2666c968-7e5e-4058-b16e-,"{""status"": ""succeeded""}",,,2025-12-18 01:38:25,
99da9b7a-3aee-4e17-81e3-9d15fdca9369,48989cb1-b1d0-40f9-b328-b977632059ce,24e2c9ff-569f-42a2-9769-fa4ee669518e,16636,USD,captured,stripe,pi_ac9602a2-cee7-43d7-b056-,"{""status"": ""succeeded""}",,,2025-11-26 16:10:10,
99eb6b0d-6beb-453d-9030-dfe69dd8597e,53e73256-3739-4b67-99a9-d8e7a40fcf51,6504d9d2-75ea-4216-a89a-c313b8801a7a,28757,USD,captured,stripe,pi_372bf074-85b1-4c84-b318-,"{""status"": ""succeeded""}",,,2025-11-30 16:21:05,
9a0947e5-61d9-46d8-8c8e-649c435c5b61,d5cdddf2-a787-4f8b-991f-59f2f28b9fe9,39ba4912-c0a0-4971-b1e8-4c7e0cc51308,34047,USD,captured,stripe,pi_cb6dfaab-d95b-42de-b159-,"{""status"": ""succeeded""}",,,2025-11-27 20:05:33,
9a387ead-05ae-4d2b-9d63-d74915a37ef6,5d2a2822-500c-4130-a6c1-ff31df034722,ce7f7661-b309-467a-80fb-409cc9b09c79,16148,USD,captured,stripe,pi_21295dc1-af78-4a35-ae41-,"{""status"": ""succeeded""}",,,2025-11-21 10:30:19,
9a45ab30-4737-44d3-a5a5-fdb01e346ee8,93459bbf-d989-4d0b-9edd-2cd07f17cbdb,b8f36d70-0016-49ad-be24-2c61dcc727f0,20424,USD,captured,stripe,pi_06e3fd37-478d-4274-8b2a-,"{""status"": ""succeeded""}",,,2025-12-01 13:17:03,
9aa7a6d5-0765-4083-95b9-616492558006,751cb2ed-cab0-448a-b9eb-8e507032685c,b12d293f-eb3f-4882-8874-7069db550445,18112,USD,captured,stripe,pi_d87090fa-ef74-46ea-b804-,"{""status"": ""succeeded""}",,,2025-12-02 09:55:30,
9ab2d35f-27b6-4b50-af9a-470cc4b9eb3b,9fa7dec4-f861-4d25-b021-721ab4cf1a17,dbde0b22-c223-4fa4-9e7a-140fcd46c61c,28186,USD,captured,stripe,pi_76c185b9-e385-4428-b67e-,"{""status"": ""succeeded""}",,,2025-12-14 03:52:39,
9ab7e506-4ac6-4abd-bbbf-3a463692620e,2512db74-1d93-4c40-b72c-28b24c047f86,a5ee220a-4964-477b-8048-cd42cfbea37b,27102,USD,captured,stripe,pi_ba44f0b0-571c-46e0-9e6a-,"{""status"": ""succeeded""}",,,2025-11-26 18:21:40,
9ac57bb4-317e-4074-8e91-734ad6c6135a,f69218c5-b293-483b-b63f-910ee91a2f61,10602294-c1ae-4b66-84b3-bed713d0509b,25187,USD,captured,stripe,pi_5a1055b6-40bc-4590-ada7-,"{""status"": ""succeeded""}",,,2025-12-09 02:44:05,
9b532293-2d8a-481c-a8ca-b928ae72566d,b7f12f12-d2c8-4c93-bcf6-1656265681d8,1240a15b-a79c-4053-a056-3d92fad375fa,21548,USD,captured,stripe,pi_4ddd1b8c-8abc-42a0-ba1d-,"{""status"": ""succeeded""}",,,2025-12-05 04:09:09,
9badbd5d-7735-47c5-8af6-7f817f9bf309,b30e7707-2edf-461a-8a31-9698a4f11804,1ed40b26-7ef2-4a7f-a878-feaabee57108,40825,USD,captured,stripe,pi_4ef2340a-3af2-4bf8-be98-,"{""status"": ""succeeded""}",,,2025-12-01 13:43:31,
9c1339f8-b534-4e2a-b25e-b973223a6ab7,f62c571b-f43a-4093-bad8-db7e5aba2343,4ceb30ac-6b13-4bcd-a4fd-7344367db2fc,5425,USD,captured,stripe,pi_eea275af-41de-4294-ab46-,"{""status"": ""succeeded""}",,,2025-11-19 06:09:28,
9c2b6378-2e25-4540-9c34-951ff864e9da,4574c280-bc5d-4f5c-8bb9-65ce7f007304,565ac063-b1a5-4329-bc3d-d5afa2a0606d,15017,USD,captured,stripe,pi_8709797d-70be-4e9a-97df-,"{""status"": ""succeeded""}",,,2025-12-06 22:39:37,
9c9825e1-6cb7-41ef-bfbb-4569f4de3f04,b5d0735b-e546-40c3-9cd0-aef8a9088076,c40c06c0-4295-44a1-af28-75635e035522,37547,USD,captured,stripe,pi_b119da9a-b40e-4a84-8200-,"{""status"": ""succeeded""}",,,2025-11-27 01:27:25,
9ca8193c-2ac7-408f-9d17-7354dfc7c248,30942878-bb97-4457-bcb9-fed14167fbc6,f9793dc2-8352-4d8d-8366-67a4376fcae0,16591,USD,captured,stripe,pi_aec06195-555c-4729-966d-,"{""status"": ""succeeded""}",,,2025-12-17 23:24:37,
9ca87578-8c34-4455-9d5e-535217a05c86,a79dcb54-e66f-4150-8c84-d1df4354a23c,76c91f78-f97a-4a9d-8cb6-f2ba9083e02f,16266,USD,captured,stripe,pi_96a35c1d-3411-4697-879e-,"{""status"": ""succeeded""}",,,2025-11-24 12:15:28,
9cb3418f-6688-4b44-8928-975395d8ee4a,b037ddf7-d35b-4088-8c47-e84bd6b3cc41,71bead71-b7c4-47c1-a417-5044c6332c83,24885,USD,captured,stripe,pi_4c5503b4-3f9a-4818-93f3-,"{""status"": ""succeeded""}",,,2025-12-13 16:26:40,
9cc607d9-8935-4732-8973-60c29ec9dd1a,c07a153d-cfc5-48aa-a632-a4b620e9c478,cb2bf5ed-d716-4dd5-aa45-f1746ea2b6d7,23279,USD,captured,stripe,pi_3b936775-1cde-48e6-9e24-,"{""status"": ""succeeded""}",,,2025-12-06 01:14:37,
9ce4b381-c2cf-404f-ac09-a612c0ecd1eb,6260a24c-d8b5-4bd5-ad39-2ed5e2ebca06,b07e68d8-fc61-4b39-85e5-f58b63d3b795,29856,USD,captured,stripe,pi_3c0ea32e-6d35-470d-80a0-,"{""status"": ""succeeded""}",,,2025-12-14 18:19:09,
9d13ead9-6b0e-4db6-b6b7-c9a380f42381,21335c32-f226-4c84-9b26-bd42ebdd1427,3a4ec688-34e4-405a-8c37-e326b419305b,35954,USD,captured,stripe,pi_2e998cf3-ab79-4ce6-ad35-,"{""status"": ""succeeded""}",,,2025-11-21 01:15:33,
9d805194-4f12-451e-a5b5-e19411a56174,96cada90-86b6-4594-b9a7-aea162aae50e,814723ea-f469-4d66-8057-6977174ea980,26562,USD,captured,stripe,pi_ecd3ccb6-5378-4e23-85eb-,"{""status"": ""succeeded""}",,,2025-11-24 15:51:37,
9e43b17e-316a-4fe9-a2cf-437941aae223,1ce82aa9-9486-42ce-8a88-1244d4d93665,bd56ba72-bae7-4d8d-92e5-678fff7958cc,34203,USD,captured,stripe,pi_e1fc72bc-56d6-4a14-8ba9-,"{""status"": ""succeeded""}",,,2025-12-09 02:49:36,
9ebdf57f-a540-4e4f-9e00-e7a62181a6c1,75a3ecd8-532c-4340-9c37-abc9435fc32a,cb2bf5ed-d716-4dd5-aa45-f1746ea2b6d7,42470,USD,captured,stripe,pi_abe4db1f-002b-4cd0-8c34-,"{""status"": ""succeeded""}",,,2025-12-06 07:04:22,
9ed00974-f185-4173-a77e-90456e131ba7,7fb1ffb9-7710-4f5c-9afe-1ea7c3bb1927,e6620fb6-7607-48c3-98a5-ed61b4cd0327,14021,USD,captured,stripe,pi_b2f65721-e082-4366-aaa2-,"{""status"": ""succeeded""}",,,2025-12-01 20:13:19,
9eecba82-02c8-4ad9-8eda-4b4444d7753f,57c418d1-69ab-4901-a066-85ccbe303d58,91741007-4aae-4ffe-829d-fce38218f17b,27814,USD,captured,stripe,pi_feebc3c8-0c9f-4122-b52a-,"{""status"": ""succeeded""}",,,2025-12-09 05:43:08,
9fb1fd8e-5e4d-4679-94a9-02873d9b51e4,86e541e0-21d4-4fe5-a90b-6ef4b5dc47b0,4df3b322-4287-436d-8e1b-0f99feedd564,46167,USD,captured,stripe,pi_51d3f9d1-ae62-43b2-8cf9-,"{""status"": ""succeeded""}",,,2025-12-13 10:54:32,
